Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Explainable Artificial Intelligence with Cloud and Blockchain-as-a-Service Model for Consumer Electronics in Connected Healthcare,S. Potluri; B. S. Panigrahi; S. N. Mohanty; A. Albalawi,"Department of CSE, Koneru Lakshmaiah Education Foundation, Bowrampet, Hyderabad, Telangana, India; Department of Computer Science & Engineering, GITAM School of Technology, GITAM University, Vishakhapatnam, India; School of Computer Science & Engineering (SCOPE), VIT-AP University, Amaravati, Andhra Pradesh, India; Department of Management of Information Systems, Al wajeh University College, University of Tabuk, Saudi Arabia",IEEE Transactions on Consumer Electronics,,2025,PP,99.0,1,1,"Smart and connected wearables, Internet of Things-enabled devices, intelligent health equipment, and mobile applications are significant in connected healthcare by empowering smart and real-time patient monitoring, predictive and forecasting analytics, tailored and customized treatments. While these practices deliver valuable and substantial insights, constraints associated with security, privacy, scalability, availability, and transparency in artificial intelligence-based decision-making persist as considerable barriers to adoption in healthcare provision. To deal with these limitations, this research presents an explainable federated learning model combined with Cloud, Blockchain, explainable artificial intelligence, and optimization techniques to design secure, transparent, decentralized, and resilient-enabled healthcare. The cloud platform offers scalable and available data storage with low-latency real-time analytics. Blockchain guarantees decentralized, secured, tamper-proof block management and privacy-preserving access management. The proposed framework is a robust healthcare ecosystem and is a trio of cloud, blockchain, and explainable artificial intelligence with interpretable deep learning, a parallelized inference pipeline, data integrity, and compliance. The proposed system validates measurable enhancements, achieving 93% prediction accuracy, 30% enhanced interpretability, 25% lowered latency, and 40% higher data integrity, assessed relative to the existing intelligent healthcare systems. By integrating availability, explainability, privacy, security, latency, and scalability, this system provided a functional path for implementing transparent, secure, and connected healthcare ecosystems driven by consumer electronics.",1558-4127,,10.1109/TCE.2025.3632121,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11244139,Blockchain;Cloud Computing;Consumer Electronics;Explainable Artificial Intelligence;Federated Learning;Healthcare,Cloud computing;Medical services;Security;Blockchains;Data integrity;Cryptography;Consumer electronics;Scalability;Microservice architectures;Costs,,,,,IEEE,12 Nov 2025,,,IEEE,IEEE Early Access Articles
A Framework for Autonomous and Sustainable Crop Protection: An Intelligent Multi-Objective Pesticide Application System,T. Sinha; A. Keshari; S. Chauhan; H. Jadhav; L. Chourasiya; S. Khatri; K. K. Sethi,"Department of computer science and engineering, Acropolis Institute of Technology And Research, Indore, India; Department of computer science and engineering, Acropolis Institute of Technology And Research, Indore, India; Department of computer science and engineering, Acropolis Institute of Technology And Research, Indore, India; Department of computer science and engineering, Acropolis Institute of Technology And Research, Indore, India; Department of computer science and engineering, Acropolis Institute of Technology And Research, Indore, India; Department of computer science and engineering, Acropolis Institute of Technology And Research, Indore, India; Department of computer science and engineering, Acropolis Institute of Technology And Research, Indore, India",2025 IEEE 5th International Conference on ICT in Business Industry & Government (ICTBIG),13 Jan 2026,2025,,,1,6,"It truly is an intelligent solution that minimizes the pesticide uses on the crop while maximizing the crop yield that is how the world is moving towards developments in sustainable agriculture. Traditional spraying methods generate two major problems concerning overuse of chemicals, environmental pollution, and labor efficiency. Recent investigations have delved into IoT-enable pesticide spraying robots which automate field operations [1] [4] and are capable of real time monitoring and increased spraying accuracy. It appears feasible with all these systems involved; scalability, connectivity, and adaptability become limiting factors in the wide array of agricultural environments. Also included are artificial intelligence systems able to do disease detection early enough combined with targeted pesticide application [5] [8]. This provides more accurate and autonomy-based operations. However, studies still remain specific on crops, consume not energy-efficient long-duration operate, and are still yet to achieve wide deployment. This research proposes the development of framework for autonomous and sustainable crop protection with IoT sensors, UAVs, and AI-driven multi-objective decision-making in a spraying system. The proposed framework depends on multi-sensor fusion, convolution neural networks for diseases identification, and reinforcement learning for adaptive spraying strategies. The system is designed to analyzes data in real-time and navigate an autonomous UAVs for precision pesticide applications while diminishing chemical wastes, costs, and environmental impacts. Saliently, these propositions is different from existing models in that it showcases scalability, cross-crop applications, and sustainability, thus being a strong solution for the next generation of precision agriculture.",,979-8-3315-7981-4,10.1109/ICTBIG68706.2025.11323884,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11323884,Precision Agriculture;IoT-enabled Spraying;UAV;Artificial Intelligence;Autonomous Drones;Sustainable Crop Protection;Reinforcement Learning;Multi-sensor Fusion,Accuracy;Spraying;Crops;Pesticides;Reinforcement learning;Sensors;Protection;Sustainable development;Chemicals;Diseases,,,,8.0,IEEE,13 Jan 2026,12-13 Dec. 2025,12-13 Dec. 2025,IEEE,IEEE Conferences
Cooperative Evaluation of the Cause of Urban Traffic Congestion via Connected Vehicles,R. Al Mallah; A. Quintero; B. Farooq,"Department of Computer Science, École Polytechnique de Montréal, Montreal, Canada; Department of Computer Science, École Polytechnique de Montréal, Montreal, Canada; Laboratory of Innovations in Transportation, Ryerson University, Toronto, Canada",IEEE Transactions on Intelligent Transportation Systems,31 Dec 2019,2020,21,1.0,59,67,"We developed a distributed data mining system to elaborate on a decision concerning the cause of urban traffic congestion via emerging connected vehicle (CV) technology. We observe this complex phenomena through the interactions between vehicles exchanging messages via vehicle to vehicle communication. Results are based on real-time simulation generated scenarios extended from the real-world traffic travel and activity patterns simulation cologne scenario. We evaluate a voting procedure that provides deeper insights using cooperation between vehicles, belief functions (BF) aimed at improving representation of information and a data association technique (DAT) aimed at data mining and extracting the association rules from the exchanged messages. Methods are tested and compared using a microscopic urban mobility simulator, SUMO, and a network simulator, ns-2, for the simulation of communication between CVs. Compared with the back-propagation algorithm (BP) extensively used in the past literature, our performance evaluation shows that the proposed methods enhance the estimation of the cause of congestion by 48% for the proposed VP, 58% for the BF, 71% for the DAT, and 70% for β-DAT. The methods also enhance detection time from 7.09% to 10.3%, and β-DAT outperforms BP by approximately 1.25% less false alarms triggered by the network, which can be significant in the context of real-time decision making. We show that a market penetration rate between 63% and 75% is enough to ensure satisfactory performance.",1558-0016,,10.1109/TITS.2018.2886699,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8613082,Cooperation;data mining;traffic congestion;connected vehicle,Roads;Data mining;Uncertainty;Monitoring;Fuses;Connected vehicles;Vehicular ad hoc networks,,11.0,,16.0,IEEE,15 Jan 2019,Jan. 2020,,IEEE,IEEE Journals
"Integrating Big Data Analytics in Soil Quality Assessment: Techniques, Challenges, and Applications",S. Mohammed; A. Singh; M. A. Hanif,"Department of Computer Applications, Lovely Professional University, Phagwara, India; Department of Computer Science and Engineering, Lovely Professional University, Phagwara, India; Department of Computer Science, Graduate Center, The City of New York (CUNY), New York, NY, USA","2025 International Conference on Intelligent and Innovative Technologies in Computing, Electrical and Electronics (IITCEE)",14 Mar 2025,2025,,,1,10,"This review paper investigates the application of Big Data analytics, focusing on soil quality assessment, with an emphasis on the innovative benefits offered by modern data-driven techniques for improved soil management. With world food demands rising, the importance for real-time and exact soil quality monitoring has increased. Although still useful, traditional approaches to modeling are limited in their ability to capture the spatial and temporal variability of soil properties. Big Data analytics sits as the answer to the above by facilitating extensive and large volume data processing resulting in better, on-demand and scalable soil quality assessment. In the paper, we describe machine learning algorithms, remote sensing and geospatial analysis as key techniques to mine soil data at scales and resolutions unprecedented so far. We also critically evaluate the challenge of data integration (heterogeneity, scalability and multi-disciplinarity). These analytics are scalable for assessment and decision-making in precision agriculture, sustainable land management and environmental conservation. Thus, this paper synthesizes current research and practical implications in support of the need for Big Data analytics within soils and soil sciences to cover also future challenges. Future research directions are also highlighted, including the importance of improved data acquisition and algorithmic advances as well greater synergy between Big Data and conventional soil science practices..",,979-8-3315-1591-1,10.1109/IITCEE64140.2025.10915528,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10915528,Big Data analytics;soil quality assessment;precision agriculture;machine learning;remote sensing;sustainable land management,Precision agriculture;Technological innovation;Scalability;Decision making;Transforms;Soil;Big Data;Quality assessment;Environmental management;Remote sensing,,1.0,,31.0,IEEE,14 Mar 2025,16-17 Jan. 2025,16-17 Jan. 2025,IEEE,IEEE Conferences
Context-Aware Sentiment Analysis Using Bidirectional RNN with Attention Mechanism in Social Media Platforms,M. L; E. Anbalagan; S. Tawil; K. P. Joshi; Manjunatha,"Department of CSE SIMATS Engineering, Saveetha Institute of Medical and Technical Sciences, Saveetha University, Chennai, India; Department of Computer Science and Engineering, Saveetha School of Engineering Saveetha Institute of Medical and Technical Sciences, Saveetha University, Chennai, India; Department of Computer Science and Engineering, Faculty of Infromation Technology, Zarqa University, Zarqa, Jordan; Department of Computer Science and Engineering, MLR Institute of Technology, Hyderabad, Telangana, India; Department of Mechanical Engineering, New Horizon College of Engineering, Bangalore, India",2025 IEEE 6th Global Conference for Advancement in Technology (GCAT),4 Feb 2026,2025,,,1,7,"Sentiment analysis on social media platforms has gained significant attention due to the explosive growth of user-generated content that encapsulates diverse opinions and emotions. Traditional sentiment analysis models often struggle with understanding the nuanced and context-dependent nature of social media posts, which are typically short, informal, and laden with slang, emojis, and abbreviations. To address these challenges, this research proposes a Context-Aware Sentiment Analysis model leveraging a Bidirectional Recurrent Neural Network (BiRNN) integrated with an Attention Mechanism. The BiRNN captures dependencies in both forward and backward sequences, effectively learning the contextual flow of information. The attention mechanism further enhances model interpretability by focusing on the most informative words contributing to sentiment classification. The proposed model was trained and evaluated on benchmark datasets such as Twitter Sentiment140 and SemEval 2017 Task 4A, achieving an accuracy of 89.6% and F1-score of 88.2% on Sentiment140, and 86.4% accuracy with an F1-score of 85.1% on SemEval, outperforming baseline methods including unidirectional RNNs and CNN-based models by a margin of 4-6% in F1-score. Visualization of attention weights provided insights into how the model emphasizes contextually significant words and phrases, improving interpretability for end-users. The model also demonstrated robustness against noisy and ambiguous data prevalent in social media streams. This context-aware framework holds significant potential for applications in brand monitoring, customer feedback analysis, and social event detection, contributing to more precise sentiment insights and enhancing real-time decision-making on social platforms. Future work may explore multimodal data integration and cross-lingual sentiment analysis for broader applicability.",,979-8-3315-1458-7,10.1109/GCAT66372.2025.11368578,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11368578,Sentiment Analysis;Social Media;Bidirectional RNN;Attention Mechanism;Context-Aware Model;Deep Learning,Sentiment analysis;Analytical models;Attention mechanisms;Recurrent neural networks;Accuracy;Social networking (online);Decision making;Data models;Monitoring;Context modeling,,,,20.0,IEEE,4 Feb 2026,24-26 Oct. 2025,24-26 Oct. 2025,IEEE,IEEE Conferences
Intent-Based Networking Framework for IoMT Communications in Space-Air-Ground Integrated Systems,J. Lyu; S. Basheer; K. Li,"Multi-modal Data Fusion and Precision Medicine Laboratory, The First Affiliated Hospital of Jinzhou Medical University, Jinzhou, China; Department of Information Systems, College of Computer and Information Science, Princess Nourah bint Abdulrahman University, P.O. BOX 84428, Riyadh, Saudi Arabia; College of Computer Science, State University of New York, New Paltz, NY, USA",IEEE Internet of Things Journal,,2025,PP,99.0,1,1,"The rapid advancement of Internet of Medical Things (IoMT) technologies and the growing demand for ubiquitous healthcare services have created an urgent need for intelligent networking solutions that can seamlessly integrate space, air, and ground communication infrastructures. This paper presents a novel intent-based networking framework designed for IoMT communications within space-air-ground integrated systems. The proposed framework addresses the complex requirements of healthcare applications by introducing an intelligent intent understanding and translation mechanism that can automatically configure network resources based on high-level medical service requirements. Our approach incorporates four core components: medical intent construction for IoMT scenarios, intelligent intent classification using enhanced BERT-CNN models, sophisticated intent parsing through GlobalPointer-based entity extraction, and dynamic intent translation for real-time network policy generation. Experimental results demonstrate that our framework achieves 94.37% accuracy in intent classification and 83.76% F1-score in entity extraction. Experimental validation across space-air-ground network simulations demonstrates substantial improvements in resource utilization efficiency (23.4% increase), bandwidth allocation optimization, and latency reduction (18.6% improvement), directly enhancing patient care capabilities and clinical decision-making reliability in distributed healthcare environments.",2327-4662,,10.1109/JIOT.2025.3628714,National Natural Science Foundation of China(grant numbers:62202247); Princess Nourah Bint Abdulrahman University Researchers Supporting Project(grant numbers:PNURSP2025R195); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11224789,Intent-based networking;Internet of Medical Things;space-air-ground integration;healthcare communications,Medical services;Translation;Quality of service;Protocols;Network topology;Intent recognition;Biomedical imaging;Reliability;Internet of Medical Things;Standards,,,,,IEEE,4 Nov 2025,,,IEEE,IEEE Early Access Articles
Edge Agentic AI Framework for Autonomous Network Optimisation in O-RAN,A. Salama; Z. Nezami; M. M. H. Qazzaz; M. Hafeez; S. A. Raza Zaidi,"School of Electrical and Electronic Engineering, University of Leeds, Leeds, UK; School of Electrical and Electronic Engineering, University of Leeds, Leeds, UK; School of Electrical and Electronic Engineering, University of Leeds, Leeds, UK; School of Electrical and Electronic Engineering, University of Leeds, Leeds, UK; School of Electrical and Electronic Engineering, University of Leeds, Leeds, UK","2025 IEEE 36th International Symposium on Personal, Indoor and Mobile Radio Communications (PIMRC)",12 Dec 2025,2025,,,1,7,"The deployment of AI agents within legacy Radio Access Network (RAN) infrastructure poses significant safety and reliability challenges for future 6G networks. This paper presents a novel Edge AI framework for autonomous network optimisation in Open RAN environments, addressing these challenges through three core innovations: (1) a persona-based multi-tools architecture enabling distributed, context-aware decision-making; (2) proactive anomaly detection agent powered by traffic predictive tool; and (3) a safety, aligned reward mechanism that balances performance with operational stability.Integrated into the RAN Intelligent Controller (RIC), our framework leverages multimodal data fusion, including network KPIs, a traffic prediction model, and external information sources, to anticipate and respond to dynamic network conditions. Extensive evaluation using realistic 5G scenarios demonstrates that the edge framework achieves zero network outages under high-stress conditions, compared to 8.4% for traditional fixed-power networks and 3.3% for large language model (LLM) agent-based approaches, while maintaining near real-time responsiveness and consistent QoS. These results establish that, when equipped with the right tools and contextual awareness, AI agents can be safely and effectively deployed in critical network infrastructure, laying the framework for intelligent and autonomous 5G and beyond network operations.",2166-9589,979-8-3503-6323-4,10.1109/PIMRC62392.2025.11274801,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11274801,O-RAN;Agentic AI;Edge Agent;GenAI;6G Networks;Anomaly Detection;Network Optimisation,6G mobile communication;Autonomous networks;5G mobile communication;Decision making;Open RAN;Edge AI;Safety;Reliability;Optimization;Anomaly detection,,1.0,,29.0,IEEE,12 Dec 2025,1-4 Sept. 2025,1-4 Sept. 2025,IEEE,IEEE Conferences
Dynamic Feature Scaling in Time Series Forecasting: A Hybrid Machine Learning Framework for Electricity Pricing,S. Kumar,"Senior Software Engineer Amazon, US",2024 15th International Conference on Computing Communication and Networking Technologies (ICCCNT),4 Nov 2024,2024,,,1,7,"The volatile nature of electricity markets presents a considerable challenge to accurate price forecasting, which is crucial for energy companies, policymakers, and consumers. Traditional models often fail to adapt to rapid changes in the market, leading to significant discrepancies in price forecasting. To address this, our study introduces hybrid machine learning (ML) technologies, combining the strengths of random forest and deep learning networks to enhance predictive accuracy and responsiveness to market changes. The cornerstone of Dynamic Feature Scaling Techniques for Time Series is dynamic feature scaling, which intelligently adjusts the input features based on the evolving data stream, ensuring the model remains sensitive to the latest market trends. This adaptability is critical for maintaining forecast accuracy in an environment where traditional static models fail. Our hybrid model incorporates a finely tuned Random Forest algorithm optimized through extensive hyperparameter tuning. A planned approach is used in this optimization process to look at several configurations. In the end, the setup that lowers the RMSE to an impressive 0.0496 while maintaining cross-validation scores above 0.982 is found. Furthermore, the model’s architecture allows seamless real-time data integration, empowering it to adjust predictions instantaneously as new information becomes available. Cloud technologies enhance this capability by providing the computational power to process large datasets quickly and efficiently, enabling real-time analytics and decision-making. The results affirm the model’s robustness and potential to revolutionize energy price predictions, offering a valuable tool for market participants navigating the complexities of electricity pricing.",2473-7674,979-8-3503-7024-9,10.1109/ICCCNT61001.2024.10725382,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10725382,,Adaptation models;Accuracy;Electricity;Biological system modeling;Pricing;Predictive models;Data models;Real-time systems;Forecasting;Random forests,,1.0,,14.0,IEEE,4 Nov 2024,24-28 June 2024,24-28 June 2024,IEEE,IEEE Conferences
On Efficient Data Sharing for Planetary Digital Twins: Distributed Microplastic Monitoring,E. Flores; T. Teixeira; P. Barros; B. Guterres; T. P. Junior; A. Cabral; M. Malheiros; C. L. Dora; L. Poersch; W. Wasielesky; M. R. Pias,"Federal University of Rio Grande - FURG, Brazil; Federal University of Rio Grande - FURG, Brazil; Federal University of Rio Grande - FURG, Brazil; Federal University of Rio Grande - FURG, Brazil; Federal University of Rio Grande - FURG, Brazil; Federal University of Rio Grande - FURG, Brazil; Federal University of Rio Grande - FURG, Brazil; Federal University of Rio Grande - FURG, Brazil; Federal University of Rio Grande - FURG, Brazil; Federal University of Rio Grande - FURG, Brazil; Federal University of Rio Grande - FURG, Brazil",2024 IEEE 22nd International Conference on Industrial Informatics (INDIN),12 Dec 2024,2024,,,1,8,"Massive garbage patches within all oceanic gyres have garnered global attention, underscoring microplastic pollution as an emerging concern. Various isolated approaches have been proposed for real-time monitoring of microplastics in environmental and industrial settings. However, these fragmented solutions may hinder distributed data and knowledge sharing across applications, limiting the potential for leveraging AI development to enhance early warning systems and decision-making in large-scale industrial operations. To address these challenges, this paper introduces a framework that utilizes Planetary Digital Twins (PDTs) and affordable modular flow cytometry tools. These innovations enable the real-time tracking and sharing of data on microplastic pollution, tracing their origins from polymer-based industrial processes to their presence in the environment. The proposed framework includes a distributed system architecture based on publisher/subscriber for robust and scalable data sharing. By integrating Industry 5.0 principles, which prioritize sustainability and resilient production processes, the digital twin technology enables a dynamic and interconnected monitoring network. The validation results suggest that the proposed system has the potential to expand and enhance environmental risk assessments on a global scale and support the development of mitigation strategies through improved data integration and sharing capabilities for microplastic monitoring.",2378-363X,979-8-3315-2747-1,10.1109/INDIN58382.2024.10774252,European Union's Horizon 2020 research and innovation programme(grant numbers:863034); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10774252,Planetary Digital Twin;Microplastic Monitoring;Publisher/Subscriber;MQTT;Industry 5.0,Technological innovation;Pollution;Environmentally friendly manufacturing techniques;Distributed databases;Systems architecture;Production;Real-time systems;Digital twins;Sustainable development;Monitoring,,1.0,,24.0,IEEE,12 Dec 2024,18-20 Aug. 2024,18-20 Aug. 2024,IEEE,IEEE Conferences
Revolutionizing Industries Through Data Mining and Data Warehousing Techniques Across Various Business Areas,M. J. Samonte; D. A. Alvarez; L. A. Ogaya; J. J. Yao,"School of Information Technology, Mapúa University, Makati City, Philippines; School of Information Technology, Mapúa University, Makati City, Philippines; Department Name, School of Information Technology, Mapúa University, Makati City, Philippines; School of Information Technology, Mapúa University, Makati City, Philippines",2024 International Conference on Information Management and Technology (ICIMTech),16 Dec 2024,2024,,,501,506,"Data mining and warehousing techniques are essential for managing and analyzing large datasets across various industries. This meta-analysis aims to consolidate and evaluate existing research on the practical application of these techniques in different fields. The study emphasizes the significance of database servers in effectively handling big data and highlights both the advantages and challenges associated with data mining and warehousing. It explores the versatile applications of these techniques in crucial sectors such as healthcare, finance, marketing, cybersecurity, education, and more. Data mining enables personalized treatment plans, accurate disease diagnosis, comprehensive market trend analysis, effective customer segmentation, and reliable fraud detection. Meanwhile, data warehousing facilitates seamless integration, ensuring easy accessibility and flexibility. The study acknowledges the transformative potential of these techniques, driving innovation and fostering growth in data-driven industries. Additionally, the research identifies crucial areas for further exploration, such as integrating streaming data into data warehousing architectures and thoughtfully addressing ethical considerations tied to data mining and warehousing practices. This meta-analysis provides valuable insights to empower researchers, practitioners, and decision-makers, advancing data-driven methodologies and supporting informed decision-making processes in various sectors.",2837-2778,979-8-3503-9002-5,10.1109/ICIMTech63123.2024.10780866,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10780866,Data mining;Data warehousing;Fraud detection;Data integration;Data accessibility;Data flexibility,Industries;Technological innovation;Warehousing;Reliability engineering;Market research;Information management;Fraud;Data mining;Servers;Medical diagnosis,,,,35.0,IEEE,16 Dec 2024,28-29 Aug. 2024,28-29 Aug. 2024,IEEE,IEEE Conferences
Virtualized Deployment of Predictive Analytics in the Automotive Sector: Auto-scaling for containerized applications,Navadhesh.M; N. K; M. S. U; S. S; B. P,"School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India",2025 4th International Conference on Innovative Mechanisms for Industry Applications (ICIMIA),20 Oct 2025,2025,,,1069,1074,"This paper focuses on developing a predictive analytics application tailored for the automotive industry. The primary aim is to harness vast quantities of data from vehicle operations and consumer behaviors to enhance strategic decision-making and market competitiveness. Utilizing the ’quikr-cars-scraped’ dataset, the application employs advanced machine learning models to analyze vehicle specifications and market trends, providing actionable insights into car pricing, carbon emissions, launch year, and usage patterns. The proposed architecture is built for scalability and easy deployment, leveraging containerization with Docker to ensure consistent performance across various computing environments. A multi-model machine learning pipeline is integrated, featuring algorithms such as Linear Regression, Decision Trees, Random Forest, and Support Vector Machines, each chosen for its efficacy in handling specific types of predictive tasks. The Flask web application serves as the user interface, allowing real-time data interaction and retrieval of predictions, facilitating an intuitive user experience. The implementation involves preprocessing data to ensure accuracy, developing and testing individual predictive models, and deploying these models in a structured pipeline within the Flask application. The final product demonstrates significant potential to transform automotive data into strategic assets, driving innovations and operational efficiencies in the automotive sector.",,979-8-3315-5386-9,10.1109/ICIMIA67127.2025.11200748,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11200748,Predictive Analytics;Automotive Industry;Data Integration;Machine Learning;Digital Transformation,Industries;Support vector machines;Technological innovation;Machine learning algorithms;Scalability;Pipelines;Predictive models;Prediction algorithms;Predictive analytics;Automotive engineering,,,,30.0,IEEE,20 Oct 2025,3-5 Sept. 2025,3-5 Sept. 2025,IEEE,IEEE Conferences
Blockchain Assisted Intra-Twin and Inter-Twin Authentication Scheme for Vehicular Digital Twin System,D. Gautam; G. Thakur; P. Kumar; A. K. Das; Y. Park,"Srinivasa Ramanujan Department of Mathematics, Central University of Himachal Pradesh, Dharamshala, India; Srinivasa Ramanujan Department of Mathematics, Central University of Himachal Pradesh, Dharamshala, India; Srinivasa Ramanujan Department of Mathematics, Central University of Himachal Pradesh, Dharamshala, India; Center for Security, Theory and Algorithmic Research, International Institute of Information Technology, Hyderabad, India; School of Electronic and Electrical Engineering, Kyungpook National University, Daegu, Republic of Korea",IEEE Transactions on Intelligent Transportation Systems,4 Oct 2024,2024,25,10.0,15002,15015,"The potency of digital twins to mitigate the shortcomings of traditional mobility systems, such as Vehicular Adhoc Network (VANET) can reconfigure it into an intelligent transportation domain with bolstered processing, storage capabilities and decision-making abilities. The vehicular digital network is emerging as the industrial revolution, where each real-mobile entity (i.e., vehicle) is connected in the virtual environment through their digital replica, known as a digital twin. The real-time data synchronization in the digital twin-centric approach is achieved via an open communication channel. Unfortunately, leveraging the virtual-reality synthesized security perils in the network which consequently obligates rigorous privacy and security countermeasures such as authentication, encryption and signature techniques. In this paper, we have suggested a blockchain-based authentication framework for intra-twin and inter-twin communication in vehicular digital twin networks, and the integrated blockchain in the system assures data compactness and verifiability. The security of the protocol is investigated under the real or random oracle model (ROR) and is confirmed secure with non-mathematical security analysis. Eventually, the operational competences and functionality features are inspected with relevant state-of-the-arts. The findings of study states excel computation and communication overhead of suggested system than others and is seemly for vehicular digital twin network.",1558-0016,,10.1109/TITS.2024.3394438,"Basic Science Research Program through the National Research Foundation of Korea (NRF) funded by the Ministry of Education(grant numbers:2020R1I1A3058605); BK21 FOUR project funded by the Ministry of Education, Korea(grant numbers:4199990113966); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10522584,Digital twin;vehicular adhoc network (VANET);blockchain;authentication;security,Digital twins;Authentication;Blockchains;Security;Cloud computing;Protocols;Servers,,33.0,,37.0,IEEE,7 May 2024,Oct. 2024,,IEEE,IEEE Journals
Digital Twin Envisioned Secure Air-Ground Integrated Networks: A Blockchain-Based Approach,M. Dai; T. Wang; Y. Li; Y. Wu; L. Qian; Z. Su,"University of Macau, China; University of Macau, China; University of Macau, China; University of Macau, China; Zhejiang University of Technology, China; Xi'an Jiaotong University, China",IEEE Internet of Things Magazine,11 May 2022,2022,5,1.0,96,103,"The wide use of unmanned aerial vehicles provides a promising paradigm for improving air-ground services and applications (e.g., urban sensing, disaster relief) in air-ground integrated networks (AGINs). Digital twin (DT), which is an emerging technology that utilizes data, models, and intelligent algorithms to integrate cyber physical networks and digital virtual models, provides a real-time and dynamic simulation platform for strategy optimization and decision making in AGINs. Due to the openness and massive connectivity of AGINs, the security and reliability services in this system become an important issue. In this article, we investigate the DT envisioned secure federated aerial learning for AGINs via an aerial blockchain approach. Specifically, we propose a layered framework of DT envisioned AGINs, which comprises the construction segment, communication segment, aggregation segment, analysis segment, and operation segment. Based on this framework, we offer the applications of the proposed DT envisioned AGINs. To guarantee the security of data transmission in AGINs, we investigate the aerial blockchain-based approach for ensuring data security. Furthermore, we provide a case study of DT envisioned secure federated aerial computing in AGINs to validate the effectiveness of the proposed approach through designing the aerial blockchain and training model.",2576-3199,,10.1109/IOTM.001.2100177,"National Natural Science Foundation of China(grant numbers:62122069,62071431); FDCT(grant numbers:SKL-IOTSC(UM)-2021-2023); University of Macau(grant numbers:MYRG2020-001 07-IOTSC,MYRG2018-00237-FST); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9773095,,Training data;Data security;Atmospheric modeling;Heuristic algorithms;Digital twins;Computational modeling;Data models;Blockchains,,32.0,,15.0,IEEE,11 May 2022,March 2022,,IEEE,IEEE Magazines
