"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Computational Systems Approach To Urban Disruptions","J. M. Tien","Rensselaer Polytechnic Institute, Troy, NY, USA","The Proceedings of the Multiconference on ""Computational Engineering in Systems Applications""","30 Jul 2007","2006","1","","PL-1","PL-9","Urban infrastructures are the focus of terrorist acts because, quite simply, they produce the most visible impact, if not casualties. While terrorist acts are the most insidious and onerous of all disruptions, it is obvious that there are many similarities to the way one should deal with these willful acts and those caused by natural and accidental incidents that have also resulted in adverse and severe consequences. However, there is one major and critical difference between terrorist acts and the other types of disruptions: the terrorist acts are willful - and therefore also adaptive. One must counter these acts with the same, if not more sophisticated, willful, adaptive and informed approach. Real-time, information-based decision making or decision informatics is the approach advanced herein to help make the right decisions at the various stages of a disruption. It is focused on decisions and based on multiple data sources, data fusion and analysis methods, timely information, stochastic decision models and a systems engineering outlook; moreover, it is multidisciplinary, evolutionary and systemic in practice. The approach provides a consistent way to address real-time emergency issues, including those concerned with the preparation for a major disruption, the prediction of such a disruption, the prevention or mitigation of the disruption, the detection of the disruption, the response to the disruption, and the recovery steps that are necessary to adequately, if not fully, recuperate from the disruption. The efforts of the U. S. Department of Homeland Security and its academically-based Homeland Security Centers of Excellence are considered within the proposed types, stages and decisions framework","","7-302-13922-9","10.1109/CESA.2006.4281608","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4281608","Urban Disruptions;Terrorism;Homeland Security;Decision Informatics;Systems Engineering","Terrorism;Systems engineering and theory;Informatics;Information analysis;Counting circuits;Decision making;Data analysis;Stochastic systems;Data engineering;Real time systems","","","","10","","30 Jul 2007","4-6 Oct. 2006","4-6 Oct. 2006","IEEE","IEEE Conferences"
"Financial Big Data Analysis and Early Warning Platform: A Case Study","Y. Liang; D. Quan; F. Wang; X. Jia; M. Li; T. Li","National Academy of Economic Security, Beijing Jiaotong University, Beijing, China; Postdoctoral Programme of China Centre for Industrial Security Research, Beijing Jiaotong University, Beijing, China; School of Economics and Management, Beijing Jiaotong University, Beijing, China; National Academy of Economic Security, Beijing Jiaotong University, Beijing, China; National Academy of Economic Security, Beijing Jiaotong University, Beijing, China; School of Economics and Management, Beijing Jiaotong University, Beijing, China",IEEE Access,"28 Feb 2020","2020","8","","36515","36526","In order to keep the bottom line of systemic financial risks and prevent the mitigation of major risks, this work focuses on the investigation of multi-source heterogeneous data fusion algorithms and cleaning technologies to establish a suitable style for data analysis and big data computation frame. In this paper, according to the above method, we provide the basis for early analysis of economic security. Utilizing the big data analysis, an emerging information technology method, we can be able to explore new risk early-warning methods, build a risk monitoring and early-warning platform and achieve scientific economic decision-making, so that the sources of economic risk in national economic security can be traced.","2169-3536","","10.1109/ACCESS.2020.2969039","Beijing Municipal Commission of Education(grant numbers:B18H100040,B19H100010); Key Project of Beijing Social Science Foundation Research Base(grant numbers:19JDYJA001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8967014","Big data;pre-warning;economic security;early-warning methods","Big Data;Economics;Security;Real-time systems;Data models;Cloud computing;Cleaning","","23","","25","CCBY","23 Jan 2020","2020","","IEEE","IEEE Journals"
"A qualitative and quantitative method for predicting sentiment toward deployed U.S. forces","M. Rahmes; K. Wilder; J. H. Yates; K. Fox; M. Knepper; J. Hackett","Government Communications Systems Division, Harris Corporation, Melbourne, FL, USA; Government Communications Systems Division, Harris Corporation, Melbourne, FL, USA; Government Communications Systems Division, Harris Corporation, Melbourne, FL, USA; Government Communications Systems Division, Harris Corporation, Melbourne, FL, USA; Government Communications Systems Division, Harris Corporation, Melbourne, FL, USA; Government Communications Systems Division, Harris Corporation, Melbourne, FL, USA",MILCOM 2012 - 2012 IEEE Military Communications Conference,"28 Jan 2013","2012","","","1","6","The ability to automatically predict likelihood of reaction to specific events and situational awareness is important to many military and commercial applications. Gauging population sentiment for targeted response areas and having the ability to predict or control sentiment within these areas is invaluable. Review of reception towards deployed forces must be analyzed, especially in areas vital for U.S. national interests. Predicting population behavior is critical for success and must include a qualitative as well as a quantitative solution. Additionally, a feedback mechanism is needed for periodically updating reception towards presence of U.S. Forces over time. We propose a method for predicting sentiment towards deployed U.S. Forces in near real time, to efficiently propitiate manpower resources, allocate equipment assets, and reduce cost of analyses. Sentiment prediction is becoming an increasingly important and feasible task based on social media, open source data, physical imagery and abundance of video data feeds. Predicting reaction to events can be time consuming. Locating the most likely affected areas is very tedious, requiring much human labor effort, and it is often difficult to obtain the best information on a timely basis. An efficient tool would be helpful to rapidly parse text that has been extracted from an intelligent algorithm in order to evaluate the population sentiment for the targeted area. Multiple data inputs and artificial intelligence (AI) algorithms are required in order to support sound decision making theory. The goal of our system, called GlobalSite, is to deliver trustworthy threat analysis systems and services that understand situations, while being a vital tool for continuing mission operations information.","2155-7586","978-1-4673-1731-3","10.1109/MILCOM.2012.6415650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6415650","Cognitive Systems;Decision Making;Sentiment Prediction;Situation Management","Training;Artificial intelligence;Decision making;Sensors;Decision trees;Humans;Computational modeling","","1","","19","IEEE","28 Jan 2013","29 Oct.-1 Nov. 2012","29 Oct.-1 Nov. 2012","IEEE","IEEE Conferences"
"Implement the Cybersecurity in AR-Based Effective Workspaces: Preventing Malicious Third Parties From Interception or Manipulation of Real-Time Data Overlays","C. D. R. Reddy; S. A. Narayana; S. Srinivasan","SAP Architect SAP America, Newtown Square, PA; Enterprise Solution Architect Simplifi Commerce Inc., Newtown Square, PA; Kalasalingam Academy of Research and Education, Mentor - Cybersecurity Research School of Computing, Tamilnadu, India",2025 International Conference on Digital Innovations for Sustainable Solutions (ICDISS),"12 Jan 2026","2025","","","1","6","Enterprise has started to leverage Augmented Reality (AR) to increase productivity, allow real-time cooperation and augmented decision making. AR-enabled productive spaces can connect virtual overlays with the user's real-world, overlaying relevant data directly into his/her field of view. But this smooth transition also presents major cybersecurity issues. Real-time AR data overlays that, in many scenarios, are wirelessly transmitted, are vulnerable to interception, manipulation and injection of adverse content by adversaries. These kinds of cyberattacks can result in data leaks, disruption to operations, or even health risks for personnel in mission-critical situations like factory floors, medical procedures or out in the field. A multitiered cybersecurity framework for safeguarding AR- enabled spaces from interception and tampering of real-time data overlays is proposed in this research. The cure uses encrypted data streaming, zero-trust network architecture, AI-based anomaly detection and handshake authentication. Encrypted communication paths, seeded with dynamic key exchange, guarantee against undue eavesdropping of transmitted overlays. Zero-trust guidelines allow for the dynamic authentication of both devices and users to protect against unauthorized access of AR streams AI-driven threat detection observes the flow of data in real-time to identify any abnormal behavior patterns, such as surprising overlay changes or suspicious traffic. Integrity verification mechanisms, deployed at the edge, cross-verify the data authenticity prior to rendering it on the user code naveen s3 s device, preventing the delivery of tampered content. The proposed framework was tested with a simulated AR environment which fuses collaborative CAD modelling, live IoT sensor feed and remote expert facility. Several hypothetical cyberattack models including the man-in-the- middle (MITM) interception, overlay injection and replay attacks were reproduced. The experimental results show that the proposed CGI can detect overlay manipulation attacks with a detection rate of 94.5% and prevent interception 98% of times with no visible delay in rendering ($<30 ~\text{ms}$). This research reveals the pressing requirement for strong cyber- defense within AR work environments, which are quickly expanding from niche applications to enterprise standards. This approach can protect real-time AR content against disclosure, alteration, and denial of service-related threats on both network level and application level. Results lay a foundation for the development of secure, scalable strategies for performing AR deployments that maintain the rich, high-speed experience that is necessary for effective workspace operations and protect against emerging cyber threats.","","979-8-3315-5641-9","10.1109/ICDISS68238.2025.11320666","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11320666","Real-Time Data Overlay Protection;Augmented Reality Security;Zero-Trust Architecture;Data Integrity Verification;AR Workspace Cybersecurity","Solid modeling;Mission critical systems;Authentication;Rendering (computer graphics);Real-time systems;Cryptography;Computer crime;Artificial intelligence;Augmented reality;Eavesdropping","","","","16","IEEE","12 Jan 2026","14-15 Nov. 2025","14-15 Nov. 2025","IEEE","IEEE Conferences"
"Network architecture services: an environment for constructing command, control and communication systems","C. R. Grauling; R. M. Yanney","TRW Systems Integration Group, Redondo Beach, CA, USA; TRW Systems Integration Group, Redondo Beach, CA, USA",[1990] Proceedings. Second IEEE Workshop on Future Trends of Distributed Computing Systems,"6 Aug 2002","1990","","","120","126","The authors describe some of the techniques, tools, and reusable components for implementing command, control, and communication (C/sup 3/) systems that have been recently developed and successfully used as part of the Command Center Processing and Display System Replacement (CCPRDS-R) program. These systems perform real-time data acquisition and mission-specific data processing to support interactive decision making. They are used for a variety of commercial and military applications. Since these systems demand high performance, reliability, and availability, they are always implemented by distributed computing systems technology. Intertask communication, network architecture services, and future C/sup 3/ system development are considered.<>","","0-8186-2088-9","10.1109/FTDCS.1990.138305","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=138305","","Communication system control;Control systems;Displays;Real time systems;Data acquisition;Data processing;Decision making;Military computing;Telecommunication network reliability;Availability","","","","1","IEEE","6 Aug 2002","30 Sept.-2 Oct. 1990","30 Sept.-2 Oct. 1990","IEEE","IEEE Conferences"
"A integrated vehicle health management framework for aircraft — A preliminary report","G. Zhang; J. Wang; Z. Lv; Y. Yang; H. Su; Q. Yao; Q. Huang; S. Ye; J. Huang","Institute of Automation Chinese Academy of Sciences, Beijing, China; Institute of Automation Chinese Academy of Sciences, Beijing, China; Institute of Automation Chinese Academy of Sciences, Beijing, China; Institute of Automation Chinese Academy of Sciences, Beijing, China; Institute of Automation Chinese Academy of Sciences, Beijing, China; Institute of Automation Chinese Academy of Sciences, Beijing, China; Institute of Automation Chinese Academy of Sciences, Beijing, China; Institute of Automation Chinese Academy of Sciences, Beijing, China; Shanghai Civil-Aircraft Health Monitoring Engineering Technology Research Center, Shanghai, China",2015 IEEE Conference on Prognostics and Health Management (PHM),"10 Sep 2015","2015","","","1","8","Nowadays, aviation is getting more necessary for our daily life. Airplane is becoming an important method of passenger transport and cargo transport. Integrated health management of airplanes strongly influences the maintenance efficiency of civil fleets and military fleets as wells as drone fleets. This paper proposes a framework of airplane integrated health management that provides integrated health management of airplanes running in worldwide and monitors health status of flight in order to build a suitable mechanism for managing the real-time fault diagnostics, fault prediction, as well as intelligent maintenance decision of airplanes.","","978-1-4799-1894-2","10.1109/ICPHM.2015.7245034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7245034","aircraft fleet;integrated health management;fault diagnosis;fault prediction;fault maintenance","Airplanes;Big data;Maintenance engineering;Monitoring;Distributed databases;Safety","","14","","20","IEEE","10 Sep 2015","22-25 June 2015","22-25 June 2015","IEEE","IEEE Conferences"
"FraudFusion: A Multi-Modal Ensemble Framework for Anomaly-Based Fraud Detection in Retail POS Systems","L. N. Mishra; B. Senapati","Lowe’s, Mooresville, NC, USA; Department of Computer Science, UALR, Little Rock, AR, USA",IEEE Access,"23 Jan 2026","2026","14","","10436","10456","Fraudulent activities targeting retail Point-of-Sale (POS) systems are becoming increasingly sophisticated and surpassing the capabilities of predominant rule-based or single-modal machine learning model-based defense mechanisms, as they struggle to capture the complex and evolving fraudulent activity patterns. As a result, the digital economy is experiencing a growing concern originating from increasing financial losses based on fraudulent activities at retail POS systems. This paper presents FraudFusion, a novel multi-modal ensemble learning explainable framework designed to enhance fraud detection in retail POS environments. It fuses transactional, device telemetry, and behavioral context into a unified vector that ensures defense against a wide range of fraudulent attempts. A novel Context-Aware Dynamic Modality Weighting (CADMW) mechanism has been introduced in this framework that dynamically adjusts learner contributions per transaction based on real-time modality relevance. Besides, a unique combination of context-aware pruning and quantization further optimizes the system response and resource utilization for edge devices, making it an appropriate solution for resource-constrained environments. The application of the FraudFusion framework on real-world retail transactions demonstrates an impressive fraudulent activity detection accuracy of 94.9%. The precision, recall, and F1-score values are 94.2%, 94.8%, and 94.5%, respectively. With 41.9% CPU resources and 148 MB RAM, it responds in real-time with only 72.6 ms latency. Moreover, it demonstrates resilience to a wide range of adversarial attacks through Out-of-Distribution (OOD) samples. Most importantly, it is an explainable system, which is essential for the application of Artificial Intelligence (AI) in the financial sector. In a nutshell, the FraudFusion framework is an interpretable, scalable, and optimized solution equipped with advanced capabilities to detect next-generation fraudulent activities at retail POS systems.","2169-3536","","10.1109/ACCESS.2026.3655398","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11357914","Fraud detection;multi-modal learning;point-of-sale systems;anomaly detection;ensemble learning;context-aware systems;edge computing;explainable artificial intelligence (XAI);adversarial robustness;out-of-distribution detection;retail cybersecurity;real-time analytics","Fraud;Real-time systems;Image edge detection;Anomaly detection;Telemetry;Machine learning;Artificial intelligence;Robustness;Ensemble learning;Finance","","","","58","CCBY","19 Jan 2026","2026","","IEEE","IEEE Journals"
"Information awareness in command and control: precision, quality, utility","S. Arnborg; J. Brynielsson; H. Artman; K. Wallenius","Royal Institute of Technology, Stockholm, Sweden; Swedish Defence College, Stockholm, Sweden; NA; NA",Proceedings of the Third International Conference on Information Fusion,"6 Aug 2002","2000","2","","THB1/25","THB1/32 vol.2","In current command and control system design, the concept of information plays a central role. In order to find architectures for situation and threat databases making full use of all dimensions of information, the concept of information awareness must be understood. We consider and define some information attributes: measures of precision, quality and usability, and suggest some uses of these concepts. The analysis is Bayesian. A critical point is where subjective Bayesian probabilities of decision makers meet the objective sensor related Bayesian assessments of the system. This interface must be designed to avoid credibility problems.","","2-7257-0000-0","10.1109/IFIC.2000.859871","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=859871","","Command and control systems;Bayesian methods;Military computing;Sensor phenomena and characterization;Educational institutions;Databases;Usability;Human computer interaction;Business;Computer network reliability","","6","","31","","6 Aug 2002","10-13 July 2000","10-13 July 2000","IEEE","IEEE Conferences"
"A Federated Simulation-Based Framework for Enhanced Construction Project Planning and Control","R. Ead; S. Hague; Y. Mohamed; S. AbouRizk","Dept. of Civil and Environmental Eng., University of Alberta, Edmonton, AB, Canada; Dept. of Civil and Environmental Eng., University of Alberta, Edmonton, AB, Canada; Dept. of Civil and Environmental Eng., University of Alberta, Edmonton, AB, Canada; Dept. of Civil and Environmental Eng., University of Alberta, Edmonton, AB, Canada",2024 Winter Simulation Conference (WSC),"20 Jan 2025","2024","","","2428","2439","This study addresses the need for integrated planning and control in construction projects by proposing a novel federated simulation framework. Despite the proven effectiveness of simulation in project planning and control, its adoption is hindered by complexity and limited reusability. High-Level Architecture (HLA) standards were explored to mitigate these challenges, yet they also pose complexities of their own. The proposed framework integrates simulation and HLA advantages within a single environment, offering a standard object model for mapping data, a decomposable simulation component that supports plug-andplay flexibility, and a data acquisition and integration component that supports real-time dynamic updates and scenario analysis. A prototype federation demonstrates initial functionality, showcasing the framework's potential to streamline construction processes and enhance decision-making. By leveraging simulation and HLA synergies, our framework represents a promising approach to achieving integrated construction planning and control throughout project lifecycles.","1558-4305","979-8-3315-3420-2","10.1109/WSC63780.2024.10838906","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10838906","","Decision making;Data acquisition;Refining;Prototypes;Project management;Real-time systems;User experience;Planning;Complexity theory;Standards","","","","36","IEEE","20 Jan 2025","15-18 Dec. 2024","15-18 Dec. 2024","IEEE","IEEE Conferences"
"D-S Evidence Theory Information Fusion Methods and Applications","P. Lin; W. Xie; J. Yu","Mobile and Terminal Technology Research Department, China Telecom Research Institute, Beijing, China; Mobile and Terminal Technology Research Department, China Telecom Research Institute, Beijing, China; Mobile and Terminal Technology Research Department, China Telecom Research Institute, Beijing, China",2023 International Wireless Communications and Mobile Computing (IWCMC),"21 Jul 2023","2023","","","433","437","In this paper, a D-S evidence theory information fusion method is proposed along with the basic concept of D-S evidence theory and the synthesis law. By applying this information fusion method to the condition monitoring of generating units through simulation experiments, the real-time operating status of the units can be reflected from different aspects, and a comprehensive and correct understanding of the environment or characteristics can be derived to make more accurate and complete estimates and decisions, thus improving the robustness of the whole system. From the experimental results, it can be seen that the D-S evidence theory information fusion method effectively reduces the uncertainty of fault diagnosis and improves the credibility of fault state identification.","2376-6506","979-8-3503-3339-8","10.1109/IWCMC58020.2023.10182761","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10182761","Information Fusion;Evidence Theory;Troubleshooting","Fault diagnosis;Wireless communication;Evidence theory;Decision making;Production;Generators;Robustness","","3","","17","IEEE","21 Jul 2023","19-23 June 2023","19-23 June 2023","IEEE","IEEE Conferences"
"Enabling Interoperability Within the Digital Twin Architecture for Emergency Management","I. Osadcha; E. Hjelseth; C. McMullan; A. Jurelionis","Faculty of Civil Engineering and Architecture, Kaunas University of Technology, Kaunas, Lithuania; Department of Civil and Environmental Engineering, Norwegian University of Science and Technology, Trondheim, Norway; Business School, Dublin City University, Dublin, Ireland; Faculty of Civil Engineering and Architecture, Kaunas University of Technology, Kaunas, Lithuania",2025 IEEE European Technology and Engineering Management Summit (E-TEMS),"18 Nov 2025","2025","","","19","26","This study investigates the application of digital twin technology for emergency management, focusing on interoperability from a human-centric perspective. Traditionally, research on digital twins has emphasized semantic and technical interoperability, often overlooking the critical aspect of how human users interact with systems. This paper explores how digital twin systems can enhance emergency response by delivering relevant information at the right time. The research focuses on large-scale evacuation strategies, particularly for university campuses, and examines how static and dynamic data about buildings and the environment can be better organized and communicated. By shifting the focus from ""system-to-system"" to ""person-to-system"" interoperability, the study proposes a framework based on Levels of Information Systems Interoperability (LISI) and autonomy levels of digital twins. It introduces the ""APAR"" criteria—amount, priority, accuracy, and reuse—for assessing data needs during emergencies, aiming to improve decision-making and information delivery to the first responders.","2836-7588","979-8-3315-1150-0","10.1109/E-TEMS64751.2025.11239214","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11239214","digital twin;interoperability;emergency management;fire safety;information requirements","Solid modeling;Three-dimensional displays;Decision making;Buildings;Semantics;Emergency services;Real-time systems;Digital twins;Planning;Interoperability","","","","32","IEEE","18 Nov 2025","26-28 May 2025","26-28 May 2025","IEEE","IEEE Conferences"
"International standards for building Electronic Health Record (EHR)","Yun Sik Kwak","Department of Medical Informatics, School of Medicine, Kyungpook National University, Daegu, South Korea","Proceedings of 7th International Workshop on Enterprise networking and Computing in Healthcare Industry, 2005. HEALTHCOM 2005.","29 Aug 2005","2005","","","18","23","The recent progress of ICT (Information Communication Technology) applications in health of our citizens and healthcare make it possible to establish individual EHR within foreseeable time. The goal of EHR is enabling to connect person and health care organizations at point of care. The use of EHR coupled with clinical decision support system in healthcare practice will provide tools for healthcare organizations to achieve errorless, safe, cost effective and quality care. The consumer focused healthcare is increasingly emphasized and it requires an individual's integrated lifetime health and healthcare database (EHR) in real time from all sites. The integration of clinical data needs interoperable data with national infrastructure that allows the integration of data, access control with data privacy and system security. In order to build an interoperable EHR, it requires standardized regional collection of individuals' health and care data/information. This standardized approach requires data structure, message development, communication, architecture, clinical documents, semantic content, security and business requirements, etc. This paper will address relevant definitions of EHR and activities of International Standards Developing Organizations (SDO) with available standards.","","0-7803-8940-9","10.1109/HEALTH.2005.1500373","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1500373","","Medical services;Communication system security;Data security;Information security;National security;Standards development;Standards organizations;Communications technology;Decision support systems;Costs","","3","","15","IEEE","29 Aug 2005","23-25 June 2005","23-25 June 2005","IEEE","IEEE Conferences"
"Functional architectuer For Operational Business Intelligence system","A. D. N. Sarma; R. S. R. Prasad; A. R. C. Sarma","Dept. of International Business Studies, Acharya Nagarjuna University, Guntur, India; Acharya Nagarjuna University, Nagarjuna Nagar, Andhra Pradesh, IN; Dept. of International Business Studies, Acharya Nagarjuna University, Guntur, India","IEEE-International Conference On Advances In Engineering, Science And Management (ICAESM -2012)","14 Jun 2012","2012","","","213","218","Operational Business Intelligence (BI) is gaining immense popularity nowadays and finds the biggest growth in managing and optimizing day to day business operations. Organizations have leveraged the use of BI for their strategic, tactical use and proliferating into low level decision making for smooth running of business operations. In this paper we present the functional architecture of Operational BI system. The proposed architecture is based on its key features of the system. The key features of the proposed system are listed. The typical context diagram of Operational BI system is presented and explained. The proposed system is decomposed into various functional modules and sub-modules. The similar functional modules and sub-modules are grouped into sub-system that constitutes the full system. Finally, the functionality of various modules of the proposed system is described.","","978-81-909042-2-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6215601","business intelligence;context diagram;functional architecture;operational business intelligence","Bismuth;Data visualization;Engines;Data warehouses;Analytical models;Organizations","","","","20","","14 Jun 2012","30-31 March 2012","30-31 March 2012","IEEE","IEEE Conferences"
"Contextual Blockchain for the Internet of Things with Dynamic Approach to DLT Based on Ambient Conditions","O. F. Osama; A. S. Jamil; A. F. J. Al-Madhhachi; R. K. A. Ahmed; Q. Y. Hatim; R. Osmanov; W. A. M. Al-Jawher","Alnoor University, Nineveh, Iraq; Al Mansour University College, Baghdad, Iraq; Al Hikma University College, Baghdad, Iraq; Al-Rafidain University College, Baghdad, Iraq; Al-Turath University, Baghdad, Iraq; Kruty Heroes Military Institute of Telecommunications and Information Technology, Kyiv, Ukraine; Uruk University, Baghdad, Iraq",2024 36th Conference of Open Innovations Association (FRUCT),"13 Nov 2024","2024","","","168","177","This article presents a real-time environment aware blockchain framework for the Industrial Internet of Things (IIoT) to optimize contextually blockchain processing and execution. In contrast to current blockchain technologies, which are very static systems, this proposal adapts based on shuttering amounts such as temperature and pressure. The flexibility provided by blockchain promotes data authentication, and its adaptability makes sure that the needs of IIoT environments are met concerning security, integrity, and scalability. The system better accommodates the expanding data loads from IoT sensors and does so more resourcefully by leveraging dynamic block generation, smart contracts, as well as adaptive resource allocation to exploit the available resources serving it at peak performance.The study here also examines how IoT's cybersecurity benefits, in the form of contextual blockchain with cryptographic hashing and zero-knowledge proofs, allow developers to securely embed protection against Distributed Denial of Service (DDoS) attacks alongside data tampering or unauthorized access on an anytime basis. Operational use-cases such as supply chain management, smart cities and edge computing demonstrate the system solution accelerates real-time decision-making, reduces any resource wastage or delays if at all occurring in systemic responses, thereby enhances operational efficiency.In conclusion, contextual blockchain makes scalable and secure as well as flexible solution for IIoT application in which it pertains static nature of other blockchain systems to pragmatic real world situations. This work paves the way for possible future developments such as AI and edge computing integrations, which could make blockchain suitable to run on high-performance environments.","2305-7254","978-952-65246-2-7","10.23919/FRUCT64283.2024.10749896","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10749896","","Supply chain management;Scalability;Smart contracts;Real-time systems;Blockchains;Security;Computer crime;Streams;Industrial Internet of Things;Edge computing","","","","28","","13 Nov 2024","30 Oct.-1 Nov. 2024","30 Oct.-1 Nov. 2024","IEEE","IEEE Conferences"
"Enhancing Agricultural Efficiency with Blockchain-Orchestrated Drone Swarms and Kubernetes","S. Soliman; A. Bendary; H. Dahshan","Communications Engineering Department, Military Technical College, Cairo, Egypt; Communications Engineering Department, Military Technical College, Cairo, Egypt; Computer Science Department, Future University, Cairo, Egypt",2024 6th Novel Intelligent and Leading Emerging Sciences Conference (NILES),"22 Nov 2024","2024","","","567","570","Integrating advanced technologies in agriculture is essential for secure, transparent, and efficient data management. In this paper, we propose a blockchain-based smart agriculture architecture that leverages Hyperledger Fabric deployed on a Kubernetes cluster to support drone swarm operations in agricultural applications. The proposed architecture comprises a multi-organization blockchain network, where each organization operates a peer and multiple orderer nodes. Utilizing the chaincode-as-a-service model enables dynamic updates of smart contracts, ensuring adaptability and flexibility. Robust communication between drones and the blockchain network is facilitated through APIs, enabling real-time data collection and decision-making. In addition, a custom chaincode is developed to cater to agricultural needs, offering functions such as drone registration, data updates, and querying based on parameters such as location and battery status. The performance of the chaincode is evaluated using Hyperledger Caliper with various transaction rates, including fixed and linear scenarios. The results demonstrate that our blockchain-based architecture significantly enhances the reliability, security, and scalability of agricultural drone applications, providing a robust framework for future advancements.","","979-8-3503-7851-1","10.1109/NILES63360.2024.10753154","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10753154","Blockchain;Hyperledger Fabric;Kubernetes;IoD;chaincode;precision agriculture;swarm","Smart agriculture;Distributed ledger;Scalability;Smart contracts;Supply chains;Fabrics;Peer-to-peer computing;Security;Resource management;Drones","","3","","11","IEEE","22 Nov 2024","19-21 Oct. 2024","19-21 Oct. 2024","IEEE","IEEE Conferences"
"Homeland security services system: critical decision issues","J. M. Tien","Rensselaer Polytechnic Institute, Troy, NY, USA","Proceedings of ICSSSM '05. 2005 International Conference on Services Systems and Services Management, 2005.","29 Aug 2005","2005","1","","1","6 Vol. 1","Urban infrastructures are the focus of terrorist acts because, quite simply, they produce the most visible impact, if not casualties. While terrorist acts are the most insidious and onerous of all disruptions, it is obvious that there are many similarities to the way one should deal with these willful acts and those caused by natural and accidental incidents that have also resulted in adverse and severe consequences. However, there is one major and critical difference between terrorist acts and the other types of disruptions: the terrorist acts are willful - and therefore also adaptive, if not coordinated. One must counter these acts with the same, if not more sophisticated, willful, adaptive and informed approach. Real-time, information-based decision making - which Tien [2003] has called the decision informatics paradigm - is the approach advanced herein to help make the right decisions at the various stages of a disruption.","2161-1904","0-7803-8971-9","10.1109/ICSSSM.2005.1499422","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1499422","","Terrorism;Biomedical informatics;Counting circuits;Decision making;Floods;Hazards;Information analysis;Risk analysis;Cities and towns;Internet","","5","","31","IEEE","29 Aug 2005","13-15 June 2005","13-15 June 2005","IEEE","IEEE Conferences"
"Online News-Based Economic Sentiment Index","N. Kang; D. Min; Y. Cho; D. -W. Ko; H. H. Kim; J. Y. Choeh; J. Im","Department of Statistics, Data Science, Yonsei University, Seoul, South Korea; Department of Statistics, Data Science, Yonsei University, Seoul, South Korea; Department of Statistics, Data Science, Yonsei University, Seoul, South Korea; Korea National Defense University, Nonsan-si, South Korea; Department of Economics, Kookmin University, Seoul, South Korea; Department of Software, Sejong University, Seoul, South Korea; Department of Statistics, Data Science, Yonsei University, Seoul, South Korea",IEEE Transactions on Big Data,"14 May 2025","2025","11","3","1464","1474","The accurate prediction of industry trends has become increasingly challenging because of unforeseen events. To address this challenge, this study proposes a deep learning approach to generate an economic sentiment index by integrating Natural Language Processing (NLP) models and image-clustering techniques. We first employ sampling techniques to create standardized online news datasets. Feature engineering techniques from the Korean Bidirectional Encoder Representations from Transformers (KoBERT) model are then used to generate relevance and sentiment scores for the textual data. Further, to enhance visualization and clustering, we transform the textual data into joint plot images, which are grouped into distinct clusters based on news categories. Finally, using Multi-criteria Decision Analysis, the various scores and cluster information are synthesized to generate the final economic sentiment index. This approach improves visualization and enhances the interpretability of the generated index. The proposed algorithm is applied to construct a new economic sentiment index for the Information and Communications Technology (ICT) industry in South Korea.","2332-7790","","10.1109/TBDATA.2024.3474211","Ministry of Education; National Research Foundation of Korea(grant numbers:NRF-2022S1A5A2A030522194); Ministry of Science and ICT, South Korea; Information Technology Research Center(grant numbers:IITP-2023-RS-2023-00259004); Institute for Information & Communications Technology Planning & Evaluation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10705082","Data fusion;deep learning;economic index;forecasting;KoBERT","Economics;Indexes;Biological system modeling;Industries;Accuracy;Sentiment analysis;Surveys;Real-time systems;Deep learning;Data models","","","","42","CCBYNCND","4 Oct 2024","June 2025","","IEEE","IEEE Journals"
