"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Network System of Systems Manager","J. Dobie; R. Holder","L3Harris Technologies, Inc., Melbourn, Florida; L3Harris Technologies, Inc., Melbourn, Florida","2024 Integrated Communications, Navigation and Surveillance Conference (ICNS)","11 Jun 2024","2024","","","1","14","For several decades, the L3Harris Mission Networks organization has perfected the design, deployment, operations, and management of enterprise-level networks for safety-critical missions using a managed service framework. L3Harris has successfully constructed geographically large and technologically diverse Local Area Network (LAN)/Wide Area Network (WAN) solutions for State and Federal customers by selecting, optimizing, and integrating Commercial off the Shelf (COTS) products and services into an integrated or homogeneous solution meeting exacting performance requirements. These purpose-built network solutions ensure performance and resilience through tailored provisioning and the configuration of highly reliable (e.g., through adaptive redundancy) architectures, diverse service connections and equipment, ubiquitous bandwidth allocation and an unparalleled telecommunication provider governance by a centralized operational support system.Over this same period, there have been key advances in the networking industry which signal the need to evolve beyond our centralized managed services model. These advances include the rapid industry transition from a dedicated Time-division Multiple Access (TDMA)-based solution to multifunction IP-based networks with Quality of Service (QoS) support, the growing deployment of Software Defined Everything (SDE), AI-assisted advanced modeling and simulation, near-universal adoption of cloud-based Infrastructure as a Service (IaaS), design patterns and deployment solutions with the increasing presence of wireless services such as 5G (both fixed and mobile), Long Term Evolution (LTE), Geostationary Orbit (GEO), Low Earth Orbit (LEO) and Medium Earth Orbit (MEO).Within these evolving technologies, network management solutions can move from centralized to federated architectures with the promise of effortless scalability, dynamic adaptability, and seamless collaboration. A federated hierarchical architecture offers organizations a blueprint allowing coordinated management, interoperability of data, resources and processes across heterogeneous systems, locations, and organizational boundaries. To take maximum advantage of such an architecture, we believe there is an opportunity to streamline and optimize network designs through an implementation of a Network System of Systems Manager (NSoSM). The NSoSM is a centralized system used to ingest network telemetry data across one or more networks, process data via AI/ML algorithms, to make informed decisions to improve the delivery of prioritized customer data and improve the usability of mission critical customer applications.The federated architecture construct, consisting of loosely coupled constituent databases for sharing and data exchange, has evolved beyond its origin and the set of standards facilitating its integration. The use of an Open Platform Communications (OPC) Unified Architecture (UA) [01], the International Society of Automation (ISA)-95 model [02], the Manufacturing Enterprise Solutions Association (MESA) Business to Manufacturing Markup Language (B2MML) [03], and message exchange models have improved integration and scalability, resulting in wide adoption in manufacturing environments.The adoption of a federated architecture in enterprise-level, mission critical networks present several challenges. The solution to these challenges can be addressed with three primary capabilities: 1) Integrated Situational Awareness; 2) Integration Gateway, and 3) AI Augmentation and Automated Orchestration, carrying independent value and, when fused together, achieve a NSoSM which autonomously supports a federated ecosystem:Integrated Situational Awareness. Adapting to the increasing volume of technological solutions, the need for highly customized service integrator solutions evolves from a centralized integration of disparate platforms to an enterprise orchestration of integrated System-of-Systems (SoS). This is achieved through creating a hyperconverged monitoring and data collection capability of system logs, synthetic network probes, streaming telemetry and real-time channel performance metrics collected by Fault Management Systems, Network Performance Monitoring and Diagnostics Systems, and Application Performance Monitoring systems. Integrating these COTS solutions, together with Situational Awareness, offer end-to-end (E2E) planning, fault analysis, and command and control (C2) of regulated network environments.Integration Gateway. Of critical importance in the NSoSM model is the need to create a homogeneous, clear user experience across a heterogeneous collection of federated systems. This involves the definition and harmonization of the exchanged data and the technologies used for sending and receiving the exchanged data with intelligent markers to incorporate customer and mission-defined, protections. This involves both the harmonization of data from dissimilar heterogeneous end-systems to a common operating picture and to convert it back to native system languages when suggested configurations are being recommended to optimize customer service performance.AI Augmentation and Automated Orchestration (AIA2O). This capability is comprised of three primary and sequential functions: Datasets, Frameworks and Procedure Validation for AIOps and Command and Control (C2) Orchestration. Data from the Integration Gateway is interpreted into logical threads where Artificial Intelligence (AI)/Machine Learning (ML) algorithms and models apply insight to optimizations required for an improved User Experience (UX), via autonomous orchestration, reducing and sometimes eliminating the human-in-the-loop delay not only reducing the decision chain but also reducing human error. Insights and procedures are validated in a digital twin representation followed by the orchestration of optimizations in a production environment.The Federal Aviation Administration’s publication of Initial Concept of Operations for an Info-Centric National Airspace System asserts that ""The integrated information environment, providing data services including data integration from various sources, allows federated actors to reconcile, contextualize, and share relevant information’’. Additionally, value is perceived by enabling ""multiple entities to provide a federated set of xTM services for flights operating within the same airspace"". Implementing and operating NSoSM capabilities, comprised of an integrated gateway, integrated situational awareness, and AI augmentation and automated orchestration are at the core of where mission critical, enterprise-level networks and SDE are evolving for State, Federal, and Department of Defense (DoD) organizations. L3Harris’ approach to the design of a NSoSM solution provides a limitless overlay adapting to emerging and evolving technologies, meanwhile reduce operating expenses (OpEx) via an ever-growing AI community, enabling independent systems to collectively deliver value that cannot be achieved independently.","2155-4951","979-8-3503-9309-5","10.1109/ICNS60906.2024.10550591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550591","Network Automation;Machine Learning;Autonomous Networking;Network Data Analytics;Situational Awareness","Command and control systems;Adaptive systems;Mission critical systems;Computer architecture;Organizations;Logic gates;User experience","","2","","12","IEEE","11 Jun 2024","23-25 April 2024","23-25 April 2024","IEEE","IEEE Conferences"
"Leveraging Scalable Cloud Infrastructure for Autonomous Driving Data Lakes and Real-Time Decision Making","J. Chen","Graduate School of Arts and Sciences, Columbia University, New York, United States",2025 5th International Conference on Artificial Intelligence and Industrial Technology Applications (AIITA),"1 Jul 2025","2025","","","1750","1753","Autonomous driving technology relies heavily on the effective management of vast datasets generated by various sensors and vehicle systems. As such, leveraging scalable cloud infrastructure becomes paramount for improving data handling and decision-making capabilities. In this paper, we introduce the Autonomous Driving Data Lakes (ADDL) framework, designed to streamline the storage, retrieval, and processing of extensive driving data in real-time. By utilizing cloud technology, ADDL ensures tight integration of data from diverse sources to enhance situational awareness for autonomous systems. Our architecture features robust data pipelines that support real-time analytics and machine learning applications, which are crucial for timely and accurate decision-making. Extensive experiments with large-scale datasets demonstrate how our approach significantly boosts processing efficiency, data accessibility, and decision-making reliability. The findings highlight advancements in autonomous driving technologies, addressing the challenges associated with data management and enhancing operational effectiveness in changing driving environments.","","979-8-3315-0976-7","10.1109/AIITA65135.2025.11048068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11048068","Cloud Infrastructure;Autonomous Driving;Decision Making","Decision making;Pipelines;Machine learning;Big Data applications;Real-time systems;Sensor systems;Telemetry;Reliability;Autonomous vehicles;Intelligent sensors","","","","18","IEEE","1 Jul 2025","28-30 March 2025","28-30 March 2025","IEEE","IEEE Conferences"
"A new framework for on-demand virtualization, repurposing and fusion of heterogeneous sensors","Y. Liu; D. Hill; A. Rodriguez; L. Marini; R. Kooper; J. Myers; Xiaowen Wu; B. Minsker","National Center of Supercomputing Applications, University of Illinois, Urbana-Champaign, Urbana, IL, USA; National Center of Supercomputing Applications, University of Illinois, Urbana-Champaign, Urbana, IL, USA; National Center of Supercomputing Applications, University of Illinois, Urbana-Champaign, Urbana, IL, USA; National Center of Supercomputing Applications, University of Illinois, Urbana-Champaign, Urbana, IL, USA; National Center of Supercomputing Applications, University of Illinois, Urbana-Champaign, Urbana, IL, USA; National Center of Supercomputing Applications, University of Illinois, Urbana-Champaign, Urbana, IL, USA; Department of Civil and Environmental Engineering, University of Illinois, Urbana-Champaign, Urbana, IL, USA; Department of Civil and Environmental Engineering, University of Illinois, Urbana-Champaign, Urbana, IL, USA",2009 International Symposium on Collaborative Technologies and Systems,"5 Jun 2009","2009","","","54","63","This paper describes our first step towards the realization of complex and large scale cross-organization virtual observatories by presenting a new semantically-enhanced ldquosensor network as a servicerdquo (SNaaS) framework, which can repurpose existing sensor networks as needed and aggregate and fuse heterogeneous sensors into new virtual sensors in near-real-time. The architecture of this system allows users to create virtual sensors in a Web 2.0 collaborative map interface. Components of the system are highlighted in the paper including a semantically enhanced streaming data toolkit, virtual sensor ontologies and management middleware. Case studies are presented which can allow users to create new virtual rain gages based on the NEXRAD (next generation weather radar) data stream with or without in-situ rain gages on demand in a Chicago urban watershed testbed. The resulting virtual sensor data streams then can be published in multiple formats including a SWE-compliant one so that external SWE-compliant users and applications can seamlessly query and integrate them.","","978-1-4244-4584-4","10.1109/CTS.2009.5067462","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5067462","Sensor Web;Virtual Sensor;Ontology;Streaming Data Management;Data Fusion;Web 2.0","Sensor fusion;Sensor phenomena and characterization;Sensor systems;Rain;Large-scale systems;Observatories;Aggregates;Fuses;Service oriented architecture;Collaboration","","9","","51","IEEE","5 Jun 2009","18-22 May 2009","18-22 May 2009","IEEE","IEEE Conferences"
"Biomedical Big Data Analytics for Patient-Centric and Outcome-Driven Precision Health","M. D. Wang","Georgia Institute of Technology and Emory University, USA",2015 IEEE 39th Annual Computer Software and Applications Conference,"24 Sep 2015","2015","3","","1","2","Rapid advancements in biotechnologies such as -omic (genomics, proteomics, metabolomics, lipidomics etc.), next generation sequencing, bio-nanotechnologies, molecular imaging, and mobile sensors etc. accelerate the data explosion in biomedicine and health wellness. Multiple nations around the world have been seeking novel effective ways to make sense of ""big data"" for evidence-based, outcome-driven, and affordable 5P (Patient-centric, Predictive, Preventive, Personalized, and Precise) healthcare. My main research focus is on multi-modal and multi-scale (i.e. molecular, cellular, whole body, individual, and population) biomedical data analytics for discovery, development, and delivery, including translational bioinformatics in biomarker discovery for personalized care; imaging informatics in histopathology for clinical diagnosis decision support; bionanoinformatics for minimally-invasive image-guided surgery; critical care informatics in ICU for real-time evidence-based decision making; and chronic care informatics for patient-centric health. In this talk, first, I will highlight major challenges in biomedical and health informatics pipeline consisting of data quality control, information feature extraction, advanced knowledge modeling, decision making, and proper action taking through feedback. Second, I will present informatics methodological research in (i) data integrity and integration; (ii) case-based reasoning for individualized care; and (iii) streaming data analytics for real-time decision support using a few mobile health case studies (e.g. Sickle Cell Disease, asthma, pain management, rehabilitation, diabetes etc.). Last, there is big shortage of data scientists and engineers who are capable of handling Big Data. In addition, there is an urgent need to educate healthcare stakeholders (i.e. patients, physicians, payers, and hospitals) on how to tackle these grant challenges. I will discuss efforts such as patient-centric educational intervention, community-based crowd sourcing, and Biomedical Data Analytics MOOC development. Our research has been supported by NIH, NSF, Georgia Research Alliance, Georgia Cancer Coalition, Emory-Georgia Tech Cancer Nanotechnology Center, Children's Health Care of Atlanta, Atlanta Clinical and Translational Science Institute, and industrial partners such as Microsoft Research and HP.","0730-3157","978-1-4673-6564-2","10.1109/COMPSAC.2015.343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7273312","","Biomedical imaging;Informatics;Bioinformatics;Big data;Cancer;Decision making","","7","","","IEEE","24 Sep 2015","1-5 July 2015","1-5 July 2015","IEEE","IEEE Conferences"
"An integration of data mining and data warehousing for hierarchical multimedia information retrieval","J. You; T. Dillon; J. Liu","School of Computing and Information Technology, Griffith University, Brisbane, QLD, Australia; Department of Computing, Hong Kong Polytechnic University, Hung Hom, Hong Kong, China; Department of Computing, Hong Kong Polytechnic University, Hung Hom, Hong Kong, China","Proceedings of 2001 International Symposium on Intelligent Multimedia, Video and Speech Processing. ISIMP 2001 (IEEE Cat. No.01EX489)","7 Aug 2002","2001","","","373","376","The paper presents a new approach to multimedia information retrieval with data warehousing techniques. To tackle the key issues such as multimedia data representation, storage, integration, indexing, similarity measures, searching methods and query processing, the proposed algorithms allow one: 1) to extend the concepts of conventional data warehouse and multimedia database to multimedia data warehouse for effective data representation and storage; 2) to develop a multimedia starflake schema to integrate multiple data streams for hierarchical data representation and indexing; 3) to introduce a dynamic similarity measurement scheme based on statistical feature selection criteria; 4) to apply data aggregation techniques for decision support to speed up query processing and searching. We conclude that the proposed approach can be applied to general multimedia systems with effective data storage, retrieval and integration.","","962-85766-2-3","10.1109/ISIMP.2001.925411","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=925411","","Data mining;Warehousing;Multimedia databases;Streaming media;Information retrieval;Indexing;Velocity measurement;Query processing;Data warehouses;Multimedia systems","","5","","14","IEEE","7 Aug 2002","4-4 May 2001","4-4 May 2001","IEEE","IEEE Conferences"
"AI and IoT-Enabled Railway Safety System for Automated Monitoring and Early Warning","M. V; S. K. S; P. S; S. S; V. E","Electronics and Communication Engineering, M. Kumarasamy College of Engineering, Karur, India; Electronics and Communication Engineering, M. Kumarasamy College of Engineering, Karur, India; Electronics and Communication Engineering, M. Kumarasamy College of Engineering, Karur, India; Electronics and Communication Engineering, M. Kumarasamy College of Engineering, Karur, India; Electronics and Communication Engineering, M. Kumarasamy College of Engineering, Karur, India",2025 5th International Conference on Ubiquitous Computing and Intelligent Information Systems (ICUIS),"13 Feb 2026","2025","","","1170","1174","Human and animal railway intrusions continue to be a serious issue of concern to transportation security, resulting in heavy operational and economic losses. This paper introduces an intelligent, AI-based railway safety system combining deep learning and Internet of Things (IoT) technologies for real-time intrusion detection and alerting. The system to be implemented employs YOLOv8 object detection algorithm to reliably detect human beings, animals, and foreign bodies on railroad tracks from video streams. The identified anomalies initiate an automatic alert system, which captures the time stamp of the event, location coordinates, and annotated visual proof. The alert is sent instantly to responsible authorities via IoT-based communication modules for quick response and containment. Experimental confirmation under different illumination and environmental conditions exhibits high detection accuracy, minimal false-alarm rates, and real-time performance stability. The suggested scheme is able to significantly reduce human intervention, enhance situational awareness, and enhance response efficiency. Through the integration of AI-enabled vision analytics and IoT connectivity, the system provides a deployable, cost-effective, and scalable answer to augment railway infrastructure safety at the national level.","","979-8-3315-5284-8","10.1109/ICUIS67429.2025.11380719","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11380719","Railway safety;YOLOv8;Internet of Things (IoT);Intrusion detection;Computer vision;Image Processing","Deep learning;Animals;Railway safety;Transportation;Thermal sensors;Rail transportation;Real-time systems;Safety;Internet of Things;Reliability","","","","14","IEEE","13 Feb 2026","26-28 Nov. 2025","26-28 Nov. 2025","IEEE","IEEE Conferences"
"Reality Fusion: Robust Real-time Immersive Mobile Robot Teleoperation with Volumetric Visual Data Fusion","K. Li; R. Bacher; S. Schmidt; W. Leemans; F. Steinicke","Accelerator Division, Deutsche Elektronen Synchrotron DESY, Hamburg, Germany; Accelerator Division, Deutsche Elektronen Synchrotron DESY, Hamburg, Germany; Human-Computer Interaction Group, Hamburg University, Hamburg, Germany; Accelerator Division, Deutsche Elektronen Synchrotron DESY, Hamburg, Germany; Human-Computer Interaction Group, Hamburg University, Hamburg, Germany",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8982","8989","We introduce Reality Fusion, a novel robot teleoperation system that localizes, streams, projects, and merges a typical onboard depth sensor with a photorealistic, high resolution, high framerate, and wide FoV rendering of the complex remote environment represented as 3D Gaussian splats (3DGS). Our framework enables robust egocentric and exocentric robot teleoperation in immersive VR, with the 3DGS effectively extending spatial information of a depth sensor with limited FoV and balancing the trade-off between data streaming costs and data visual quality. We evaluated our framework through a user study with 24 participants, which revealed that Reality Fusion leads to significantly better user performance, situation awareness, and user preferences. To support further research and development, we provide an open-source implementation with an easy-to-replicate custom-made telepresence robot, a high-performance virtual reality 3DGS renderer, and an immersive robot control package.1","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802431","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802431","","Visualization;Three-dimensional displays;Telepresence;Robot control;Virtual reality;Robot sensing systems;Rendering (computer graphics);Spatial resolution;Streams;Research and development","","4","","23","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Leveraging AI for Data-Driven Strategic Decisions in Multinational Business Environments","N. Jha; S. -L. Peng; U. Mamodiya; P. Chakrabarti","Vice Principal & HoD (BAF), Department of Accountancy, Thakur College of Science & Commerce, Mumbai; National Taipei University of Business, Taiwan; Associate Professor & Associate Dean (Research), Faculty of Engg. & Tech., Poornima University, Jaipur, India; Pro-President (Research and Academics), Sir Padampat Singhania University, India",2025 7th International Conference on Innovative Data Communication Technologies and Application (ICIDCA),"16 Dec 2025","2025","","","1137","1142","Multinational corporations (MNCs) are facing staggering amounts of data today--structured and unstructured--in the age of global interconnectedness. Organizational decisions have traditionally been made based on scheduled reports or ""the gut."" These approaches fall short in capturing the variations of instantaneous market changes, geopolitical uncertainty, or operational challenges. This paper offers a unique, comprehensive Artificial Intelligence (AI) based decision support framework for MNCs to assist in strategic formulation and/or adaptation. The literature does not currently offer a cohesive, explainable and scaleable architecture and methodology for leveraging real-time analytics, predictive modeling and fairness-aware recommendations in multiple contexts within the business domain. In this paper, we offer a modularized AI System that includes a data ingestion module, multimodal fusion, fairness-aware transformer-based decision engine, and an explainability module that uses SHAP and counterfactual analysis. This system is demonstrated with three distinct industry datasets: supply chain logistics, market sentiment analytics, and HR attrition Experimental results show higher decision accuracy (F1-score: 0.94), lower latency (mean: 37 ms), and increased fairness index (+18%) compared to typical statistical models. Many of the suggested designs were supported by the ablation studies, which state the importance of the multimodal fusion and explainability layers. This research bridges the gap between technical rigor and practical importance, knowing both are essential for making MNCs more competitive in when faced with volatile and competitive contexts.","","979-8-3315-1414-3","10.1109/ICIDCA66325.2025.11280488","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11280488","Artificial Intelligence in Business;Fairness-Aware Decision Systems;Multimodal Data Fusion;Explainable AI;Strategic Enterprise Analytics","Industries;Analytical models;Uncertainty;Explainable AI;Supply chains;Predictive models;Transformers;Real-time systems;Indexes;Business","","","","20","IEEE","16 Dec 2025","6-8 Oct. 2025","6-8 Oct. 2025","IEEE","IEEE Conferences"
"SIMACET-FFT: Spanish Army friendly force tracking system","M. Esteve; I. Pérez-Llopis; L. Hernández-Blanco; A. Climente; C. E. Palau","Departamento de Comunicaciones, Universidad Politécnica de Valencia, Spain; Departamento de Comunicaciones, Universidad Politécnica de Valencia, Spain; Departamento de Comunicaciones, Universidad Politécnica de Valencia, Spain; Departamento de Comunicaciones, Universidad Politécnica de Valencia, Spain; Departamento de Comunicaciones, Universidad Politécnica de Valencia, Spain",MILCOM 2009 - 2009 IEEE Military Communications Conference,"15 Jan 2010","2009","","","1","7","SIMACET-FFT (SIstema de MAndo y Control del Ejercito de Tierra - FFT) is a small unit's C2I multimedia system based on COTS technologies with multimedia streaming and sensor fusion capabilities. The granularity of the system allows the location of individual soldiers, making it adequate for small units operations. The system consists of several C2 interconnected nodes and individual nodes (e.g. APC, tanks, soldiers...), with sensor/actuator functionalities. The system makes use of all the radio and cable technologies available in the Spanish Army, from VHF and HF communications up to SATCOM and Personal Combat Radios. SIMACET-FFT is supported by a GIS and a database based in the C2IEDM data model. The system interoperates with the higher echelon Spanish Army C2IS (SIMACET) and with other allied systems by means of NFFI and MIP Block II standards. The system has been tested in several trials and is currently under deployment in the first mechanised infantry battalion.","2155-7586","978-1-4244-5238-5","10.1109/MILCOM.2009.5380108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5380108","","Multimedia systems;Streaming media;Force sensors;Control systems;Sensor fusion;Actuators;Communication cables;Geographic Information Systems;Databases;Data models","","","","17","IEEE","15 Jan 2010","18-21 Oct. 2009","18-21 Oct. 2009","IEEE","IEEE Conferences"
"Semantically Enabling the SEMAT Project: Extending Marine Sensor Networks for Decision Support and Hypothesis Testing","T. Myers; I. Atkinson; R. Johnstone","E-Research Centre, James Cook University, QLD, Australia; E-Research Centre, James Cook University, QLD, Australia; Centre of Marine Studies, University of Queensland, QLD, Australia","2010 International Conference on Complex, Intelligent and Software Intensive Systems","15 Apr 2010","2010","","","974","979","The SEMAT project is a multi-institution/multi-discipline program developing advanced wireless sensor networks to collect, store, process and interpret data in coastal systems. The marine environment, specifically coral reefs within the Great Barrier Reef, is one of the initial deployments for a prototype SEMAT network. Wireless sensor networks are being deployed to extract environmental data for research into environmental issues such as climate change, water quality and ecosystem health. Remote monitoring networks in remote marine locations are logistically challenging. However, the interpretation of the complex multidimensional data generated is a problem of at least equal complexity. Application of the semantic tools and methods developed in the Semantic Reef project are being mapped onto the SEMAT use-cases with the goal to develop a data model capable of complex inference, as well as conventional data storage and analysis.","","978-1-4244-5918-6","10.1109/CISIS.2010.46","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5447385","ontology;sensor networks;semantic web","Testing;Wireless sensor networks;Sea measurements;Prototypes;Data mining;Ecosystems;Remote monitoring;Multidimensional systems;Data models;Memory","","7","","15","IEEE","15 Apr 2010","15-18 Feb. 2010","15-18 Feb. 2010","IEEE","IEEE Conferences"
"An IoT Based Smart Hybrid Firefighting Robot with 360° Visual Intelligence for Industrial Safety Applications","M. S. Al Basar; R. Roy","Department of ME, Sonargaon University (SU), Dhaka, Bangladesh; Atomic Energy Centre, Chattogram, BAEC, Chattogram, Bangladesh","2025 IEEE 2nd International Conference on Computing, Applications and Systems (COMPAS)","12 Feb 2026","2025","","","1","6","Industrial facility fires pose severe risks to human life, property, and business continuity. Conventional firefighting strategies often require direct human intervention in hazardous environments, exposing personnel to life-threatening conditions and limiting the efficiency of emergency responses. To address these challenges, this research presents an IoT-enabled hybrid robotic firefighting framework that integrates multi-sensor fire detection, rule-based autonomy, and dual suppression mechanisms for enhanced industrial safety. A sensor fusion scheme combining flame, smoke, temperature, and vision modalities enables reliable fire detection and localization, while finite-state behavioural logic governs autonomous navigation, suppression mode selection and operator override. Dual suppression agents—water and Aqueous Film-Forming Foam (AFFF)—provide adaptability across Class A and Class B fire scenarios. Experimental validation under controlled flame conditions demonstrated detection latencies of 1.1–2.3 s across distances up to 50 cm, suppression coverage of 0.11–0.15 m2, and real-time situational monitoring with 200–300 ms video latency. These results confirm the feasibility of low-cost, rule-based robotic firefighting solutions in constrained industrial environments.The originality of this study does not lie in the isolated use of commercially available components, but in their systematic integration into a coherent, application-oriented framework tailored to industrial safety in resource-limited regions. This study advances the field by providing a reproducible platform that balances affordability, operational robustness, and practical deployability, thereby bridging the gap between conceptual research and real-world industrial firefighting applications.","","979-8-3315-5525-2","10.1109/COMPAS67506.2025.11381863","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11381863","component;formatting;style;styling;insert","Temperature sensors;Visualization;Systematics;Service robots;Fires;Sensor fusion;Robustness;Personnel;Logic;Videos","","","","20","IEEE","12 Feb 2026","23-24 Oct. 2025","23-24 Oct. 2025","IEEE","IEEE Conferences"
"Wide-area motion imagery (WAMI) exploitation tools for enhanced situation awareness","E. Blasch; G. Seetharaman; K. Palaniappan; H. Ling; G. Chen","Air Force Research Laboratory, Rome, NY, USA; Air Force Research Laboratory, Rome, NY, USA; University of Missouri-Columbia, Columbia, MO, USA; Temple University, Philadelphia, PA, USA; Intelligent Fusion Technology, Inc., Germantown, MD, USA",2012 IEEE Applied Imagery Pattern Recognition Workshop (AIPR),"13 Jun 2013","2012","","","1","8","The advent of streaming feeds of full-motion video (FMV) and wide-area motion imagery (WAMI) have overloaded an image analyst's capacity to detect patterns, movements, and patterns of life. To aid in the process of WAMI exploitation, we explore computer vision and pattern recognition methods to cue the user to salient information. For enhanced exploitation and analysis, there is a need to develop WAMI methods for situation awareness. Computer vision algorithms provide cues, contexts, and communication patterns to enhance exploitation capabilities. Multi-source data fusion using exploitation context from the video needs to be linked to semantically extracted elements for situation awareness to aid an operator in rapid image understanding. In this paper, we identify: (1) opportunities from computer vision techniques to improve WAMI target tracking, (2) relate developments of clustering methods for activity-based intelligence and stochastic context-free grammars for accessing, indexing, and linking relevant information to assist processing and exploitation, and (3) address situation awareness methods of multi-intelligence collaboration for future automated video understanding techniques. Our example uses the open-source Columbus Large Image Format (CLIF) WAMI data to demonstrate connection of video-based semantic labeling with other information fusion enterprise capabilities incorporating text-based semantic extraction.","1550-5219","978-1-4673-4559-0","10.1109/AIPR.2012.6528198","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6528198","Wide-Area Motion Imagery;Exploitation;Measures of Effectiveness;Stochistic Context-Free Grammar;Enterprise Fusion","Semantics;Feature extraction;Grammar;Computer vision;Three-dimensional printing;Streaming media;Data mining;Uncertainty;Image analysis;Visualization","","64","","105","IEEE","13 Jun 2013","9-11 Oct. 2012","9-11 Oct. 2012","IEEE","IEEE Conferences"
"Secure Surveillance System for Maritime Applications","S. Baccouri; T. Abdellatif","SERCOM Lab, Tunisia Polytechnic School, Tunisia; SERCOM Lab, Tunisia Polytechnic School, Tunisia",2024 IEEE/ACS 21st International Conference on Computer Systems and Applications (AICCSA),"11 Mar 2025","2024","","","1","6","Maritime surveillance is crucial for security, safety, and efficient marine resource management. This paper introduces a Secure Surveillance System that leverages real-time data from environmental sensors and big data systems to enable rapid response and decision-making during Search and Rescue (SAR) operations. Compared to classical SAR systems, the proposed solution is scalable and ensures timely responses while maintaining end-to-end security of exchanged data. For evaluation, we describe and assess an example application of maritime surveillance.","2161-5330","979-8-3315-1824-0","10.1109/AICCSA63423.2024.10912599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10912599","Big Data;SAR;Confidentiality;Integrity;Secure Communication","Surveillance;System performance;Decision making;Computer architecture;Big Data;Throughput;Real-time systems;Sensor systems;Sensors;Resource management","","","","22","IEEE","11 Mar 2025","22-26 Oct. 2024","22-26 Oct. 2024","IEEE","IEEE Conferences"
