"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Cloud based big data infrastructure: Architectural components and automated provisioning","Y. Demchenko; F. Turkmen; C. de Laat; C. Blanchet; C. Loomis","Universiteit van Amsterdam, Amsterdam, Noord-Holland, NL; System and Network Engineering Group, University of Amsterdam, Amsterdam, Netherlands; System and Network Engineering Group, University of Amsterdam, Amsterdam, Netherlands; CNRS IFB, Orsay, France; SixSq Sàrl, Geneva, Switzerland",2016 International Conference on High Performance Computing & Simulation (HPCS),"15 Sep 2016","2016","","","628","636","This paper describes the general architecture and functional components of the cloud based Big Data Infrastructure (BDI). The proposed BDI architecture is based on the analysis of the emerging Big Data and data intensive technologies and supported by the definition of the Big Data Architecture Framework (BDAF) that defines the following components of the Big Data technologies: Big Data definition, Data Management including data lifecycle and data structures, Big Data Infrastructure (generically cloud based), Data Analytics technologies and platforms, and Big Data security, compliance and privacy. The paper provides example of requirements analysis and implementation of two bioinformatics use cases on cloud and using SlipStream based cloud applications deployment and management automation platform being developed in the CYCLONE project. The paper also refers to importance of standardisation of all components of BDAF and BDI and provides short overview of the NIST Big Data Interoperability Framework (BDIF). The paper discusses importance of automation of all stages of the Big Data applications developments, deployment and management and refers to existing cloud automation tools and new developments in the SlipStream cloud automation platform that allows multi-cloud applications deployment and management.","","978-1-5090-2088-1","10.1109/HPCSim.2016.7568394","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7568394","Big Data Architecture Framework;Big Data Infrastructure;Multi-cloud Services Provisioning Automation;SlipStream Cloud Automation platform;Intercloud Architecture Framework (ICAF)","Decision support systems","","10","1","30","IEEE","15 Sep 2016","18-22 July 2016","18-22 July 2016","IEEE","IEEE Conferences"
"The Technique of Operational Processing of Heterogeneous Surveillance Data in Assessing Situation in Geographic Information Systems","M. Rakushev; O. Matsko; O. Permiakov; O. Lavrinchuk; O. Koshlan; I. Varlamov","National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine; National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine; National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine; National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine; National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine; National Defence University of Ukraine, Named After Ivan Cherniakhovskyi, Kyiv, Ukraine",2021 IEEE 3rd International Conference on Advanced Trends in Information Theory (ATIT),"20 Jan 2022","2021","","","149","153","The paper deals with the analysis of observational data in the assessment of the situation developed technique of heterogeneous data operational processing in assessing situation with the help of Geographic Information Systems, which allow to store raw data about surveillance objects, structured heterogeneous surveillance data due to the principle ""Data Lake"".The basis of the technique is the Model of Storage of Heterogeneous Data, which differs from the known ones by the presence of templates of objects of observation and templates of parameters of objects of observation, which allow distributed storage of both unstructured heterogeneous data and structured data according to a certain scheme, to access data.","","978-1-6654-3847-6","10.1109/ATIT54053.2021.9678766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9678766","information;heterogeneous data;processing;model;method;technique;surveillance objects","Decision support systems;Surveillance;Distributed databases;Memory;Big Data applications;Market research;Data models","","2","","17","IEEE","20 Jan 2022","15-17 Dec. 2021","15-17 Dec. 2021","IEEE","IEEE Conferences"
"Omnichannel Retail Analytics: A Scalable Big Data Architecture Using Data Vault 2.0 and Apache Spark for Retail Intelligence","U. Kumar; D. Krishnamoorthy; R. Ghadiyaram",NA; NA; NA,2025 IEEE Conference on Cloud and Big Data Computing (CBDCom),"23 Jan 2026","2025","","","207","212","Retailers often struggle to integrate data from disparate sources such as their eCommerce platforms, physical stores, and inventory systems. This fragmentation hampers timely decision-making, creates inconsistent customer experiences, and complicates regulatory compliance. To address these challenges, this paper proposes a scalable, intelligent data warehousing architecture for retail applications utilizing Data Vault 2.0 in conjunction with Apache Spark. This innovative framework facilitates the aggregation, management, and analysis of omnichannel data, ensuring flexibility, traceability, and scalability. A synthetic simulation, based on representative retail data, validates the architecture's performance and adaptability. The integration of Data Vault 2.0 and Apache Spark provides a powerful solution for managing and analyzing retail data, empowering retailers to derive rapid insights and respond swiftly to market dynamics.","","979-8-3315-9094-9","10.1109/CBDCom68404.2025.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344184","Data Vault 2.0;Apache Spark;Data Warehousing;eCommerce;Retail;POS;ETL;Omnichannel;Big Data;Intelligent Systems;Retail Analytics","Scalability;Warehousing;Decision making;Cluster computing;Computer architecture;Big Data;Electronic commerce;Intelligent systems","","","","16","IEEE","23 Jan 2026","21-24 Oct. 2025","21-24 Oct. 2025","IEEE","IEEE Conferences"
"The Bidirectional Data Flow Based On The Data-Lake","L. Xu; L. Qian; Z. Chang; Z. Wu","National Science Library, Chinese Academy of Sciences, Beijing, China; National Science Library, Chinese Academy of Sciences, Beijing, China; National Science Library, Chinese Academy of Sciences, Beijing, China; National Science Library, Chinese Academy of Sciences, Beijing, China","2020 13th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics (CISP-BMEI)","25 Nov 2020","2020","","","971","976","In order to comply with the rapid development of our data resources, this paper focuses on the collection, analysis and integration of our multi-source heterogeneous data resources based on the data-lake structure (short for the forward data flow), and publishes the standard data from our data-lake to many characteristic field centers through the micro service (short for the reverse data flow). So as to keep the data fresh by bidirectional data flow, and to achieve the optimal utilization rate. It effectively supports the data display and knowledge service of many characteristic field centers, and supports scientific researchers with convenience of utilizing knowledge resources in their professional field. At present, the bidirectional data flow mechanism has established friendly cooperation with more than 10 characteristic field centers, and has provided regular and continuous data flow services, the amount of data reached to 18 million.","","978-0-7381-0545-1","10.1109/CISP-BMEI51763.2020.9263496","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9263496","data lake;bidirectional data flow;forward data flow;reverse data flow;micro service","Big Data;Distributed databases;Real-time systems;Standards organizations;Protocols;Patents;Organizations","","","","22","IEEE","25 Nov 2020","17-19 Oct. 2020","17-19 Oct. 2020","IEEE","IEEE Conferences"
"The Atlassian Data Lake: consolidating enriched software development data in a single, queryable system","A. Friedman; R. Dhupelia; B. Jackson","Atlassian, Sydney, Australia; Atlassian, Sydney, Australia; Atlassian, Sydney, Australia",2023 IEEE/ACM 20th International Conference on Mining Software Repositories (MSR),"12 Jul 2023","2023","","","265","266","Software teams are under continuous pressure to work effectively and achieve a high bar of performance. The data contained within software development lifecycle tools presents the opportunity to obtain visibility into DevOps metrics [12] , Flow metrics [17] , and other signals that provide insights into team effectiveness [14] . Such tool-based data can complement other information sources, such as employee surveys, towards a comprehensive picture of organization and team health [13] . Moreover, managing work across multiple teams requires a high level of visibility into the work of those teams, to inform decisions on team velocity, resource allocation, and return on investment. Since much of the work is conducted in software development tools, they are an essential source for consolidating and presenting a clear picture of that work. As organizations strive to rip the benefits that location flexibility offers for employee outcomes [3] and shift to hybrid or remote work, the reliance on software development tools to obtain that level of visibility is likely to increase.","2574-3864","979-8-3503-1184-6","10.1109/MSR59073.2023.00045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10174105","Data lake;CDC;Software Analytics","Measurement;Surveys;Organizations;Big Data applications;Software;Remote working;Resource management","","1","","22","IEEE","12 Jul 2023","15-16 May 2023","15-16 May 2023","IEEE","IEEE Conferences"
"AI Technologies Enhancement Using Data Catalog on Data Lake","S. Watanabe","Hitachi Ltd. Research & Development Division, Kokubunji-shi, Tokyo, Japan",2024 International Conference on AI x Data and Knowledge Engineering (AIxDKE),"16 May 2025","2024","","","104","107","Digital transformation (DX) is one of the major challenges for enterprises, which aims to improve their competitiveness by utilizing information technologies. Furthermore, several opportunities of DX have been provided by the remarkable advancement in artificial intelligence (AI) technologies. However, there remains essential difficulties in applying AI to field business, which are caused by the lack of domain knowledge (DK) specific to the enterprise. Data catalog (DC) is data management software employed on data lakes, which is designed to facilitate the utilization of data assets. DC provides data analysts with the enterprise-specific DK to find appropriate data for their analysis. Thus, the DK retained in DC can be beneficial for enhancing AI technologies. Under these considerations, we utilized DC for enhancing AI technologies. By employing the enterprise-specific DK in DC, the performance of AI can be improved with respect to the affinity to the enterprise. We developed two use cases of utilizing DC for enhancing AI technologies. These use cases demonstrate the advantages integrating AI and DC into a system for applying AI to field business, which has not been sufficiently investigated due to the subdivision of research areas.","2831-7203","979-8-3315-1704-5","10.1109/AIxDKE63520.2024.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10990111","data lake;data catalog;domain knowledge;AI;artificial intelligence","Knowledge engineering;Digital transformation;Big Data applications;Software;Artificial intelligence;Information technology;Business","","","","25","IEEE","16 May 2025","11-13 Dec. 2024","11-13 Dec. 2024","IEEE","IEEE Conferences"
"Towards a Model-Driven Design Tool for Big Data Architectures","M. Guerriero; S. Tajfar; D. A. Tamburri; E. Di Nitto","Dipartimento di Elettronica, Politec. di Milano, Milano, Italy; Dipartimento di Elettronica, Politec. di Milano, Milano, Italy; Dipartimento di Elettronica, Politec. di Milano, Milano, Italy; Dipartimento di Elettronica, Politec. di Milano, Milano, Italy",2016 IEEE/ACM 2nd International Workshop on Big Data Software Engineering (BIGDSE),"16 Jan 2017","2016","","","37","43","Big Data technologies are rapidly becoming a key enabler for modern industries. However, the entry costs inherent to ``going Big"" are considerable, ranging from learning curve, renting/buying infrastructure, etc. A key component of these costs is the time spent on learning about and designing with the many big data frameworks (e.g., Spark, Storm, HadoopMR, etc.) on the market. To reduce said costs while decreasing time-to-market we advocate the usage of Model-Driven Engineering (MDE), i.e., software engineering by means of models and their automated manipulation. This paper outlines a tool architecture to support MDE for big data applications, illustrating with a case-study.","","978-1-4503-4152-3","10.1145/2896825.2896835","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7811385","Software Engineering;Big Data;Model-Driven Development","Computational modeling;Data models;Computer architecture;Big data applications;Sparks;Storms","","11","","17","","16 Jan 2017","16-16 May 2016","16-16 May 2016","IEEE","IEEE Conferences"
"A novel SDN-based IoT architecture for big data","M. T. Kakiz; E. Öztürk; T. Çavdar","Computer Engineering Karadeniz Technical University, Trabzon, Turkey; Computer Engineering Karadeniz Technical University, Trabzon, Turkey; Computer Engineering Karadeniz Technical University, Trabzon, Turkey",2017 International Artificial Intelligence and Data Processing Symposium (IDAP),"2 Nov 2017","2017","","","1","5","Although Internet of Things (IoT) is an evolving paradigm which allows everyday physical objects, devices and appliances to connect to the internet, and to communicate with each other, there are several essential challenges that should be addressed. One of them is big data generated by physical objects. It is quite challenging to manage and control such enormous amount of data. In this paper, we propose an IoT architecture originated from Software Defined Networking (SDN) to overcome big data problem. Instead of evaluating the sensor values in the application layer, we analyze them in lower layers, especially in gateway layer, before being sent to the internet. By the proposed architecture, to the best of our knowledge, big data problem is handled because only useful and helpful packets are sent to the internet.","","978-1-5386-1880-6","10.1109/IDAP.2017.8090186","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8090186","IoT;internet of things;SDN;software defined networking;big data;architecture","Computer architecture;Logic gates;Big Data;Software defined networking;Actuators;Software;Hardware","","15","","12","IEEE","2 Nov 2017","16-17 Sept. 2017","16-17 Sept. 2017","IEEE","IEEE Conferences"
"Hybrid Data Lake Entities Localization Optimization Based on Complex Networks","E. M. Mendes; J. Rady De Almeida","Programa de Pós-Graduação em Engenharia Elétrica, Universidade de São Paulo, São Paulo, Brazil; Programa de Pós-Graduação em Engenharia Elétrica, Universidade de São Paulo, São Paulo, Brazil",IEEE Access,"28 Jan 2026","2026","14","","12744","12749","Data Lakes are a relevant analytics architecture, with current implementations in hybrid and multi-cloud environments presenting governance challenges in cost management and data localization. This work proposes the “Entity Migration Recommender System,” an engine that ingests Data Lake metadata to create optimized complex network digraphs with recommended entity localities. The tool demonstrated a 16.2% overall cost reduction by optimizing data entity placement across cloud and on-premise infrastructure. This method leverages complex network metrics to address the critical dimension of data interoperation costs in distributed analytics environments.","2169-3536","","10.1109/ACCESS.2026.3656719","Programa de Pós-graduação em Engenharia Elétrica da Universidade de São Paulo—Brazil (PPGEE), University of São Paulo (USP); Coordenação de Aperfeiçoamento de Pessoal de Nível Superior (CAPES); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11359678","Cloud computing;complex networks;data analytics;data lakes","Cloud computing;Costs;Big Data applications;Complex networks;Metadata;Recommender systems;Standards organizations;Location awareness;Distributed databases;Sparks","","","","19","CCBY","21 Jan 2026","2026","","IEEE","IEEE Journals"
"An Iterative Methodology for Defining Big Data Analytics Architectures","R. Tardío; A. Maté; J. Trujillo","Stratebi Business Solutions Ltd., Madrid, Spain; University of Alicante, Lucentia Lab Ltd., Alicante, Spain; University of Alicante, Lucentia Lab Ltd., Alicante, Spain",IEEE Access,"2 Dec 2020","2020","8","","210597","210616","Thanks to the advances achieved in the last decade, the lack of adequate technologies to deal with Big Data characteristics such as Data Volume is no longer an issue. Instead, recent studies highlight that one of the main Big Data issues is the lack of expertise to select adequate technologies and build the correct Big Data architecture for the problem at hand. In order to tackle this problem, we present our methodology for the generation of Big Data pipelines based on several requirements derived from Big Data features that are critical for the selection of the most appropriate tools and techniques. Thus, thanks to our approach we reduce the required know-how to select and build Big Data architectures by providing a step-by-step methodology that leads Big Data architects into creating their Big Data Pipelines for the case at hand. Our methodology has been tested in two use cases.","2169-3536","","10.1109/ACCESS.2020.3039455","ECLIPSE project (RTI2018-094283-B-C32) from the Spanish Ministry of Science, Innovation and Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9264179","Big data pipelines;business intelligence;data management;Hadoop;NoSQL","Big Data;Pipelines;Data models;Proposals;Computer architecture;Big Data applications;Tools","","14","","37","CCBY","19 Nov 2020","2020","","IEEE","IEEE Journals"
"Big Data Infrastructure for Agricultural Tomographic Images Reconstruction","G. M. Alves; P. E. Cruvinel","Federal University of São Carlos Computer Science Departament, São Carlos, SP, Brazil; Federal University of São Carlos Computer Science Departament, São Carlos, SP, Brazil",2018 IEEE 12th International Conference on Semantic Computing (ICSC),"12 Apr 2018","2018","","","346","351","A single agricultural soil sample obtained by a tomograph is composed of too many projections. In addition, considering that a sample is scanned at different angles a big set of projections is formed. Therefore, when using micro-resolution tomographic instruments, for a single soil sample it is necessary to deal with amounts of data in the order of gigabytes. On the other hand, the quantity of samples contributes to quality of information, for example, in the construction of maps to study agricultural soils. In general, in order to get improvements in the quality of soil analyzes it is required to increase exponentially the amount of the soil samples, i. e., increasing the amount of data to be reconstructed, which exceed the order of terabytes. This massive amount of data suggests new emerging methods and technologies. In this sense, Big Data has shown the great potential in optimizing data, making decisions, spotting business trends in various fields such agriculture. In this work, the infrastructure for the process of tomographic reconstruction of agricultural soil samples based on Big Data is presented. We introduced the Big Data architecture which uses the Hadoop framework. Additionally, we present the Filtered Back-Projection (FBP) algorithm adapted to the MapReduce model. The use of Big Data environment allows reconstructing a greatest number of agricultural soil tomographic images in the same time-frame and, consequently, it allows increasing the number of analysis contributing to improvement of quality of information about agricultural soils. Furthermore, the developed application has required both interpretation and language generation to allow the organization of knowledge, as well as the establishment of an adequate computational semantics for its operation.","","978-1-5386-4408-9","10.1109/ICSC.2018.00071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8334494","big data;infrastructure;semantics in big data;agricultural tomograph;apache hadoop","Image reconstruction;Soil;Big Data;Attenuation;Computed tomography;Mathematical model","","5","","37","IEEE","12 Apr 2018","31 Jan.-2 Feb. 2018","31 Jan.-2 Feb. 2018","IEEE","IEEE Conferences"
"Research on Marketing and Data Analysis System Based on Computer Big Data","X. Wu",Macau University of Science and Technology,"2022 4th International Conference on Machine Learning, Big Data and Business Intelligence (MLBDBI)","22 May 2023","2022","","","286","289","This paper establishes a set of enterprise marketing decision-making system based on computer big data calculation. According to the characteristics of marketing data collection and sorting, this paper proposes a mashup data architecture and a data application functional architecture. The author describes the overall functional structure of the system and the design and implementation of key processes such as the generation of marketing activities, the production of marketing activities, and the execution of marketing activities among the modules of the system. At the same time, it expounds the main functions and technical realization modes of the CRM shopping guide module, product unified management module, grid management module, marketing management module, production scheduling management module, and work division management module. This paper mines feature from the three dimensions of users, merchants, and the relationship between users and merchants in the marketing system. A total of 121 features are constructed from multiple perspectives under each dimension. In this paper, the improved Relief algorithm is used to select features with stronger discriminative ability for minority class samples and build a single model to predict the repeated purchase behavior of users. The experimental results show that after using the improved Relief algorithm to select features, the predicted effect of the model is better.","","979-8-3503-3394-7","10.1109/MLBDBI58171.2022.00062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10125444","computer;big data;marketing;user repeat purchase behavior;marketing analysis system","Computational modeling;Mashups;Decision making;Production;Computer architecture;Predictive models;Prediction algorithms","","","","8","IEEE","22 May 2023","28-30 Oct. 2022","28-30 Oct. 2022","IEEE","IEEE Conferences"
"Big Data Architecture for Automatic Transformation and Validation of Heterogeneous Geospatial Data Compliant with INSPIRE Directive","M. Negru; B. -C. Mocanu; C. Negru; I. Petre","Computer Science Dept., National University of Science and Technology POLITEHNICA, Bucharest, Romania; Computer Science Dept., National University of Science and Technology POLITEHNICA, Bucharest, Romania; Computer Science Dept., National University of Science and Technology POLITEHNICA, Bucharest, Romania; National Institute for Research Development in Informatics ICI, Bucharest, Romania",2025 24th RoEduNet Conference: Networking in Education and Research (RoEduNet),"30 Oct 2025","2025","","","1","6","Geospatial data playa fundamental role in decision-making processes within government entities, private sector organizations and in the context of natural resource management. The integration and harmonization of geospatial data from heterogeneous sources represents a significant challenge in the context of the implementation of the INSPIRE (Infrastructure for Spatial Information in Europe) Directive. The need for stan-dardization of geospatial data, both on a global scale and in the context of the INSPIRE Directive, is primarily driven by the need for interoperability, integration and efficient analysis of spatial information from different systems, formats and semantic structures. In this paper we propose a comprehensive and extensible architecture for the automatic transformation and harmonization of heterogeneous spatial data into INSPIRE-compliant formats, that ensures interoperability within the European infrastructure. Our solution is based on open-source technologies and tools and is validated using the official INPIRE Reference Validation tool.","2247-5443","979-8-3315-5713-3","10.1109/RoEduNet68395.2025.11208431","Ministry of Research, Innovation and Digitization(grant numbers:PN-IV-PCB-RO-MD-2024-0364); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11208431","INSPIRE Directive;Geospatial data;Big data;Data management","Standards organizations;Europe;Distributed databases;Big Data;Spatial databases;Stability analysis;Geospatial analysis;Time factors;Interoperability;Thermal stability","","","","22","IEEE","30 Oct 2025","17-20 Sept. 2025","17-20 Sept. 2025","IEEE","IEEE Conferences"
"Research on the Construction of Rural Talent Information Platform Under the Background of Big Data","P. Liu; X. Tan","Harbin University of Commerce, Harbin, Heilongjiang, China; Harbin University of Commerce, Harbin, Heilongjiang, China",2021 2nd International Conference on Big Data Economy and Information Management (BDEIM),"17 Feb 2022","2021","","","260","263","Based on the cloud platform of large data sharing technology to break the existing talent information service platform, to the household registration data, education statistics, social security service data and other related data sharing, structures, data architecture, the focus on talent chain, industry chain, information chain combination data sharing mechanism, to build a one-stop talent data analysis engine, In view of the problems existing in the construction of information platform, such as low informatization efficiency of talent resource allocation and unsuitable talent training platform mode, this paper improves the data center layer and application layer of the platform, aiming to provide reference for the digital development and specific practice of rural talent revitalization in China.","","978-1-6654-8288-2","10.1109/BDEIM55082.2021.00059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9708926","Big data;Information platform construction;Talent revitalizing","Training;Industries;Cloud computing;Force;Information services;Big Data;Information management","","","","5","IEEE","17 Feb 2022","3-5 Dec. 2021","3-5 Dec. 2021","IEEE","IEEE Conferences"
"Guizhou Big Data Management System and Key Technology","S. Lin; B. Luo; J. Luo; Z. Wang; Y. Wei","Beijing Advanced Innovation Center for Future Internet Technology, Beijing, China; College of Software. Beijing University of Technologv. Beiiina, China; Surveying and Mapping Institute of Guizhou Province, China; Beijing Yuhe Spatiotemporal Information Systems, LLC, Beijing, China; Beijing Yuhe Spatiotemporal Information Systems, LLC, Beijing, China",2018 26th International Conference on Geoinformatics,"6 Dec 2018","2018","","","1","7","Big Data has been integrated into people's life in the past few years and providing abundant data and opportunities to improve and/or enable research and decision-support applications with unprecedented value for digital earth applications including business, sciences and engineering. Data is not just an asset. Big data can also serve as foundation for decision making. Taking Guizhou as an example, our study designs a spatio-temporal big data management system based on GIS bussing technique, and visualized the results, which aims to provide technical support for the transformation of Guizhou's tourism by scientific and effective measures.","2161-0258","978-1-5386-7619-6","10.1109/GEOINFORMATICS.2018.8557109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8557109","Big Data;Architecture;Data management","Industries;Earth;Government;Decision making;Big Data;Dynamic scheduling;Real-time systems;Information exchange;Business;Geographic information systems","","2","","13","IEEE","6 Dec 2018","28-30 June 2018","28-30 June 2018","IEEE","IEEE Conferences"
"A Big Data Architecture for Digital Twin Creation of Railway Signals Based on Synthetic Data","G. Salierno; L. Leonardi; G. Cabri","Department of Engineering “Enzo Ferrari,”, University of Modena and Reggio Emilia, Modena, Italy; Department of Engineering “Enzo Ferrari,”, University of Modena and Reggio Emilia, Modena, Italy; Department of Physics, Informatics and Mathematics, University of Modena and Reggio Emilia, Modena, Italy",IEEE Open Journal of Intelligent Transportation Systems,"18 Jul 2024","2024","5","","342","359","Industry 5.0 has introduced new possibilities for defining key features of the factories of the future. This trend has transformed traditional industrial production by exploiting Digital Twin (DT) models as virtual representations of physical manufacturing assets. In the railway industry, Digital Twin models offer significant benefits by enabling anticipation of developments in rail systems and subsystems, providing insight into the future performance of physical assets, and allowing testing and prototyping solutions prior to implementation. This paper presents our approach for creating a Digital Twin model in the railway domain. We particularly emphasize the critical role of Big Data in supporting decision-making for railway companies and the importance of data in creating virtual representations of physical objects in railway systems. Our results show that the Digital Twin model of railway switch points, based on synthetic data, accurately represents the behavior of physical railway switches in terms of data points.","2687-7813","","10.1109/OJITS.2024.3412820","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10554659","Big data;digital twin;machine learning;synthetic data;railway industry;artificial intelligence","Rail transportation;Switches;Digital twins;Big Data;Data models;Computer architecture;Synthetic data;Machine learning;Artificial intelligence;Computer architecture","","10","","30","CCBY","11 Jun 2024","2024","","IEEE","IEEE Journals"
"Integrating flight-related information into a (Big) data lake","M. A. Martínez-Prieto; A. Bregon; I. García-Miranda; P. C. Álvarez-Esteban; F. Díaz; D. Scarlatti","Departamento de Informática, Universidad de Valladolid, Valladolid, Spain; Departamento de Informática, Universidad de Valladolid, Valladolid, Spain; Instituto de Investigación en Matemáticas (IMUVA), Universidad de Valladolid, Valladolid, Spain; Instituto de Investigación en Matemáticas (IMUVA), Universidad de Valladolid, Valladolid, Spain; Departamento de Informática, Universidad de Valladolid, Valladolid, Spain; Boeing Research & Technology Europe, Madrid, Spain",2017 IEEE/AIAA 36th Digital Avionics Systems Conference (DASC),"9 Nov 2017","2017","","","1","10","Flight cancellations, departure delays, congestion in taxi times and airborne holding delays are increasingly frequent problems that negatively impact the performance, fuel burn, emissions rate and customer satisfaction at major airports in the world. However, this is just a brushstroke of the future to come. The dramatic growth in the air traffic levels has become a problem of paramount importance, leading into an increased interest for enhancing the current Air Traffic Management (ATM) systems. The main objective is to being able to cope with the sustained air traffic growth under safe, economic, efficient and environmental friendly working conditions. The ADS-B (Automatic Dependent Surveillance - Broadcast) technology plays a major role in the new ATM systems, since it provides more accurate real-time positioning information than secondary radars, in spite of using a cheaper infrastructure. However, the main flaw in the use of ADS-B technology is the generation of large volumes of data, that, when merged with other flight-related information, faces important scalability issues. In this work, we start off from a previously developed data lake for the support of the full ADS-B data life-cycle in a scalable and cost-effective way, and propose a data architecture to integrate data from different providers and reconstruct flight trajectories that can ultimately be used to improve the efficiency in flight operations. This data architecture is also evaluated using a 2-week testbed which reports some interesting figures about its effectiveness.","2155-7209","978-1-5386-0365-9","10.1109/DASC.2017.8102023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8102023","","Airports;Lakes;Surveillance;Trajectory;Aircraft;Big Data;Meteorology","","17","","16","IEEE","9 Nov 2017","17-21 Sept. 2017","17-21 Sept. 2017","IEEE","IEEE Conferences"
"Task Scheduling for Big Data Management in Fog Infrastructure","T. Islam; M. M. A. Hashem","Dept. of Computer Science and Engineering, Khulna University of Engineering and Technology, Khulna, Bangladesh; Dept. of Computer Science and Engineering, Khulna University of Engineering and Technology, Khulna, Bangladesh",2018 21st International Conference of Computer and Information Technology (ICCIT),"3 Feb 2019","2018","","","1","6","Fog computing is a modern research trend to carry cloud computing benefits to network edges. Edge data center (EDC) or fog devices are used to minimize the network congestion and latency by processing data flows and user demands in close real time. Edge data center (EDC) or fog devices are positioned between data sources or iot devices and cloud data center (CDC). Fog devices work as a semi-permanent storage and mainly provides location awareness. Moreover, for processing data in the EDC or fog devices, task scheduling is a vital issue because here generate a lots of data from IoT or sensor layer. In our proposed strategy, we have used EDC or fog infrastructure for providing real time services in latency sensitive applications. By using ford-fulkerson algorithm and priority based queue, we have done load balancing and task scheduling in fog devices or EDC based network fast processing these large amount of data or big data.","","978-1-5386-9242-4","10.1109/ICCITECHN.2018.8631959","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8631959","Fog Computing;Edge data centers;Cloud Computing;Task Scheduling;Internet of Thing;Big Data;Latency Sensitive application","Task analysis;Edge computing;Real-time systems;Big Data;Computer architecture;Internet of Things;Cloud computing","","15","","24","IEEE","3 Feb 2019","21-23 Dec. 2018","21-23 Dec. 2018","IEEE","IEEE Conferences"
"Optimizing Data Lakes for High-Performance Analytics in Big Data Ecosystems","P. Vaghasiya; D. Patel",Mondrian Collection; Staten Island Performing Provider System,2024 Global Conference on Communications and Information Technologies (GCCIT),"6 Feb 2025","2024","","","1","7","This paper proposes an optimized framework for data lakes meant to enhance parameters like data rate, response time, and capacity in big data environments. Some common issues with traditional data lakes include issues of slow data access, and basic problem of scalability that becomes an issue as data sizes increase. These challenges are however countered by the proposed method through the use of distributed data structures of data, indexing quality, concurrent processing and in memory computing. The results obtained are 40% time saving in retrieving large data set and 50% improvement in query response time for heavy data. This in-memory processed system exhibited up to 60% gain in data throughput and achieved better scalability with shorter query response time as more parallel processing nodes were added. The evidences derived from the experiment clearly explain that the proposed method not only improves the performance but also offers cost efficient solution for the organizations those are dealing with big real time data analytics. Subsequent studies may involve the exploration of higher levels of machine learning to enhance the predictability of the analytical approaches used and optimal resource allocation to improved data lake underway in the cloud.","","979-8-3503-8891-6","10.1109/GCCIT63234.2024.10862088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10862088","Data Lakes;Big Data Ecosystems;High-Performance Analytics;Data Retrieval;Query Optimization;Distributed Indexing;Parallel Processing;Real-Time Analytics;Scalability;Storage Optimization","Costs;Scalability;Organizations;Parallel processing;Big Data applications;Throughput;Real-time systems;Time factors;Resource management;Optimization","","","","25","IEEE","6 Feb 2025","25-26 Oct. 2024","25-26 Oct. 2024","IEEE","IEEE Conferences"
