"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A System-dynamic-based Model to Study the Effect of Singular AWS Bucket Management Big Data Architecture into the Automotive Industry","C. M. Martinez-Soto; M. A. Negrete-Rodriguez; A. Elizondo-Noriega; D. Güemes-Castorena","School of Social Sciences and Government, Tecnologico de Monterrey, Monterrey, N.L., Mexico; School of Engineering and Sciences, Tecnologico de Monterrey, Monterrey, N.L., Mexico; School of Engineering and Sciences, Tecnologico de Monterrey, Monterrey, N.L., Mexico; School of Engineering and Sciences, Tecnologico de Monterrey, Monterrey, N.L., Mexico",2024 Portland International Conference on Management of Engineering and Technology (PICMET),"4 Sep 2024","2024","","","1","11","Industry 4.0 is a paradigm that relies on the latest production and service evolution stage, with Big Data technology playing a pivotal role. This data volume enables interpreting significant insights through latent data mining to enhance decision-making capabilities. Although the use of Big Data technology is becoming common and adopted in manufacturing facilities, more research is needed on the impact of implementing this paradigm in organizations. Regardless of Big Data's maturation, its extensive economic influence on industrial performance is yet to be fully understood. This gap highlights the necessity of several analyses to mitigate the risks associated with technological investments. This paper proposes a System-Dynamic-based model to study the economic impact of Big Data architecture in the automotive industry. The proposed model considers sensor data from various vehicles into a singular AWS bucket. This architecture facilitates comprehensive data analysis and reporting via AWS Quicksight service using the structure of a Redshift data warehouse. The proposed model serves as a strategic tool for technological assessment and a method for effective Big Data utilization in the automotive sector.","2159-5100","978-1-890843-45-8","10.23919/PICMET64035.2024.10653414","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10653414","","Industries;Economics;Decision making;Organizations;Big Data;Data models;Production facilities","","","","27","","4 Sep 2024","4-8 Aug. 2024","4-8 Aug. 2024","IEEE","IEEE Conferences"
"AI-optimized data Lakes for Real-Time Big Data Management and Autonomous Query Optimization","G. Ramesh; N. V. Sivareddy; L. H. Jasim; P. Murugeswari; B. Kumaraswamy; M. L","Department of CSE, Gokaraju Rangaraju Institute of Engineering and Technology, Hyderabad, Telangana, India; Department of Computer Science and Engineering, CMR Institute of Technology, Hyderabad; Department of Computers Techniques Engineering, College of Technical Engineering, The Islamic University, Najaf, Iraq, Al Diwaniyah, Iraq; Department of Electrical Communication Engineering, Sethu Institute of Technology, Pulloor, Kariapatti, Tamil Nadu, India; Department of CS & IT, Kalinga University, Raipur, India; Department of Mathematics, Saveetha Institute of Medical and Technical Sciences, Chennai, Tamilnadu, India",2025 International Conference on Metaverse and Current Trends in Computing (ICMCTC),"17 Oct 2025","2025","","","1","5","Due to the massive explosion of big data, efficient data lakes with ‘real-time’ data management and ‘autonomous’ query optimization have become inevitable. One of the problems attached to traditional data lakes is the difficulty of retrieving data, which is slow to query, inefficiently, and with high complexities of schema evolution the ability of the data lake to optimize workloads dynamically. To overcome these problems, the work presented in this paper brings forward the concept of an AI-optimized data lake framework that exploits machine learning and deep learning for intelligent data ingestion, adaptive indexing as well as self-optimizing query execution. The system is proposed to incorporate hierarchical storage management with AI-driven, self-studying indexing mechanisms, and reinforcement learning-aided query optimization to improve data retrieval efficiency. Furthermore, through an integrated AI-powered anomaly detection system, data processing is made robust and reliable in real time. On top of that the framework also involves autonomous governance and security that can use explainable AI for compliance auditing and a dynamic role-based access control (RBAC). Experimental evaluations show that, with up to a 90% time saving, and with real-time decision-making capabilities, it improves over both aspects in a variety of data workloads. This research brings forth the integration of AI-based optimizations for the development of a broad and flexible framework for intelligently and scaleably building large data lake architectures, thus becoming the future-ready solution for any big data ecosystem within healthcare, financial, or IoT-based smart systems.","","979-8-3315-3821-7","10.1109/ICMCTC62214.2025.11196397","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11196397","Role-based access control;AI-driven;Healthcare;Hadoop Distributed File System","Access control;Data ingestion;Accuracy;Query processing;Storage management;Medical services;Big Data applications;Real-time systems;Anomaly detection;Indexing","","","","14","IEEE","17 Oct 2025","10-11 April 2025","10-11 April 2025","IEEE","IEEE Conferences"
"Ontology for Structuring a Digital Databases for Decision Making in Grain Production","R. A. Neves; P. E. Cruvinel","Federal Institute of São Paulo, São João da Boa Vista, SP, Brazil; Post-Graduation Program in Computer Science - Federal University of São Carlos, SP, Brazil",2021 IEEE 15th International Conference on Semantic Computing (ICSC),"3 Mar 2021","2021","","","386","392","This paper presents an ontology for the structuring of digital databases with the objective of acting in a cloud environment and meeting big data sources in the agricultural context of grain production. Its conception is structured in three stages: the first stage presents an ontological architecture aimed at public and private cloud environments, the second stage deals with a semantic model at process level, and a pseudocode for ontological application is elaborated in the third stage, considering the technologies applied to the cloud. This work combines advanced features to support decision making from Data Lake storage solutions, semantic treatment of big data, as well as the presentation of strategies based on machine learning and data quality analysis to obtain data and metadata organized for application in a decision model. The configuration of the ontology presented meets the diversity of big data projects in the grain production context, the characteristics of which are based on interoperability in the use of heterogeneous data and its integration, elasticity of computational resources, and high availability of cloud access.","2325-6516","978-1-7281-8899-7","10.1109/ICSC50631.2021.00071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9364425","Ontology;Agriculture;Digital Database;Cloud Computing;Big Data;Decision Making","Cloud computing;Databases;Semantics;Decision making;Production;Ontologies;Big Data","","1","","33","IEEE","3 Mar 2021","27-29 Jan. 2021","27-29 Jan. 2021","IEEE","IEEE Conferences"
"Synchrophasor Big Data Architectures, Platforms and Applications: A Review","D. Villegas; K. Dharmapala; A. Rajapakse","Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, MB, Canada; Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, MB, Canada; Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, MB, Canada","2022 International Conference and Utility Exhibition on Energy, Environment and Climate Change (ICUE)","4 May 2023","2022","","","1","10","The world is moving towards an era of data driven analytics and decision making. Concurrently, the electrical power industry is moving towards a data driven analytical environment from a model driven analytical environment. Electrical power industry utilizes different types of data. Synchrophasor data is one of the main data types associated with many of the power system applications. However, with the expansion of Phasor Measurement Units (PMU) networks, the synchrophasor data is becoming a Big Data (BD) issue. Therefore, many researchers have drawn their attention on synchrophasor big data handling and utilization. This paper briefly discusses power system BD architectures and standard architectures available in real-world applications. The goals of this paper are to make a review of existing BD architectures and commercially available platforms for synchrophasor applications; to do a comparative analysis of existing BD architectures; and to do a review of the existing applications and the compatibility these applications with the existing BD platforms.","","979-8-3503-3326-8","10.1109/ICUE55325.2022.10113522","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10113522","Big data architecture;synchrophasor data;big data platforms;Hadoop;big data applications","Climate change;Analytical models;Decision making;Big Data applications;Phasor measurement units;Power industry;Real-time systems","","2","","65","IEEE","4 May 2023","26-28 Oct. 2022","26-28 Oct. 2022","IEEE","IEEE Conferences"
"AI-Powered Data Governance Models for Automated Compliance in Big Data Architectures","E. Sumalatha; B. K. Gudepu; S. Yadav","AuditSubbaraoVamanan &Co, Hyderabad, Telangana; Department of Information Technology, Developer 4, Systems Software at Kemper, USA; Shri Krishan Institute of Engineering and Technology, Kurukshetra University, Kurukshetra, India",2025 International Conference on Recent Innovation in Science Engineering and Technology (ICRISET),"28 Nov 2025","2025","","","1","6","The following paper presents a discussion of developing AI-Powered Data Governance Models of Automated Compliance in Big Data Architectures through Hybrid AI Models with Reinforcement Learning (RL) to be able to adapt in real-time. Taking advantage of the IBM Watson OpenScale, the study suggests a dynamic approach to best deal with the increased risks encountered in large-scale and complex data environments related to data governance and automation of data compliance. This hybrid AI model is also an integration of unsupervised and supervised learning that will allow the system to evolve along with the change of the regulations and streamline these processes of compliance with no manual work. The reinforcement learning constantly updates the model and therefore the compliance measures are always up to date with the regulations that keep changing. IBM Watson OpenScale improves the level of transparency in a system with the help of explainable AI, which enables trust and responsibility in the decision-making process. Compared to the existing solutions, the proposed idea shows considerable scalability gains, processing performance, and near-real-time adaptation, which makes it a fit possible solution to industries, where data compliance is essential, including finance, healthcare, and IoT.","","979-8-3315-5833-8","10.1109/ICRISET64803.2025.11252324","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11252324","AI-powered data governance;automated compliance;hybrid AI models;reinforcement learning;real-time adaptation;IBM Watson OpenScale;big data architectures","Industries;Adaptation models;Biological system modeling;Reinforcement learning;Computer architecture;Big Data;Data models;Real-time systems;Regulation;Data governance","","","","16","IEEE","28 Nov 2025","1-2 Aug. 2025","1-2 Aug. 2025","IEEE","IEEE Conferences"
"Security situation awareness method of power mobile application based on big data architecture","L. Yong; C. Mu; D. ZaoJian; C. Lu","State Grid Key Laboratory of Information & Network Security State Grid Smart Grid Research Enstitute Co., Ltd, Nanjing, China; State Grid Key Laboratory of Information & Network Security State Grid Smart Grid Research Enstitute Co., Ltd, Nanjing, China; State Grid Key Laboratory of Information & Network Security State Grid Smart Grid Research Enstitute Co., Ltd, Nanjing, China; State Grid Key Laboratory of Information & Network Security State Grid Smart Grid Research Enstitute Co., Ltd, Nanjing, China",2022 5th International Conference on Data Science and Information Technology (DSIT),"17 Nov 2022","2022","","","1","6","According to the characteristics of security threats and massive users in power mobile applications, a mobile application security situational awareness method based on big data architecture is proposed. The method uses open-source big data technology frameworks such as Kafka, Flink, Elasticsearch, etc. to complete the collection, analysis, storage and visual display of massive power mobile application data, and improve the throughput of data processing. The security situation awareness method of power mobile application takes the mobile terminal threat index as the core, divides the risk level for the mobile terminal, and predicts the terminal threat index through support vector machine regression algorithm (SVR), so as to construct the security profile of the mobile application operation terminal. Finally, through visualization services, various data such as power mobile applications and terminal assets, security operation statistics, security strategies, and alarm analysis are displayed to guide security operation and maintenance personnel to carry out power mobile application security monitoring and early warning, banning disposal and traceability analysis and other decision-making work. The experimental analysis results show that the method can meet the requirements of security situation awareness for threat assessment accuracy and response speed, and the related results have been well applied in a power company.","","978-1-6654-9868-5","10.1109/DSIT55514.2022.9943899","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9943899","component;situational awareness;power mobile application;big data architecture;SVR;terminal threat index","Support vector machines;Visualization;Law;Big Data;Throughput;Threat assessment;Mobile applications","","","","16","IEEE","17 Nov 2022","22-24 July 2022","22-24 July 2022","IEEE","IEEE Conferences"
"Omnichannel Retail Analytics: A Scalable Big Data Architecture Using Data Vault 2.0 and Apache Spark for Retail Intelligence","U. Kumar; D. Krishnamoorthy; R. Ghadiyaram",NA; NA; NA,2025 IEEE Conference on Cloud and Big Data Computing (CBDCom),"23 Jan 2026","2025","","","207","212","Retailers often struggle to integrate data from disparate sources such as their eCommerce platforms, physical stores, and inventory systems. This fragmentation hampers timely decision-making, creates inconsistent customer experiences, and complicates regulatory compliance. To address these challenges, this paper proposes a scalable, intelligent data warehousing architecture for retail applications utilizing Data Vault 2.0 in conjunction with Apache Spark. This innovative framework facilitates the aggregation, management, and analysis of omnichannel data, ensuring flexibility, traceability, and scalability. A synthetic simulation, based on representative retail data, validates the architecture's performance and adaptability. The integration of Data Vault 2.0 and Apache Spark provides a powerful solution for managing and analyzing retail data, empowering retailers to derive rapid insights and respond swiftly to market dynamics.","","979-8-3315-9094-9","10.1109/CBDCom68404.2025.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344184","Data Vault 2.0;Apache Spark;Data Warehousing;eCommerce;Retail;POS;ETL;Omnichannel;Big Data;Intelligent Systems;Retail Analytics","Scalability;Warehousing;Decision making;Cluster computing;Computer architecture;Big Data;Electronic commerce;Intelligent systems","","","","16","IEEE","23 Jan 2026","21-24 Oct. 2025","21-24 Oct. 2025","IEEE","IEEE Conferences"
"Open-Source Big Data Analytics Architecture for Businesses","M. O. Gökalp; K. Kayabay; M. Zaki; A. Koçyiğit; P. E. Eren; A. Neely","Informatics Institute Middle East Technical University, Ankara, Turkey; Informatics Institute Middle East Technical University, Ankara, Turkey; Informatics Institute Middle East Technical University, Ankara, Turkey; Informatics Institute Middle East Technical University, Ankara, Turkey; Informatics Institute Middle East Technical University, Ankara, Turkey; Institute for Manufacturing, University of Cambridge, Cambridgeshire, UK",2019 1st International Informatics and Software Engineering Conference (UBMYK),"23 Jan 2020","2019","","","1","6","Unaware of existing big data technologies, organizations fail to develop a big data capability despite its disruptive impact on today’s competitive business environment. To determine the shortcomings and strengths of developing a big data architecture with open-source tools from technical and managerial perspectives, this study (1) systematically reviews the available open-source big data technologies to present a comprehensive picture, and (2) proposes an open-source architecture for businesses to take as a reference while developing big data analytics capabilities. Lastly, we discuss technical, domain-specific, and firm-specific soft challenges related to establishing a big data architecture in an organization, and how these challenges are reshaping the big data research domain.","","978-1-7281-3992-0","10.1109/UBMYK48245.2019.8965572","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8965572","Big Data;Big Data Technologies;Big Data Analytics;Reference Architecture;Systematic Review","Computer architecture;Organizations;Big Data;Informatics;Systematic literature review;Software engineering","","12","","39","IEEE","23 Jan 2020","6-7 Nov. 2019","6-7 Nov. 2019","IEEE","IEEE Conferences"
"DEWA R&D Data Lake: Big Data Platform for Advanced Energy Data Analytics","H. Y. Youssef; M. Ashfaque; J. V. Karunamurthy","Dubai Electricity and Water Authority, Research and Development Center, Dubai, United Arab Emirates; Dubai Electricity and Water Authority, Research and Development Center, Dubai, United Arab Emirates; Dubai Electricity and Water Authority, Research and Development Center, Dubai, United Arab Emirates",2023 International Conference on IT Innovation and Knowledge Discovery (ITIKD),"19 Apr 2023","2023","","","1","6","The digital transformation of the utility sector has resulted in a flood of data incoming from diverse and dispersed data sources, which requires huge integration, storage, processing, and management efforts. In this work, we present a Big Data advanced analytics platform for utility data, that allows for easier data retrieval, processing, and visualization, with enhanced data security. The successful implementation of Data Lake at DEWA (Dubai Electricity and Water Authority) R&D Center increases valuable insight extraction from raw and processed data, that can be employed in informed decision-making and cross-utilization of data between different sectors in the utility company.","","978-1-6654-6372-0","10.1109/ITIKD56332.2023.10099717","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099717","utility data;big data platform;internet of things;digital transformation;advanced data analytics","Technological innovation;Data analysis;Soft sensors;Digital transformation;Decision making;Data visualization;Big Data applications","","2","","34","IEEE","19 Apr 2023","8-9 March 2023","8-9 March 2023","IEEE","IEEE Conferences"
"Model for Semantic Base Structuring of Digital Data to Support Agricultural Management","R. A. Neves; P. E. Cruvinel","Embrapa Instrumentation S??o Carlos, SP, Brazil; Embrapa Instrumentation S??o Carlos, SP, Brazil",2020 IEEE 14th International Conference on Semantic Computing (ICSC),"12 Mar 2020","2020","","","337","340","This article presents a semantic model for structuring digital databases to function in a cloud environment and connect to data sources originating from Big Data. The work examines the process of receiving structured, semi-structured and unstructured data for use in agricultural risk management. It is conceived as an architecture that combines Data Mart, Data Warehouse (NoSQL), and Data Lake resources to support decision making, through knowledge discovery and applies algorithms for data mining by machine learning resources. The configuration presented addresses scenarios involving agricultural data, obtained from sensors operating in multiple modes.","2325-6516","978-1-7281-6332-1","10.1109/ICSC.2020.00067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9031490","semantic model, agricultural management, cloud, structuring digital databases","Semantics;Databases;Unified modeling language;Data models;Big Data;Data mining;Computer architecture","","4","","16","IEEE","12 Mar 2020","3-5 Feb. 2020","3-5 Feb. 2020","IEEE","IEEE Conferences"
"Guizhou Big Data Management System and Key Technology","S. Lin; B. Luo; J. Luo; Z. Wang; Y. Wei","Beijing Advanced Innovation Center for Future Internet Technology, Beijing, China; College of Software. Beijing University of Technologv. Beiiina, China; Surveying and Mapping Institute of Guizhou Province, China; Beijing Yuhe Spatiotemporal Information Systems, LLC, Beijing, China; Beijing Yuhe Spatiotemporal Information Systems, LLC, Beijing, China",2018 26th International Conference on Geoinformatics,"6 Dec 2018","2018","","","1","7","Big Data has been integrated into people's life in the past few years and providing abundant data and opportunities to improve and/or enable research and decision-support applications with unprecedented value for digital earth applications including business, sciences and engineering. Data is not just an asset. Big data can also serve as foundation for decision making. Taking Guizhou as an example, our study designs a spatio-temporal big data management system based on GIS bussing technique, and visualized the results, which aims to provide technical support for the transformation of Guizhou's tourism by scientific and effective measures.","2161-0258","978-1-5386-7619-6","10.1109/GEOINFORMATICS.2018.8557109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8557109","Big Data;Architecture;Data management","Industries;Earth;Government;Decision making;Big Data;Dynamic scheduling;Real-time systems;Information exchange;Business;Geographic information systems","","2","","13","IEEE","6 Dec 2018","28-30 June 2018","28-30 June 2018","IEEE","IEEE Conferences"
"Using Big Data Analytics to Create a Predictive Model for Joint Strike Fighter","R. Norman; J. Bolin; E. T. Powell; S. Amin; J. Nacker","Big Data and Knowledge Management, Test Resource Management Center (TRMC), Alexandria, VA; Big Data and Knowledge Management, Test Resource Management Center (TRMC), Alexandria, VA; Big Data and Knowledge Management, Test Resource Management Center (TRMC), Alexandria, VA; Joint Strike Fighter Program Office (JPO), Naval Air Systems Command (NAVAIR), Arlington, VA; Joint Strike Fighter Program Office (JPO), Naval Air Systems Command (NAVAIR), Arlington, VA",2018 IEEE International Conference on Big Data (Big Data),"24 Jan 2019","2018","","","3590","3596","The amount of information needed to acquire knowledge on today's acquisition systems is growing exponentially due to more complex, higher resolution, software-intensive acquisition systems that need to operate in System-of-Systems (SoS), Family-of-Systems (FoS), Joint, and Coalition environments. Unfortunately, the tools and methods necessary to rapidly collect, aggregate, and analyze this information have not evolved as a whole in conjunction with this increased system complexity and, therefore, has made analysis and evaluation increasingly deficient and ineffective. The Test Resource Management Center's (TRMC's) vision is to build a DoD test and evaluation (T&E) knowledge management (KM) and analysis capability that leverages commercial big data analysis and cloud computing technologies to improve evaluation quality and reduce decision-making time. An evaluation revolution, starting with the Joint Strike Fighter (JSF) program, is underway to ensure the T&E community can support the demands of next-generation weapon systems.The true product of T&E is knowledge ascertained through the collection of information about a system or item under test. However, the T&E community's ability to provide this knowledge is hampered by more complex systems, more complex environments, and the need to be more agile in support of strategic initiatives, such as agile acquisition and the 3rd Offset Strategy. This increased complexity and need for speed cause delayed analysis and problems that go undetected during T&E. The primary reason for these shortfalls is antiquated tools and processes that make data hard to locate, aggregate, and convert into knowledge. In short, DoD has not evolved its evaluation infrastructure as its weapon systems have evolved.Conversely, commercial entities, such as medical observation and diagnosis, electric power distribution, retail, and industrial manufacturing, have embraced agility in their methodologies while modernizing analytics capabilities to keep up with the massive influx of data. Raw physical sensors could provide data, higher-quality image or video cameras, radio frequency identification (RFID) devices, faster data collectors, more detailed point-of-sale information or digitized records, and ultimately is providing more data to analysts in size and complexity than ever before. As more data has become available, an interrelated phenomenon is the desire of analysts to ask more detailed questions about their consumers and their business infrastructure. To drive the process of implementing big data analytics, businesses have begun establishing analytics centers which either take pre-defined business cases and apply methods to address them or implement existing knowledge within the data architecture to create a higher level of awareness to business groups or the company at-large. To meet these demands, data storage and computation architectures have become more sophisticated, dozens of technologies were developed for large-scale processing (such as Apache Hadoop or GreenPlum), and streaming architectures which allow data to be processed and actioned on in real-time as it is collected have become commonplace. The net result of these commercial best practices is a solid foundation for the DoD to transform how it uses data to achieve faster, better, and smarter decisions throughout the acquisition lifecycle.","","978-1-5386-5035-6","10.1109/BigData.2018.8622388","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8622388","Big Data;Data Analytics;Knowledge Management;Data Management;Virtualization;Cloud Computing;Predictive Maintainance;Department of Defense;Test and Evaluation","Big Data;Knowledge management;Tools;US Department of Defense;Cloud computing;Computer architecture;Data analysis","","5","","0","IEEE","24 Jan 2019","10-13 Dec. 2018","10-13 Dec. 2018","IEEE","IEEE Conferences"
"A big spatiotemporal streaming data architecture for smart city crisis monitoring using VGI","M. A. Ben Rhaiem; M. Selmi; I. R. Farah; A. Bouzeghoub","RIADI Laboratory, University Manouba, Manouba, Tunisia; RIADI Laboratory, University Manouba, Manouba, Tunisia; RIADI Laboratory, University Manouba, Manouba, Tunisia; Samovar Telecom SudParis, Institut Polytechnique de Paris, Paris",2022 2nd International Conference of Smart Systems and Emerging Technologies (SMARTTECH),"4 Aug 2022","2022","","","107","111","The exponential growth of human activities and the climate change put cities around the world in face of multiple risks and threats that led eventually to the emergence of a new urban model, which is the smart city resilience. Although being equipped with a myriad of connected smart devices and sensors, the smart city is still physically made up of buildings, roads, parks, industrial sites, shopping centers, etc. Therefore, location-based crisis management endorses a geospatial modeling strategy approach for major hazard data management in a smart city. Hence, spatial data remains always at the center of risk management processes. However, smart and resilient cities still strive to solve the imparity between the huge amounts of geospatial data generated mostly in real time in particular geographic user content contributions also known as Volunteered Geographic Information (VGI) and the delayed decision-making. In this paper, we reviewed major studies using VGI in big spatiotemporal data analytics in supporting smart city resilience. Then, we propose a vision of big spatiotemporal data architecture perquisites leveraging big data technologies, VGI and deep learning techniques for smart hazard management.","","978-1-6654-0973-5","10.1109/SMARTTECH54121.2022.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9842436","Smart city resilience;Big spatiotemporal data;VGI;IoT;streaming processing","Smart cities;Roads;Urban planning;Hazards;Spatial databases;Spatiotemporal phenomena;Geospatial analysis;Climate change","","1","","24","IEEE","4 Aug 2022","9-11 May 2022","9-11 May 2022","IEEE","IEEE Conferences"
"Big Data Architecture for Automatic Transformation and Validation of Heterogeneous Geospatial Data Compliant with INSPIRE Directive","M. Negru; B. -C. Mocanu; C. Negru; I. Petre","Computer Science Dept., National University of Science and Technology POLITEHNICA, Bucharest, Romania; Computer Science Dept., National University of Science and Technology POLITEHNICA, Bucharest, Romania; Computer Science Dept., National University of Science and Technology POLITEHNICA, Bucharest, Romania; National Institute for Research Development in Informatics ICI, Bucharest, Romania",2025 24th RoEduNet Conference: Networking in Education and Research (RoEduNet),"30 Oct 2025","2025","","","1","6","Geospatial data playa fundamental role in decision-making processes within government entities, private sector organizations and in the context of natural resource management. The integration and harmonization of geospatial data from heterogeneous sources represents a significant challenge in the context of the implementation of the INSPIRE (Infrastructure for Spatial Information in Europe) Directive. The need for stan-dardization of geospatial data, both on a global scale and in the context of the INSPIRE Directive, is primarily driven by the need for interoperability, integration and efficient analysis of spatial information from different systems, formats and semantic structures. In this paper we propose a comprehensive and extensible architecture for the automatic transformation and harmonization of heterogeneous spatial data into INSPIRE-compliant formats, that ensures interoperability within the European infrastructure. Our solution is based on open-source technologies and tools and is validated using the official INPIRE Reference Validation tool.","2247-5443","979-8-3315-5713-3","10.1109/RoEduNet68395.2025.11208431","Ministry of Research, Innovation and Digitization(grant numbers:PN-IV-PCB-RO-MD-2024-0364); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11208431","INSPIRE Directive;Geospatial data;Big data;Data management","Standards organizations;Europe;Distributed databases;Big Data;Spatial databases;Stability analysis;Geospatial analysis;Time factors;Interoperability;Thermal stability","","","","22","IEEE","30 Oct 2025","17-20 Sept. 2025","17-20 Sept. 2025","IEEE","IEEE Conferences"
"A Big Data Architecture for Digital Twin Creation of Railway Signals Based on Synthetic Data","G. Salierno; L. Leonardi; G. Cabri","Department of Engineering “Enzo Ferrari,”, University of Modena and Reggio Emilia, Modena, Italy; Department of Engineering “Enzo Ferrari,”, University of Modena and Reggio Emilia, Modena, Italy; Department of Physics, Informatics and Mathematics, University of Modena and Reggio Emilia, Modena, Italy",IEEE Open Journal of Intelligent Transportation Systems,"18 Jul 2024","2024","5","","342","359","Industry 5.0 has introduced new possibilities for defining key features of the factories of the future. This trend has transformed traditional industrial production by exploiting Digital Twin (DT) models as virtual representations of physical manufacturing assets. In the railway industry, Digital Twin models offer significant benefits by enabling anticipation of developments in rail systems and subsystems, providing insight into the future performance of physical assets, and allowing testing and prototyping solutions prior to implementation. This paper presents our approach for creating a Digital Twin model in the railway domain. We particularly emphasize the critical role of Big Data in supporting decision-making for railway companies and the importance of data in creating virtual representations of physical objects in railway systems. Our results show that the Digital Twin model of railway switch points, based on synthetic data, accurately represents the behavior of physical railway switches in terms of data points.","2687-7813","","10.1109/OJITS.2024.3412820","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10554659","Big data;digital twin;machine learning;synthetic data;railway industry;artificial intelligence","Rail transportation;Switches;Digital twins;Big Data;Data models;Computer architecture;Synthetic data;Machine learning;Artificial intelligence;Computer architecture","","10","","30","CCBY","11 Jun 2024","2024","","IEEE","IEEE Journals"
"Rethinking Big Data Value Chains: A Comparative Framework Across Hadoop, Modern, and Cloud Stacks","W. Elouataoui; Y. Gahi","Software Project Management Research Team ENSIAS, Mohammed V University, Rabat, Morocco; Laboratory of Engineering Sciences National School of Applied Sciences, Ibn Tofail University, Kenitra, Morocco",2025 11th International Conference on Optimization and Applications (ICOA),"19 Nov 2025","2025","","","1","6","The growing adoption of big data across sectors has triggered a significant transformation in data architecture, shifting from monolithic systems to more dynamic and scalable ecosystems. Initially dominated by Hadoop-based frameworks relying on tools like HDFS and Spark big data processing has since evolved towards more modular architectures. The modern data stack introduces flexibility and tool diversity, while cloud-native platforms redefine scalability and simplify integration. Yet, selecting the appropriate stack remains a complex task, as most prior research focuses on isolated components rather than holistic, practical comparisons. This paper addresses that gap by evaluating three prevalent data architecture paradigms: Hadoop, Modern, and Cloud-Based stacks. We conduct a thorough end-to-end comparison across the full big data value chain, from ingestion to visualization. Moreover, beyond architectural assessment, we implement each stack on a real-world scenario using the Amazon Books Reviews dataset where each implementation is evaluated based on key metrics such as scalability, performance, ease, and deployment costs. Our findings aim to provide data professionals with a practical reference for selecting suitable data architectures in big data environments.","2768-6388","979-8-3315-9957-7","10.1109/ICOA66896.2025.11236898","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11236898","Big Data;Data Architecture;Hadoop;Modern Data Stack;Cloud Platforms","Costs;Scalability;Pipelines;Organizations;Big Data;Real-time systems;Regulation;Sparks;Reliability;Optimization","","","","22","IEEE","19 Nov 2025","16-17 Oct. 2025","16-17 Oct. 2025","IEEE","IEEE Conferences"
"Computer-Aided Software Engineering (CASE) Tool for Big Data and IoT Architecture","M. S. HADJ SASSI; F. GHOZZI JEDIDI; L. CHAARI FOURATI","Digital Research Center of Sfax, LT2S Laboratory, TUNISIA; MIRACL Laboratory, Sfax University, TUNISIA; Digital Research Center of Sfax, LT2S Laboratory, TUNISIA",2019 15th International Wireless Communications & Mobile Computing Conference (IWCMC),"22 Jul 2019","2019","","","1403","1410","Building a new Business Intelligence (BI) architectures for big data and Internet of Things (IoT) is a complex task. It aims to satisfy the needs of decision makers by taking into consideration several constraints and requirements (volume, velocity, and variety). This can influence the decision of choosing the most appropriate tools, techniques, and technologies in the data flow management for IoT solutions. With the aim of helping the decision makers to control their analytical needs and to achieve the business goals, we propose a Computer-Aided Software Engineering (CASE) tool that supports the design of BI for IoT architecture (BIIoT) based on knowledge. It recommends existing technologies which fit well with the scalability of the business requirements and verifies the data flow in the proposed architecture. Thus, the BIIoT tool is validated through a use case related to agriculture service provisioning.","2376-6506","978-1-5386-7747-6","10.1109/IWCMC.2019.8766522","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8766522","Internet of Things;Big Data;Architecture;Business Intelligence;Data-flow","Computer architecture;Tools;Big Data;Computer aided software engineering;Task analysis;Business intelligence","","8","","17","IEEE","22 Jul 2019","24-28 June 2019","24-28 June 2019","IEEE","IEEE Conferences"
