"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An Integrated Framework for Disaster Event Analysis in Big Data Environments","P. Tin; T. T. Zin; T. Toriu; H. Hama","Graduate School of Engineering Osaka City University, Sumiyoshi, Osaka; Graduate School of Engineering Osaka City University, Sumiyoshi, Osaka; Graduate School of Engineering Osaka City University, Sumiyoshi, Osaka; R&D Center of 3G Search Engine Incubator Osaka City University, Sumiyoshi, Osaka",2013 Ninth International Conference on Intelligent Information Hiding and Multimedia Signal Processing,"8 Jul 2014","2013","","","255","258","Today world has witnessed the catastrophic consequences of natural and man-made disasters are demanding the urgent need for more research to advance fundamental knowledge and innovation for disaster prevention, mitigation and management. At the same time, the world is in the age of the Big Data revolution which holds the potential to mitigate the effects of disaster events by enabling access to critical real time information. Thus, in this paper an integrated framework for analyzing disaster events by using the Big Data analytics is proposed. The proposed framework shall address three key components to perform data organization, data integration and analysis, information presentation to users by utilizing Big Data with respect to disaster events. In doing so, the paper shall create a disaster domain-specific search engine using co-occurring theory and Markov chain concepts for preparing impacts of disaster attacks to make the society better aware of the situations. Specifically, stochastic clustering with constraints is used to automatically extract disaster events by defining the set of structural attributes. Some illustrative simulations are shown by using Big Data sources for the Great East Japan earthquake, tsunami and nuclear disaster events of 2011.","","978-0-7695-5120-3","10.1109/IIH-MSP.2013.72","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6846628","Big Data analytics;disaster events;co-occurring theory;Markov chain appraoch","Big data;Tsunami;Earthquakes;Markov processes;Disaster management;Electron tubes;Data models","","11","","14","IEEE","8 Jul 2014","16-18 Oct. 2013","16-18 Oct. 2013","IEEE","IEEE Conferences"
"SEEN: A Selective Encryption Method to Ensure Confidentiality for Big Sensing Data Streams","D. Puthal; X. Wu; N. Surya; R. Ranjan; J. Chen","University of Technology Sydney, Ultimo, Australia; University of Louisiana, Lafayette, LA; CSIRO Data61, Canberra, Australia; Newcastle University, Newcastle upon Tyne, United Kingdom; Swinburne Data Science Research Institute, Swinburne University of Technology, Hawthorn, Australia",IEEE Transactions on Big Data,"29 Aug 2019","2019","5","3","379","392","Resource constrained sensing devices are being used widely to build and deploy self-organizing wireless sensor networks for a variety of critical applications such as smart cities, smart health, precision agriculture and industrial control systems. Many such devices sense the deployed environment and generate a variety of data and send them to the server for analysis as data streams. A Data Stream Manager (DSM) at the server collects the data streams (often called big data) to perform real time analysis and decision-making for these critical applications. A malicious adversary may access or tamper with the data in transit. One of the challenging tasks in such applications is to assure the trustworthiness of the collected data so that any decisions are made on the processing of correct data. Assuring high data trustworthiness requires that the system satisfies two key security properties: confidentiality and integrity. To ensure the confidentiality of collected data, we need to prevent sensitive information from reaching the wrong people by ensuring that the right people are getting it. Sensed data are always associated with different sensitivity levels based on the sensitivity of emerging applications or the sensed data types or the sensing devices. For example, a temperature in a precision agriculture application may not be as sensitive as monitored data in smart health. Providing multilevel data confidentiality along with data integrity for big sensing data streams in the context of near real time analytics is a challenging problem. In this paper, we propose a Selective Encryption (SEEN) method to secure big sensing data streams that satisfies the desired multiple levels of confidentiality and data integrity. Our method is based on two key concepts: common shared keys that are initialized and updated by DSM without requiring retransmission, and a seamless key refreshment process without interrupting the data stream encryption/decryption. Theoretical analyses and experimental results of our SEEN method show that it can significantly improve the efficiency and buffer usage at DSM without compromising the confidentiality and integrity of the data streams.","2332-7790","","10.1109/TBDATA.2017.2702172","AISRF-08140; ARC(grant numbers:LP140100816); NSF(grant numbers:1652107); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7921576","Big data stream;selective encryption;data confidentiality;data integrity;data security","Big data;Real-time systems;Sensors;Encryption","","38","","50","IEEE","8 May 2017","1 Sept. 2019","","IEEE","IEEE Journals"
"Signal Processing for Advanced Driver Assistance Systems in Autonomous Vehicles","N. M. Deepika; B. Rajalakshmi; G. Nijhawan; A. Rana; D. K. Yadav; K. A. Jabbar","Institute of Aeronautical Engineering, Hyderabad, India; Department of Computer Science, New Horizon College of Engineering, Bangalore, India; Lovely Professional University, Phagwara, India; Amity University, Greater Noida; Lloyd Institute of Engineering & Technology, Greater Noida, India; College of Engineering Technology, National University of Science and Technology, Dhi Qar, Iraq","2023 10th IEEE Uttar Pradesh Section International Conference on Electrical, Electronics and Computer Engineering (UPCON)","26 Feb 2024","2023","10","","1521","1526","Advanced Driver Assistance Systems (ADAS) in autonomous vehicles are pivotal in ensuring safety, efficiency, and comfort. The core of these systems lies in the sophisticated signal processing algorithms that interpret sensor data to facilitate real-time decision-making. This paper presents a comprehensive study on the application of cutting-edge signal processing techniques for ADAS in autonomous vehicles. A novel framework is introduced, integrating multi-modal sensor fusion, which synergizes data from radar, LIDAR, cameras, and ultrasonic sensors to achieve a robust perception of the vehicular environment. The proposed system employs adaptive filtering to mitigate noise and interference, enhancing the reliability of sensor data under varying conditions. Furthermore, machine learning-based signal processing methods are explored for dynamic object tracking and predictive analytics, enabling proactive maneuvering and risk assessment. The effectiveness of deep neural networks in semantic segmentation and the extraction of critical features from high-dimensional data is also examined, contributing to the precision of object classification and scene understanding. The paper also delves into the challenges of computational complexity and proposes optimization techniques to ensure the real-time performance of ADAS. The results demonstrate significant improvements in detection accuracy, latency reduction, and overall system resilience, marking a substantial advancement in the field of autonomous vehicular technology.","2687-7767","979-8-3503-8247-1","10.1109/UPCON59197.2023.10434599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10434599","Signal Processing;Autonomous Vehicles;Sensor Fusion;Machine Learning;Semantic Segmentation","Signal processing;Feature extraction;Real-time systems;Safety;Automobiles;Predictive analytics;Optimization","","2","","44","IEEE","26 Feb 2024","1-3 Dec. 2023","1-3 Dec. 2023","IEEE","IEEE Conferences"
"Distributed Predictive Maintenance Through Edge Computing","R. Rayhana; H. Yun; T. Wang; J. Chen; Y. Fan; Z. Liu; W. Gao","The University of British Columbia, Kelowna, B.C., Canada; The University of British Columbia, Kelowna, B.C., Canada; The University of British Columbia, Kelowna, B.C., Canada; The University of British Columbia, Kelowna, B.C., Canada; The University of British Columbia, Kelowna, B.C., Canada; The University of British Columbia, Kelowna, B.C., Canada; Machine Learning Developer CRWN.ai, Kelowna, B.C., Canada",2024 IEEE 22nd International Conference on Industrial Informatics (INDIN),"12 Dec 2024","2024","","","1","6","This study presents a framework for distributed predictive maintenance using the BaSyx platform and edge computing devices. By integrating predictive maintenance algorithms, the system can estimate remaining useful life, detect early faults, and identify anomalies without prior failure data. The real-time processing capabilities of edge devices, combined with a local server, aid in immediate data integration and decision-making to optimize maintenance scheduling and improve operational reliability. While vehicles are used as a specific example in this research, the proposed framework is adaptable and applicable to predictive maintenance across various industrial assets. This study provides a baseline for advanced predictive maintenance strategies.","2378-363X","979-8-3315-2747-1","10.1109/INDIN58382.2024.10774467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10774467","distributed edge computing;intelligent vehicles;predictive maintenance;remaining useful life;anomaly detection","Fault diagnosis;Job shop scheduling;Decision making;Prediction algorithms;Real-time systems;Maintenance;Servers;Monitoring;Predictive maintenance;Edge computing","","","","17","IEEE","12 Dec 2024","18-20 Aug. 2024","18-20 Aug. 2024","IEEE","IEEE Conferences"
"TwinIpfsChain: Ensuring Decentralized Data Integrity in Real-Time Digital Twins for Industry 5.0 Using Blockchain and IPFS","J. M. Y. -B. Mbara; F. Jaafar; P. M. Tardif","Department of Computer Science and Mathematics, University of Quebec at Chicoutimi, Canada; Department of Computer Science and Mathematics, University of Quebec at Chicoutimi, Canada; SIMQG Department, Management School, University of Sherbrooke, Canada",2025 7th International Conference on Blockchain Computing and Applications (BCCA),"14 Nov 2025","2025","","","554","561","Digital twins have become essential to Industry 5.0, enabling continuous synchronization between physical systems and their digital counterparts. They support predictive maintenance, operational efficiency, and data-driven decision-making. Several solutions for ensuring integrity of static data are available. However, ensuring the integrity and trustworthiness of data exchanged in real time remains a major challenge, particularly in decentralized industrial environments prone to tampering, high latency, and performance bottlenecks. This paper presents TwinIpfsChain, a decentralized architecture that combines the Solana blockchain and IPFS to guarantee secure, verifiable, and scalable data management for digital twins. The proposed approach stores sensor data hashes on-chain, while the full data is preserved in InterPlanetary File System (IPFS). A smart contract manages automatic integrity verification and enforces access control.TwinIpfsChain ensures real-time synchronization of high-frequency sensor data for digital twins in Industry 5.0. We implemented and evaluated the system under varying transaction loads $(\mathbf{1, 0 0 0 - 1 0, 0 0 0})$ to assess performance across key metrics: latency, throughput, energy consumption, and security. Our results show that TwinIpfsChain achieves low latency (average 218 ms), high throughput (up to 26,457 TPS), low power usage (under 13 W), and $100 \%$ detection of tampering, hash manipulation & replay attacks. Transaction costs remain negligible 0.84 USD per 1,000 transactions making our solution viable for resource constrained industrial deployments. Compared to existing blockchain-based models, TwinIpfsChain offers stronger real-time guarantees, improved scalability, and robust protection against data integrity threats, positioning it as a practical and high-performance solution for digital twin applications in Industry 5.0.","","979-8-3315-0296-6","10.1109/BCCA66705.2025.11229546","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11229546","Digital Twin;Solana Blockchain;IPFS;Data Integrity;Industry 5.0;Smart Contract;Cybersecurity","Data integrity;Scalability;Smart contracts;Throughput;Real-time systems;Digital twins;Blockchains;InterPlanetary File System;Synchronization;Fifth Industrial Revolution","","","","30","IEEE","14 Nov 2025","14-17 Oct. 2025","14-17 Oct. 2025","IEEE","IEEE Conferences"
"Enhancing emergency response systems through leveraging crowdsensing and heterogeneous data","M. Abu-Elkheir; H. S. Hassanein; S. M. A. Oteafy","Faculty of Computer and Information Sciences, Mansoura University, Mansoura, Egypt; School of Computing, Queen's University, Kingston, ON, Canada; School of Computing, Queen's University, Kingston, ON, Canada",2016 International Wireless Communications and Mobile Computing Conference (IWCMC),"29 Sep 2016","2016","","","188","193","Robust and prompt emergency response is a crucial service that smart cities should provide to citizens, communities, and corporations. Emergency management strategies that are currently supported by cities yield pre-determined protocols that can only handle well-understood incidents. However, there are incidents whose nature, shape, scale, and timing are not as predictable. The lack of adequate data management platforms to harvest emergency-related data from the proliferation of data sources scattered around a city is a major shortfall in current emergency response and risk assessment processes. We propose an improved information infrastructure to assist emergency personnel in responding effectively and proportionally to large-scale, distributed, unstructured natural and man-made hazards such as multi-vehicle accidents, outbreaks of human or animal diseases, major weather events, large fires, and terrorist attacks. The proposed infrastructure will crowdsource the multitude of human and physical sensing resources that can generate data about incidents (e.g. smartphones, sensors, vehicles, etc.) in order to build a comprehensive understanding of emergency situations and provide situational awareness and recommendations to emergency teams on the scene. Our infrastructure consists of three components: (1) large-scale crowdsensing and data quality valuation, (2) heterogeneous data integration and analytics, and (3) decision making, alternative generation and recommendations. Leveraging crowdsensing and heterogeneous data analytics will improve the response coordination to critical incidents and real-time incident management, which will contribute to saving lives and reducing injuries, improving the quality of life, and saving resources by deploying them more effectively.","2376-6506","978-1-5090-0304-4","10.1109/IWCMC.2016.7577055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7577055","smart city;emergency response;crowdsourcing","Emergency services;Sensors;Urban areas;Cloud computing;Robustness;Real-time systems;Vehicle dynamics","","24","","19","IEEE","29 Sep 2016","5-9 Sept. 2016","5-9 Sept. 2016","IEEE","IEEE Conferences"
"Analytical Data Mart for the Monitoring of University Accreditation Indicators","L. Ortiz; M. Hallo","Faculty of Systems Engineering, Escuela Politécnica Nacional, Quito, Ecuador; Faculty of Systems Engineering, Escuela Politécnica Nacional, Quito, Ecuador",2019 IEEE World Conference on Engineering Education (EDUNINE),"21 Oct 2019","2019","","","1","6","The CAACES (Consejo de Evaluación, Acreditación y Aseguramiento de la Calidad de la Educación Superior), develops evaluation processes to accredit Higher Education Institutions of Ecuador. In order to support the accreditation process we propose an analytical data mart to a) obtain suitable information for its fast understanding and management, b) avoid the dispersion of the data required for the university accreditation. The implementation was initially developed with the indicators of students' criterion according to Institutional Evaluation Model of Universities and Polytechnic Schools incorporated by CEAACES and in the future, other indicators can be added by other accreditation criteria. The project was developed using the Kimball methodology and an open source tool of BI (Business Intelligence), the Pentaho suite. The BI solution allows the efficient monitoring of indicators prior to university accreditation, reducing the response time and resources in the report generation process.","","978-1-7281-1666-2","10.1109/EDUNINE.2019.8875826","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8875826","Business Intelligence;data mart;OLAP cubes;Ralph Kimball methodology;ETL;University Accreditation","Accreditation;Tools;Databases;Data models;Monitoring;Organizations","","2","","15","IEEE","21 Oct 2019","17-20 March 2019","17-20 March 2019","IEEE","IEEE Conferences"
"A Way towards Efficiency of SCADA Infrastructure","B. Atlagic; M. Sagi; D. Milinkov; B. Bogovac; S. Culaja","Faculty of Technical Sciences, University of Novi Sad, Novi Sad, Serbia; Faculty of Technical Sciences, University of Novi Sad, Novi Sad, Serbia; Faculty of Technical Sciences, University of Novi Sad, Novi Sad, Serbia; Faculty of Technical Sciences, University of Novi Sad, Novi Sad, Serbia; Faculty of Technical Sciences, University of Novi Sad, Novi Sad, Serbia",2012 IEEE 19th International Conference and Workshops on Engineering of Computer-Based Systems,"7 May 2012","2012","","","74","81","Traditional SCADA solutions are currently under strong pressure by market, to shift their focus from process control of a limited set of industrial plants, to the control of a whole large-scale system. Usually this whole system is only partially covered by SCADA IO signals, therefore complex simulation model is required not only to give decision support, but also to replace all missing measurements. The whole control system has to be fully integrated, where SCADA infrastructure needs to hold and distribute all data, both SCADA and calculated. It leads to the extreme increase of real-time database, with millions of data points. It is a challenge that traditional SCADA designs, based on shared memory database and competing processes, cannot fulfill in real-time. The paper presents an alternative approach architecture and basic functionality of a SCADA system developed in line with this concept. It implements a SCADA server as a single executable with multiple threads, sharing data points stored in its own local memory. Threads provide parallel execution, while data integrity is achieved through careful data organization/segmentation, thread priorities and the use of thread-safe primitives for accessing data. It easily provides performances required by this type of applications.","","978-1-4673-0912-7","10.1109/ECBS.2012.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6195172","SCADA;distributed architecture","Process control;Real time systems;Databases;SCADA systems;Context;Instruction sets;Servers","","5","","11","IEEE","7 May 2012","11-13 April 2012","11-13 April 2012","IEEE","IEEE Conferences"
"Enhancing Smart Healthcare Services Through Deep Learning-Based Medical Data Analysis","S. J. Ahmed; S. B. Atham; H. Kadhim; D. Gupta; A. E. Muraay Majed; M. K. Mohamed Faizal","Department of CSE, Madanapalle Institute of Technology & Science, Andhra Pradesh, India; Presidency School of Computer Science and Engineering, Presidency University, Bangalore, Karnataka, India; Department of Medical Laboratory Techniques, Uruk University, Baghdad, Iraq; Department of Mechanical Engineering,, Graphic Era Hill University, Dehradun, Uttarakhand, India; Department of Medical Engineering, Al Kitab University, Kirkuk, Iraq; Department of AI & DS, K.Ramakrishnan College of Engineering, Trichy, India","2025 3rd International Conference on Intelligent Systems, Advanced Computing and Communication (ISACC)","22 Apr 2025","2025","","","666","671","In order to enhance patient care and medical decision-making, smart healthcare services are progressively utilizing cutting-edge technologies. Deep learning (DL), one of these technologies, has become a potent instrument for evaluating enormous volumes of medical data, allowing for improved clinical procedures and more precise diagnosis. This study focuses on enhancing smart healthcare services through deep learning-based medical data analysis, with a particular emphasis on Named Entity Recognition (NER) and Relation Extraction (RE) tasks from clinical records. The study is implemented using Python software on the MIMIC-III dataset, utilizing an optimized Particle Swarm Optimization (PSO)-BioBERT model. The model achieved remarkable performance in both NER and RE tasks, with accuracy rates of 99.2% for NER and 99.5% for RE, and F1-scores of 98.1% and 98.8%, respectively. Compared to traditional models like Bi-LSTM and BERT, the PSO-BioBERT model significantly outperformed them, with the proposed model exceeding Bi-LSTM by 6.2% in accuracy and BERT by 12.12%. The findings highlight that the PSO-BioBERT model provides substantial improvements in extracting and classifying medical entities and their relationships from clinical data. These developments revolutionize smart healthcare services by making it possible to analyze unstructured medical information more accurately and consistently. The study emphasizes the effectiveness of deep learning models, particularly PSO-BioBERT, in improving data-driven decision-making in healthcare, which could ultimately enhance patient care outcomes and healthcare system efficiency. Future work could focus on integrating these models with real-time clinical systems for broader applications, including predictive analytics and personalized treatment plans. This approach holds promise for revolutionizing how healthcare data is utilized to improve overall patient care.","","979-8-3315-2389-3","10.1109/ISACC65211.2025.10969285","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10969285","Smart Healthcare;Deep Learning;BioBERT;NER;Medical Data Analysis","Deep learning;Data analysis;Accuracy;Decision making;Medical services;Software;Real-time systems;Data mining;Medical diagnostic imaging;Python","","1","","19","IEEE","22 Apr 2025","27-28 Feb. 2025","27-28 Feb. 2025","IEEE","IEEE Conferences"
"Harnessing Emulation Models and Big Data Analytics for Enhanced Business Intelligence and Competitive Edge","K. P. Sajana; B. B. L. Rani; S. Karkuzhali; K. B","Department of Management Studies, Rajalakshmi Engineering College, Anna University, Chennai, India; Department of Management Studies, Rajalakshmi Engineering College, Anna University, Chennai, India; Department of General Engineering, R.M.K. Engineering College, Chennai, India; Department of IT, RMD Engineering College, Chennai, India",2024 International Conference on Integration of Emerging Technologies for the Digital World (ICIETDW),"31 Mar 2025","2024","","","1","6","This research paper investigates the application of advanced emulation models and AI-driven big data analytics to enhance business intelligence and competitive advantage. The study integrates sophisticated analytical methodologies to provide actionable insights for strategic decision-making. The research encompasses three primary emulations: Prognostic Modelling, Sentiment analysis, and Customer Segmentation, each designed to explore different aspects of business operations and decision-making processes. The study examines the impact of prognostic modelling on inventory management and sales forecasting. Model can optimize supply chain operations and improve performance. The study also includes customer segmentation analysis, utilizing clustering algorithms such as K-means, Hierarchical Clustering, and DBSCAN to identify distinct customer segments and their characteristics. This segmentation informs targeted marketing strategies and personalized experiences. Additionally, sentiment analysis models, including VADER and BERT, assess customer perceptions by analyzing reviews and feedback, providing insights into product quality, customer service, and overall satisfaction. The findings reveal that integrating these advanced methodologies significantly enhances business intelligence, enabling organizations to anticipate trends, manage risks, and tailor strategies to meet customer needs. The research underscores the importance of adopting sophisticated data analytics techniques to drive strategic decisions and achieve sustainable competitive advantage.","","979-8-3315-4117-0","10.1109/ICIETDW61607.2024.10939195","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10939195","Customer Segmentation;Risk Management;Sentiment Analysis;Prognostic Modelling;AI-Driven Analytics","Analytical models;Sentiment analysis;Emulation;Decision making;Data integration;Clustering algorithms;Inventory management;Data models;Real-time systems;Business intelligence","","","","14","IEEE","31 Mar 2025","13-14 Sept. 2024","13-14 Sept. 2024","IEEE","IEEE Conferences"
"Blockchain Design Elicitation for Healthcare: A VFT Based Approach","S. Shukla; R. G. Shukla; A. Agarwal","Information Systems Area, Indian Institute of Management Indore, Indore, India; Technology Management Area, MPSTME, NMIMS University, Mumbai, India; KJ Somaiya Institute of Management, Mumbai, India",2023 IEEE 12th International Conference on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications (IDAACS),"21 Dec 2023","2023","1","","938","941","The healthcare system in India, like in many other countries, is complex and influenced by various factors such as population size, the presence of structured and unstructured healthcare artifacts, social, governance and commercial disparities and structures. Existing research has highlighted several facets that are crucial for stimulating and improving the Indian healthcare system. These include primarily the triple t aspect of traceability, transparency, and trust along with aspects of identity management, incentive management, and standardization of processes and Blockchain technology, as a recent innovation, offers potential solutions for many of these facets as inherent features to the adopting systems. Furthermore, its implementation requires careful consideration and alignment with the specific needs, challenges, and regulatory frameworks of the Indian context. We use the Value-Focused Thinking framework in addressing the research context of adopting Blockchain Technology from a stakeholder viewpoint to elicit design-based recommendations.","2770-4254","979-8-3503-5805-6","10.1109/IDAACS58523.2023.10348731","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10348731","Blockchain;Healthcare;Design Elicitation","Visualization;Technological innovation;Systematics;Ecosystems;Decision making;Medical services;Blockchains","","","","18","IEEE","21 Dec 2023","7-9 Sept. 2023","7-9 Sept. 2023","IEEE","IEEE Conferences"
"Opportunities and Challenges in Data-Centric AI","S. Kumar; S. Datta; V. Singh; S. K. Singh; R. Sharma","Department of Computer Science and Engineering, Indian Institute of Technology (BHU), Varanasi, India; School of Electronic Systems and Automation, Digital University Kerala (Formerly IIITM Kerala), Thiruvananthapuram, India; Department of Computer Science and Engineering, Indian Institute of Technology (BHU), Varanasi, India; Department of Computer Science and Engineering, Indian Institute of Technology (BHU), Varanasi, India; Department of Information and Communication Technology, Manipal Institute of Technology, Manipal Academy of Higher Education, Manipal, Karnataka, India",IEEE Access,"7 Mar 2024","2024","12","","33173","33189","Artificial intelligence (AI) systems are trained to solve complex problems and learn to perform specific tasks by using large volumes of data, such as prediction, classification, recognition, decision-making, etc. In the past three decades, AI research has focused mostly on the model-centric approach compared to the data-centric approach. In the model-centric approach, the focus is to improve the code or model architecture to enhance performance, whereas in data-centric AI, the focus is to improve the dataset to enhance performance. Data is food for AI. As a result, there has been a recent push in the AI community toward data-centric AI from model-centric AI. This paper provides a comprehensive and critical analysis of the current state of research in data-centric AI, presenting insights into the latest developments in this rapidly evolving field. By emphasizing the importance of data in AI, the paper identifies the key challenges and opportunities that must be addressed to improve the effectiveness of AI systems. Finally, this paper gives some recommendations for research opportunities in data-centric AI.","2169-3536","","10.1109/ACCESS.2024.3369417","Manipal Academy of Higher Education through IEEE Institutional OA Agreements; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10444552","Artificial intelligence;model-centric AI;data-centric AI;data","Artificial intelligence;Data models;Mathematical models;Computational modeling;Training data;Semiconductor device modeling;Complex systems;Task analysis;Analytical models;Decision making","","38","","129","CCBY","23 Feb 2024","2024","","IEEE","IEEE Journals"
"An Overview of Digital Twin Applications on Smart Agriculture","M. Atalay","Middle East Technical University, Ankara, Turkey",2023 International Balkan Conference on Communications and Networking (BalkanCom),"3 Jul 2023","2023","","","1","5","The Digital Twin concept enables the creation, implementation, testing, and optimization of complex systems by creating abstractions of physical components. Decoupling the system components allows designers to create virtual environments to test a physical system without disrupting the live system. Creating such systems is crucial in many areas that affect human life. One of these areas is agriculture systems, which are involved with food production, a fundamental human necessity. Uncontrolled agricultural activities can also have negative results. For example, excessive irrigation increases the risks of droughts and damages the ecosystem. In this work, we identify the direction of modern agricultural developments and their systematic implementation using the Digital Twin concept. Later we overview the existing mechanisms in light of our given approach.","","979-8-3503-3910-9","10.1109/BalkanCom58402.2023.10167901","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10167901","smart agriculture;digital twin;industrial control systems","Smart agriculture;Systematics;Ecosystems;Virtual environments;Production;Agriculture;Real-time systems","","8","","27","IEEE","3 Jul 2023","5-8 June 2023","5-8 June 2023","IEEE","IEEE Conferences"
"Privacy-Preserving Data Aggregation in Smart Cities: Secure and Efficient Techniques for Urban Data Management","V. p. Singh; A. Kumar; A. Dubey; H. Batra","Department of CSE, Chandigarh University, Mohali, India; Department of CSE, Chandigarh University, Mohali, India; Department of CSE, Chandigarh University, Mohali, India; Department of CSE, Chandigarh University, Mohali, India",2025 International Conference on Networks and Cryptology (NETCRYPT),"12 Aug 2025","2025","","","1","5","The fast growth of smart cities has resulted in an exponential rise in data gathering from different IoT devices and sensors. Although the data is essential for urban planning and smart services, maintaining privacy while aggregating data is a major challenge. Conventional aggregation techniques tend to violate user privacy, and hence there is a need to create secure and efficient privacy-preserving methods. This work investigates cutting-edge cryptographic techniques, differential privacy mechanisms, and federated learning methods to support secure data aggregation with data utility preservation. We introduce a new framework that increases security, decreases computational overhead, and supports scalability for large-scale smart city deployments. Experimental outcomes show the proposed model's capability to balance efficiency and privacy.","","979-8-3315-2605-4","10.1109/NETCRYPT65877.2025.11102300","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11102300","Privacy-preserving data aggregation;smart cities;IoT security;differential privacy;federated learning;cryptographic techniques;secure data management;urban data analytics","Differential privacy;Privacy;Smart cities;Federated learning;Scalability;Computational modeling;Urban planning;Data aggregation;Real-time systems;Cryptography","","","","16","IEEE","12 Aug 2025","29-31 May 2025","29-31 May 2025","IEEE","IEEE Conferences"
"Quantifying Performance Benefit of Adaptive Active-Passive Mode-Switching Using Experimental Data","J. Fromage; R. Masson; P. J. Beasley; M. A. Ritchie; K. Chetty","Department of Electronic and Electrical Engineering; Department of Electronic and Electrical Engineering; Department of Electronic and Electrical Engineering; Department of Electronic and Electrical Engineering; Department of Security and Crime Science, University College London, London, United Kingdom",2024 International Radar Symposium (IRS),"28 Aug 2024","2024","","","287","292","In this paper we investigate the potential benefits of implementing an adaptive active-passive mode-switching algorithm to a multi-function radio frequency (RF) system for sensing. This research was performed using experimental radar data captured during a trial of a hybrid active-passive capable software defined radio (SDR) based radar. An outline of the system used during the experiment is included within the paper, as well as an overview of the experiment itself. Details of the post-processing performed on the data and results produced from running the algorithm on the experimental data are shown. The performance benefits of a real-time application of the algorithm are quantified and verified in the form of figures and tables. In some cases a 60% reduction in active transmission time is realised, as well as a 20% increase in mean SNR over time when compared with data not implementing the algorithm. The strengths and limitations of the algorithm in its current form are discussed as well as directions for future work.","2155-5753","978-83-956020-9-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10644249","Hybrid Radar;Multifunction;Multi-function;Passive Radar;Sensor Data Fusion;Adaptive Signal Processing;Software Defined Radio;Experimental data","Performance evaluation;Software algorithms;Decision making;Signal processing algorithms;Radar;Switches;Real-time systems","","1","","12","","28 Aug 2024","2-4 July 2024","2-4 July 2024","IEEE","IEEE Conferences"
"Conversational AI for Expense Monitoring and Report Generation","V. Kamra; S. Nadeem; P. Sharma; U. A. Mahmood; K. Sood; R. Rai","CSE Department, Amity University Uttar Pradesh, Noida, India; CSE Department, Amity University Uttar Pradesh, Noida, India; CSE Department, Amity University Uttar Pradesh, Noida, India; CSE Department, Amity University Uttar Pradesh, Noida, India; CSE Department, Amity University Uttar Pradesh, Noida, India; CSE Department, Amity University Uttar Pradesh, Noida, India",2025 IEEE 4th International Conference for Advancement in Technology (ICONAT),"30 Jan 2026","2025","","","1","6","In today's cybernetic economy, effective financial management is essential for individuals and businesses alike. Traditional expense monitoring methods, like hands on recordtracking and datasheets, are often time-taking and have errors. Due to the upgrade in artificial intelligence, innovative solutions have emerged to automate financial tracking and provide real-time insights. This paper explores an AI-driven expense monitoring system integrated with a chatbot and automated report generation capabilities to enhance financial management efficiency. The proposed system leverages AI algorithms to track and categorize expenses, allowing users to interact with a chatbot for seamless financial data entry and retrieval. The chatbot, powered by Natural Language Processing, facilitates user engagement by providing spending summaries, expense breakdowns, and personalized financial insights. Furthermore, AI-driven analytics generate automated reports with visual representations and predictive trends, assisting users in making informed financial decisions. To develop the system, we employed machine learning techniques to classify expenses and extract spending patterns from user data. The chatbot was implemented using NLP frameworks such as BERT and integrated into cloud-based infrastructure to ensure data security and accessibility. Performance evaluations demonstrated a high accuracy rate in expense categorization, and user feedback highlighted chatbot's effectiveness in simplifying financial tracking. By automating expense management through AI and chatbots, this system reduces the burden of manual financial tracking while enhancing accuracy and user experience. The research highlights the capability of AI-operated financial kits in optimizing individual and business financial planning. Future developments could incorporate advanced predictive analytics and real-time budgeting assistance to further enhance financial decision-making.","","979-8-3315-9573-9","10.1109/ICONAT66879.2025.11362708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11362708","Expense Monitoring;Chatbot System;Natural Language Processing;Predictive Trends;Cloud Computing","Cloud computing;Accuracy;Decision making;Manuals;Financial management;Chatbots;Market research;Real-time systems;Monitoring;Business","","","","22","IEEE","30 Jan 2026","19-21 Sept. 2025","19-21 Sept. 2025","IEEE","IEEE Conferences"
