"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Implementation of RAG-LLM Based AI Agents for Public Service Innovation: RAG System Architecture Analysis and A Cross-National Case Study","J. Ryu; Y. Woo; K. Lee","Ph.D. Candidate of the Graduate Program in IT Policy and Management, Soongsil University, Seoul, Republic of Korea; School of Public Administration, Soongsil University, Seoul, Republic of Korea; Ph.D. Student of the Graduate Program in IT Policy and Management, Soongsil University","2025 IEEE/ACIS 29th International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (SNPD)","28 Nov 2025","2025","","","308","321","The rapid adoption of Retrieval-Augmented Generation (RAG) integrated with Large Language Models (LLMs) is transforming public sector services by addressing the limitations of conventional AI, such as outdated knowledge, hallucination, and regulatory compliance challenges. This study investigates the transformative potential of Retrieval-Augmented Generation integrated with Large Language Models (RAG-LLM) in public service innovation through architectural analysis and cross-national case studies of Estonia, Singapore, and the European Union. By examining RAG-LLM implementations across legal, administrative, and multilingual domains, the research identifies critical success factors in governance models, interoperability frameworks, and data standardization.Key findings reveal that centralized architectures (Estonia’s Kratt ecosystem, Singapore’s AIBots) enable rapid scaling through unified standards, while federated models (EU’s cross-border system) balance sovereignty with collaboration. Hybrid retrieval strategies-combining keyword-based and semantic search-and domain-specific embeddings reduce hallucinations by up to 63%, ensuring compliance and accuracy in high-stakes scenarios. Operational efficiencies are significant: Estonia processes 1.2M monthly queries with 89% resolution rates, Singapore automates 40% more citizen inquiries, and the EU reduces permit processing from six weeks to three days. Citizen satisfaction rates (82–98%) correlate with transparency features (source citations, multilingual support) and inclusive design.The study underscores that RAG-LLM systems act as force multipliers for public sector innovation when supported by adaptive governance, continuous data quality management, and standardized evaluation metrics. Challenges persist in generalizability to less digitized contexts, ethical governance, and evolving regulatory landscapes. Policy recommendations emphasize interoperability frameworks, domain-tuned standardization, and human-AI collaboration to realize scalable, trustworthy, and citizen-centric services.","2693-8421","979-8-3315-1258-3","10.1109/SNPD65828.2025.11252835","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11252835","Retrieval-Augmented Generation;public sector AI;interoperability;digital governance;citizen-centric services;cross-national case study","Technological innovation;Law;Large language models;Retrieval augmented generation;Europe;Collaboration;Data models;Multilingual;Artificial intelligence;Interoperability","","","","16","IEEE","28 Nov 2025","25-27 June 2025","25-27 June 2025","IEEE","IEEE Conferences"
"An Novel Approach in Designing a Security Workbench with Deep Learning Capabilities and Process Automation","S. Vijayakumar; K. S. P. Gowtham; N. Nigam; R. V. R. Singh","Hitech DET, TATA Consultancy Services, Coimbatore, India; Hitech DET, TATA Consultancy Services, Coimbatore, India; Hitech DET, TATA Consultancy Services, Lucknow, India; Hitech DET, TATA Consultancy Services, Lucknow, India",TENCON 2019 - 2019 IEEE Region 10 Conference (TENCON),"12 Dec 2019","2019","","","263","268","To start with a proverb “It takes 20 years to build a reputation and few minutes of cyber-incident to ruin it” by Stephane Nappo. The number of cyber security attack over the Internet and Network is growing exponentially every day. The conventional approach of detecting malicious activity through the blacklists and controlling their access at the organization level not going to be effective in the near future. It is necessary to apply novel approaches based on Artificial Intelligence (AI) and Deep Learning (DL) techniques to detect cyber security attack pattern and bring down the time to react with seamless automation process. The challenge is to build a Deep Learning Model to predict the next sequence of attack pattern from different digital sources and zones is not automated traditionally, decision making for the security analysts and right solution recommendation from previous knowledge is a nightmare for large enterprise in the era towards uncompromised “Digital World”. Proposed security workbench will bring in the advanced analytical capabilities, intelligence and automation in cyber security attack detection and security fix process automation.","2159-3450","978-1-7281-1895-6","10.1109/TENCON.2019.8929691","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8929691","Cyber Security;Security Workbench;Data Lake;Machine Learning;Deep Learning;Automation","Security;Predictive models;Machine learning;Training;Automation;Computer architecture;Analytical models","","","","11","IEEE","12 Dec 2019","17-20 Oct. 2019","17-20 Oct. 2019","IEEE","IEEE Conferences"
"Developing a Prototype Healthcare Data Platform for Advanced Analytics in Rehabilitation Environments","A. Foschi; D. Pistilli; G. Bondani; F. Rebecchi","R&D, Eustema S.p.A., Rome, Italy; R&D, Eustema S.p.A., Rome, Italy; R&D, Eustema S.p.A., Rome, Italy; R&D, Eustema S.p.A., Rome, Italy",2024 IEEE 8th Forum on Research and Technologies for Society and Industry Innovation (RTSI),"26 Nov 2024","2024","","","369","374","The rapid evolution of digital systems in the healthcare sector presents a significant opportunity to enhance rehabilitation outcomes through advanced analytics and personalized treatments. This advancement enables healthcare professionals to tailor rehabilitation programs to the individual needs of patients, leading to more effective and efficient recovery processes. Considering this, this paper introduces a prototype of data platform specifically designed to harness the potential of digital technology in the rehabilitation domain. The platform concept proposed herein integrates advanced data management tools and machine learning algorithms in order to leverage the vast amounts of data generated by healthcare devices. Specifically, the main purpose of this platform is to improve rehabilitation processes by offering tailored, data-driven insights that support healthcare professionals in making informed decisions. Utilizing open-source components, the prototype aims to demonstrate interoperability, scalability, and efficiency in processing and analyzing complex rehabilitation datasets. This paper concentrates on the architectural design, the plan for implementation, and the expected challenges and their solutions in the development of this platform. Additionally, it outlines the original contributions of the research, including advancements in data management techniques and interoperability standards. The prototype discussed here is developed as part of the “Fit4MedRob” initiative, a scientific project sponsored by the Italian Ministry of University and Research, that aims to overhaul rehabilitative models for individuals with compromised motor and cognitive functions through cutting-edge bio robotic technologies. This initiative spans a total of 44 months and seeks to address the unmet needs of patients and healthcare providers with innovative robotic and digital technologies.","2687-6817","979-8-3503-6213-8","10.1109/RTSI61910.2024.10761573","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10761573","healthcare data platform;rehabilitation technology;hl7 fhir;data interoperability;data anonymization;healthcare data lake;clinical trials;decision support system","Technological innovation;Data analysis;Scalability;Prototypes;Medical services;Motors;Protection;Robots;Interoperability;Standards","","","","36","IEEE","26 Nov 2024","18-20 Sept. 2024","18-20 Sept. 2024","IEEE","IEEE Conferences"
"Evaluating the Quality of Social Media Data in Big Data Architecture","A. Immonen; P. Pääkkönen; E. Ovaska","VTT Technical Research Centre of Finland, Oulu, Finland; VTT Technical Research Centre of Finland, Oulu, Finland; VTT Technical Research Centre of Finland, Oulu, Finland",IEEE Access,"20 May 2017","2015","3","","2028","2043","The use of freely available online data is rapidly increasing, as companies have detected the possibilities and the value of these data in their businesses. In particular, data from social media are seen as interesting as they can, when properly treated, assist in achieving customer insight into business decision making. However, the unstructured and uncertain nature of this kind of big data presents a new kind of challenge: how to evaluate the quality of data and manage the value of data within a big data architecture? This paper contributes to addressing this challenge by introducing a new architectural solution to evaluate and manage the quality of social media data in each processing phase of the big data pipeline. The proposed solution improves business decision making by providing real-time, validated data for the user. The solution is validated with an industrial case example, in which the customer insight is extracted from social media data in order to determine the customer satisfaction regarding the quality of a product.","2169-3536","","10.1109/ACCESS.2015.2490723","Tekes and VTT through the DIGILE’s Need for Speed Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7299603","architecture;big data;metadata;quality attribute;quality of data;Architecture;big data;metadata;quality attribute;quality of data","Big data;Social network services;Computer architecture;Meta data;Online services","","94","","52","OAPA","16 Oct 2015","2015","","IEEE","IEEE Journals"
"Connection of Dynamic and Static Data: A Data Lake for Building Digitalisation","J. L. Hernández; D. Arévalo; S. Martín; K. Katsigarakis; G. N. Lilis; D. Rovas; I. De Miguel","Energy Division, CARTIF technology centre, Boecillo, Spain; Energy Division, CARTIF technology centre, Boecillo, Spain; Energy Division, CARTIF technology centre, Boecillo, Spain; IEDE University College London, London, UK; IEDE University College London, London, UK; IEDE University College London, London, UK; Universidad de Valladolid, Valladolid, Spain",2024 IEEE International Workshop on Metrology for Living Environment (MetroLivEnv),"6 Aug 2024","2024","","","262","267","The landscape of building data is expanding, with heterogeneous sources that are often treated as isolated silos across different building domains such as energy, architecture elements, or automation networks. This siloed approach creates a lock-in scenario, limiting the potential for effective data exploitation, including the provision of added-value services, artificial intelligence, or machine-learning activities. To overcome this challenge, ensuring data integration through interoperability mechanisms becomes crucial within building data management frameworks. In line with this perspective, this work introduces a data lake that harmonizes heterogeneous data sources from various building domains. The primary goal is to standardize datasets, ensuring the delivery of high-quality services to facilitate better decision-making. These datasets are enriched by interactions between static and dynamic datasets. This holistic approach aims to break down silos and unlock the full potential of building data for informed decision-making processes.","","979-8-3503-8501-4","10.1109/MetroLivEnv60384.2024.10615827","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10615827","","Soft sensors;Buildings;Semantics;Decision making;Sociology;Data collection;Big Data applications","","","","13","IEEE","6 Aug 2024","12-14 June 2024","12-14 June 2024","IEEE","IEEE Conferences"
"Empowering the Tribal people with the use of big data processing expert system in animal Husbandry and Poultry Farming application","R. Saravanan; V. Nehru; S. Muthuselvi","Department of Computer Science & Engineering, Vel Tech Multi Tech Dr. Rangarajan & Dr. Sakunthala Engineering College, Chennai, Avadi, India; Department of Computer Science & Engineering, Vel Tech Multi Tech Dr. Rangarajan & Dr. Sakunthala Engineering College, Chennai, Avadi, India; Department of Computer Science & Engineering, Vel Tech Multi Tech Dr. Rangarajan & Dr. Sakunthala Engineering College, Chennai, Avadi, India","2023 International Conference on Research Methodologies in Knowledge Management, Artificial Intelligence and Telecommunication Engineering (RMKMATE)","3 Jan 2024","2023","","","1","8","The population of the tribal people has been decreased day by day in India due to the lack of awareness in health related issues and there is a series challenges in their sustainable livelihood. The Particularly Vulnerable People from tribal groups (PVTGs) engaged in animal husbandry and poultry farming as their primary source of income, which improves their standard of living. Maintain and safeguard poultry and animals from diseases is a cumbersome process. Providing enough medical facility is still a challenging task due to the geographical location and unavailability of the infrastructure and human resources. The proposed framework uses Apache Kafka-Apache Storm-NoSQL Mongo DB architecture to process enormous volume of sensor data in real time and it receives the sensor data and uses it to create the various disease identification models. The processed data are stored in Mongo DB as a historical data. The system provides a Web-based monitoring system for continuos monitoring the health conditions of cattles and poultry through the Smart Health Care Centre. Smartness in operation is performed through System on Chip (SoC) IoT system, the proposed big data expert system model transcends from the traditional functionalities of disease identification by the real time field visit analysis by the medical professionals. The proposed system is more suitable for the remote hill area. Smart Health Care system improves the disease identification accuracy and provides a powerful Big Data architecture for data analytics and data storage. The big data expert system frame work is underwent successful functional testing of ""SoC-IoT smart devices"" connected with the network and the performance of the network in terms of CPU, memory usage and the network delay is analyzed. Further the frame work uses the big data processing with the machine learning approach ""Hybrid diseases identification Model"" with the combination of DBSCAN for outlier detection together with Random Forest classification, which improves the disease identification accuracy of the various disease attacked the cattles and poultry.","","979-8-3503-0570-8","10.1109/RMKMATE59243.2023.10369174","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10369174","Apache Kafka;Apache Storm;Mongo DB;DBSCAN;Random Forest","Animals;Smart healthcare;Big Data;Data models;Real-time systems;Expert systems;Monitoring","","","","9","IEEE","3 Jan 2024","1-2 Nov. 2023","1-2 Nov. 2023","IEEE","IEEE Conferences"
"Artificial Intelligence in Finance: Coffee Commodity Trading Big Data for Informed Decision Making","N. -B. -v. Le; Y. -S. Seo; J. -H. Huh","Department of Data Informatics, National Korea Maritime and Ocean University, Busan, Republic of Korea; School of Computer Science and Engineering, Yeungnam University, Gyeongsan, Republic of Korea; Interdisciplinary Major of Ocean Renewable Energy Engineering, National Korea Maritime and Ocean University, Busan, Republic of Korea",IEEE Access,"10 Jul 2024","2024","12","","91780","91792","Coffee, the second-largest global soft commodity, can take advantage of a comprehensive mining of daily and historical market data for more effective informed trading decisions. Advanced ICT and data mining technologies can change the trading market operation. The existing systems are confronted with certain constraints, including incomplete data, insufficient documentation for storage, and a requirement for a scalable infrastructure for big data analytics, such as a data warehouse or data lakehouse. To address this issue, the paper presents a design and implementation of a coffee commodity trading big data warehouse capable of analyzing various essential parameters for supporting informed decision-making. First, the designed system can automatically collect coffee trading data for New York Arabica coffee futures prices from selected worldwide reports and financial data portals. Next, the Extract, transform, and load (ETL) process is adopted to ingest coffee futures trading crawled data into the 3 layers data warehouse. Finally, the analytical system will extract and visualize selected key dimensions that influence coffee futures prices within different observation windows and perspectives. As a result, we implement a prototype of a coffee trading data warehouse on the crawled data from January 2000 to October 2022 and visualize trends in coffee futures prices based on the collected data for informed decision-making. The construction system is capable of stably operating and processing large volumes of transaction data. This paper will be valuable documentation for reference and decision support for coffee commodity trading enterprises and contribute to the development of future forecasting algorithms.","2169-3536","","10.1109/ACCESS.2024.3409762","National Research Foundation of Korea (NRF); Korea Government (MSIT)(grant numbers:NRF-2023R1A2C1008134); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10549867","Coffee big data;data warehouse;coffee commodity trading;ETL process;informed decision-making;data visualization;big data","Data warehouses;Contracts;Data visualization;Predictive models;Data models;Data mining;Big Data;Market research;Pricing;Stock markets;Financial services","","6","","40","CCBYNCND","5 Jun 2024","2024","","IEEE","IEEE Journals"
"Data Engineering with AWS: Learn how to design and build cloud-based data transformation pipelines using AWS","G. Eagar",NA,Data Engineering with AWS: Learn how to design and build cloud-based data transformation pipelines using AWS,"","2021","","","","","The missing expert-led manual for the AWS ecosystem — go from foundations to building data engineering pipelines effortlessly Purchase of the print or Kindle book includes a free eBook in the PDF format.Key FeaturesLearn about common data architectures and modern approaches to generating value from big dataExplore AWS tools for ingesting, transforming, and consuming data, and for orchestrating pipelinesLearn how to architect and implement data lakes and data lakehouses for big data analytics from a data lakes expertBook DescriptionWritten by a Senior Data Architect with over twenty-five years of experience in the business, Data Engineering for AWS is a book whose sole aim is to make you proficient in using the AWS ecosystem. Using a thorough and hands-on approach to data, this book will give aspiring and new data engineers a solid theoretical and practical foundation to succeed with AWS. As you progress, you’ll be taken through the services and the skills you need to architect and implement data pipelines on AWS. You'll begin by reviewing important data engineering concepts and some of the core AWS services that form a part of the data engineer's toolkit. You'll then architect a data pipeline, review raw data sources, transform the data, and learn how the transformed data is used by various data consumers. You’ll also learn about populating data marts and data warehouses along with how a data lakehouse fits into the picture. Later, you'll be introduced to AWS tools for analyzing data, including those for ad-hoc SQL queries and creating visualizations. In the final chapters, you'll understand how the power of machine learning and artificial intelligence can be used to draw new insights from data. By the end of this AWS book, you'll be able to carry out data engineering tasks and implement a data pipeline on AWS independently.What you will learnUnderstand data engineering concepts and emerging technologiesIngest streaming data with Amazon Kinesis Data FirehoseOptimize, denormalize, and join datasets with AWS Glue StudioUse Amazon S3 events to trigger a Lambda process to transform a fileRun complex SQL queries on data lake data using Amazon AthenaLoad data into a Redshift data warehouse and run queriesCreate a visualization of your data using Amazon QuickSightExtract sentiment data from a dataset using Amazon ComprehendWho this book is forThis book is for data engineers, data analysts, and data architects who are new to AWS and looking to extend their skills to the AWS cloud. Anyone new to data engineering who wants to learn about the foundational concepts while gaining practical experience with common data engineering services on AWS will also find this book useful. A basic understanding of big data-related topics and Python coding will help you get the most out of this book but it’s not a prerequisite. Familiarity with the AWS console and core services will also help you follow along.","","9781800569041","","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10162399.pdf&bkn=10162399&pdfType=book","","","","","","","","27 Jun 2023","","","Packt Publishing","Packt Publishing eBooks"
"DLAQP: A Data Lake-Based Healthcare Approximate Query Processing Framework","J. Guo; T. Liu; K. Wen; C. Xia; K. Chao; J. Li","Software Engineering College, Henan University, Kaifeng, China; Software Engineering College, Henan University, Kaifeng, China; Software Engineering College, Henan University, Kaifeng, China; Kaifeng 155 Hospital, Kaifeng, China; Software Engineering College, Henan University, Kaifeng, China; Software Engineering College, Henan University, Kaifeng, China",2025 6th International Conference on Computer Vision and Data Mining (ICCVDM),"18 Dec 2025","2025","","","407","413","Efficient exploration of healthcare data is essential for clinical research and data-driven medical decision-making. However, traditional exact query methods often fall short in handling large-scale, complex medical datasets due to performance limitations. Approximate Query Processing (AQP), which improves efficiency by tolerating a bounded error, has shown great promise in this context. Yet, existing AQP techniques often fail to deliver satisfactory accuracy on medical data, largely due to challenges such as skewed distributions and weak attribute correlations that undermine the effectiveness of generalpurpose sampling. To address these issues, we propose DLAQP, a datalake-based approximate query processing system tailored for healthcare data. It employs adaptive sampling to improve sample representativeness and leverages a Variational Autoencoder (VAE) to generate high-quality samples. Experimental results show that, compared to traditional methods, DLAQP reduces query error by an average of 60% while maintaining comparable query latency. The system has been validated on real-world medical datasets, further demonstrating its effectiveness and practical value in actual healthcare data analysis scenarios.","","979-8-3315-6621-0","10.1109/ICCVDM66874.2025.11290516","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11290516","Approximate Query Processing;Conditional variational auto-encoder;machine learning;Aggregate Query","Computer vision;Data analysis;Correlation;Query processing;Aggregates;Decision making;Autoencoders;Medical services;Machine learning;Data mining","","","","18","IEEE","18 Dec 2025","12-14 Sept. 2025","12-14 Sept. 2025","IEEE","IEEE Conferences"
"Characterising IoT for Smart development: Anaylsing the challenges","S. Malhotra; V. Agarwal; M. Anjum; A. Parashar","Fortune Institute of International Business, New-Delhi, India; Amity International Business School, Amity University Uttar Pradesh, Noida, India; Amity Institute of Information Technology, Amity University Uttar Pradesh, Noida, India; Amity International Business School, Amity University Uttar Pradesh, Noida, India",2023 3rd International Conference on Innovative Practices in Technology and Management (ICIPTM),"10 May 2023","2023","","","1","5","Industry 4.0 is all about putting industrial data from multiple sources into a data lake and then using analytics, artificial intelligence, machine learning to utilize the data for businesses. The primary reason for that is the advent of the Internet of Things (IoT). IoT has enabled uninterrupted sharing and exchange of data for its users from the consumer to the industrial level. Although still in the nascent stage of evolution, IoT has the potential to significantly impact business outcomes and will be instrumental in bringing a transformation in the way we communicate and exchange information. However, there remains a considerable gap in identifying the challenges in the implementation of IoT platforms and techniques. This paper aims at presenting a comprehensive analysis of the major challenges in the implementation of IoT and classifies them into two broad categories-technological and managerial according to the opinions of the experts. An attempt has been made herein to create a hierarchy depicting the key challenges where the researchers and industry should focus their attention and make better strategic decisions. A multi-criteria decision-making method known as the Best-Worst Method (BWM) has been used to rate the challenges. Results show that power requirement is the major challenge in technological challenges and maintenance is the major challenge in managerial challenges.","","979-8-3503-3623-8","10.1109/ICIPTM57143.2023.10118284","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10118284","IoT;Internet of Things;Challenges in Implementation;Best-Worst Method","Industries;Protocols;Biological system modeling;Mashups;Energy resolution;Standardization;Maintenance engineering;Internet of Things;Smart devices;Business","","1","","13","IEEE","10 May 2023","22-24 Feb. 2023","22-24 Feb. 2023","IEEE","IEEE Conferences"
"Data-Driven Transformation in Investment Banks","B. Iraqi; L. Benhiba; M. A. Janati Idrissi","ENSIAS Mohammed V University in Rabat, Rabat, Morocco; ENSIAS Mohammed V University in Rabat, Rabat, Morocco; ENSIAS Mohammed V University in Rabat, Rabat, Morocco",2023 IEEE 6th International Conference on Cloud Computing and Artificial Intelligence: Technologies and Applications (CloudTech),"29 Dec 2023","2023","","","01","09","Digital transformation has become a major concern to all companies, and with data being at the center of this transformation, enterprises are increasingly shifting to a data-driven transformation where decision-making is based on facts and data. In sectors where data has always been in the center of all work processes, such as investment banking, data-driven transformation has even more importance as it allows a more tangible result generation. This paper aims to provide guidance to investment banks on their data-driven transformation journey by providing insights on the target culture, the patterns that could be adopted and phases that should be followed to roadmap this transformation. The paper also discusses when data architecture work starts, its drivers, challenges and risks to mitigate in order to ensure the highest performance levels possible. The objective is to getbetter sense of all dimensions to inspire investment banks to engage in this process.","","979-8-3503-0306-3","10.1109/CloudTech58737.2023.10366132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10366132","investment banking;data analytics;data-driven transformation;data-driven enterprise;data architecture","Cloud computing;Data analysis;Digital transformation;Decision making;Computer architecture;Companies;Banking","","1","","19","IEEE","29 Dec 2023","21-23 Nov. 2023","21-23 Nov. 2023","IEEE","IEEE Conferences"
"A Comprehensive Survey on Advanced Data Science Platforms for Cyber-Physical Systems, Digital Twins, and Robotics","R. Kabir; Y. Watanobe; D. Ding; M. Rashedul Islam; K. Naruse","School of Computer Science and Engineering, The University of Aizu, Aizuwakamatsu, Fukushima, Japan; School of Computer Science and Engineering, The University of Aizu, Aizuwakamatsu, Fukushima, Japan; School of Computer Science and Engineering, The University of Aizu, Aizuwakamatsu, Fukushima, Japan; Department of Computer Science and Engineering, University of Asia Pacific, Dhaka, Bangladesh; School of Computer Science and Engineering, The University of Aizu, Aizuwakamatsu, Fukushima, Japan",IEEE Access,"22 Oct 2025","2025","13","","177269","177304","The integration of Cyber-Physical Systems (CPS), Digital Twins (DT), and robotics with Advanced Data Science Platforms (ADSP) is rapidly transforming industrial and research landscapes by enabling real-time data processing, intelligent decision-making, and enhanced automation. Over the past decades, with the growing demand for adaptable, expandable, and secure platforms, numerous groundbreaking studies have emerged in the field of ADSP for CPS, DT, and robotics. However, most existing research addresses isolated aspects of AI, CPS, DTs, or robotics, lacking a holistic view of how ADSP expands and optimizes these technologies. To address this gap, this survey provides a comprehensive and structured review of the existing methodologies, tools, and techniques at each step of the ADSP workflow, focusing on their applications in CPS, DT, and robotics. Firstly, this survey analyzes the data ingestion phase, focusing on raw data collection architecture, advanced data pre-processing techniques, and data lake integration, while identifying integration and scalability challenges. Secondly, the development methodologies and data analysis techniques within experimental workflows are explored by highlighting widely used tools and real-world case studies. Thirdly, a detailed overview of optimization techniques and deployment strategies is presented, including cloud, edge, and hybrid models, supported by practical deployment examples. Finally, the continuous learning mechanisms are investigated for adaptive system updates, challenges in real-time adaptation, and expanding model performance. Additionally, this survey focuses on evaluation metrics, benchmark studies, and performance comparisons to assess platform efficiency across various domains. This study also explores emerging challenges such as data quality & availability, platform expandability, model transparency, and security, offering insights into future research directions. To ensure the rigor and breadth, this survey is conducted on 316 high-quality studies, state-of-the-art methodologies, and platforms that are selected using the PRISMA methodology from over 600 reviewed publications. By presenting a structured overview of ADSPs, this work aims to serve as a valuable resource for researchers, engineers, and industry professionals aiming to utilize data science for innovation in CPS, DT, and robotics.","2169-3536","","10.1109/ACCESS.2025.3619776","Commissioned Research Fund provided by Fukushima Institute for Research, Education, and Innovation (F-REI)(grant numbers:JPFR24010102); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11197470","Cyber-physical systems (CPS);digital twins (DT);robotics;advanced data science platforms (ADSP);machine learning (ML);deep learning (DL);artificial intelligence (AI);edge computing;cloud computing;Internet of Things (IoT);real-time data processing;automation;security and privacy;decision-making systems;benchmarking;data-driven optimization;reinforcement learning (RL);performance evaluation;smart manufacturing;industrial automation","Service robots;Real-time systems;Data models;Surveys;Adaptation models;Optimization;Security;Data science;Benchmark testing;Technological innovation","","","","316","CCBY","9 Oct 2025","2025","","IEEE","IEEE Journals"
"The Role of Data Catalog in Advancing Data Monetization Strategy","S. Rosandić",Ericsson Nikola Tesla d.d.,2025 MIPRO 48th ICT and Electronics Convention,"2 Sep 2025","2025","","","1164","1169","For future-oriented organizations, data are a vital asset and key to digital transformation. Still, few truly regard data as a strategic asset using their full potential and creating financial value. In real cases, data are often scattered across systems creating silos that hinder coordination, accessibility, and enterprise data modeling. With data continuously growing, finding the right information at the right time becomes challenging. Information is trapped in specific departments or systems and inconsistent definitions and business knowledge further complicate processes. It is essential, therefore, to understand and align business and data architecture to unlock monetization.","1847-3938","979-8-3315-3597-1","10.1109/MIPRO65660.2025.11131961","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11131961","data strategy;data governance;data architecture;data ecosystem;data catalog;metadata;data monetization;data marketplace;situation awareness;single source of truth","Costs;Costing;Digital transformation;Ecosystems;Decision making;Organizations;Metadata;Data governance;Artificial intelligence;Consumer electronics","","","","28","IEEE","2 Sep 2025","2-6 June 2025","2-6 June 2025","IEEE","IEEE Conferences"
"A Two-Stage Method for Ultra-Short-Term PV Power Forecasting Based on Data-Driven","H. Zhou; J. Wang; F. Ouyang; C. Cui; X. Li","Laboratory of Big Data and Artificial Intelligence, College of Information and Engineering, China Jiliang University, Hangzhou, China; Laboratory of Big Data and Artificial Intelligence, College of Information and Engineering, China Jiliang University, Hangzhou, China; Laboratory of Big Data and Artificial Intelligence, College of Information and Engineering, China Jiliang University, Hangzhou, China; Key Laboratory of Public Security Information Application Based on Big Data Architecture, Zhejiang Police College, Hangzhou, China; Laboratory of Big Data and Artificial Intelligence, College of Information and Engineering, China Jiliang University, Hangzhou, China",IEEE Access,"1 May 2023","2023","11","","41175","41189","To promote the real-time dispatching of a power grid and balanced decision-making of power producers, accuracy and real-time forecasting are two main problems that need to be solved in ultra-short-term photovoltaic (PV) forecasting. Focusing on the problems of slow model training speed and low forecasting accuracy due to the redundancy of training data samples and insufficient long periodic capture of data in complex weather, this paper proposes a two-stage method for ultra-short-term PV power forecasting based on data-driven. In the meteorological analysis stage, the generation power samples similar to the forecast day were extracted by inputting daily meteorological features and using maximal information coefficient (MIC) weighted grey correlation degree to form the corresponding forecast data set. In the power forecasting stage, the temporal convolutional used network (TCN) extracts local features to maintain the sequence of extracted features. Then the bidirectional gating unit (BiGRU) combined with the Skip connection strategy was used to fully learn the long and the short time sequence of photovoltaic sequences, and the attention mechanism was used to pay adaptive attention to the more important historical states. This study experimented on the measured data from a photovoltaic power station in Southeastern China. The experimental results show that this method is effective in photovoltaic power short-term forecasts. In addition, compared with the latest model, this method has smaller forecasting errors and higher robustness in the time scales of 15 minutes, 30 minutes, 45 minutes, and 60 minutes. Specifically, indicator R2 increased by an average of 5.4%, while indicators RMSE and MAE decreased by 8.6% and 7.3%, respectively.","2169-3536","","10.1109/ACCESS.2023.3267515","Zhejiang Province Public Welfare Technology Application Research Project(grant numbers:LGG22E070003); Ministry of Public Security Open Subjects of the Key Laboratory of Public Security Information Application Based on Big Data Architecture(grant numbers:2021DSJSYS004); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10103522","Bidirectional gating unit;temporal convolutional network;maximal information coefficient;skip connection;photovoltaic power forecasting","Forecasting;Feature extraction;Predictive models;Photovoltaic systems;Training;Time series analysis;Correlation","","17","","36","CCBYNCND","17 Apr 2023","2023","","IEEE","IEEE Journals"
